version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
48;2024-05-24 08:15:33.882895;0,5288915038108826;;leaky_relu;;;16;;0,5610543228209639;0,07443932654082491;0,003721264765933507;2195;17369;5099;vanilla;0,010408655483640698;12;;;;;0,08965232199420341;True;1;sgd;maxabs
49;2024-05-24 08:21:59.833402;0,5302672982215881;;leaky_relu;0,26018304311223195;0,38576010940779354;16;;0,8127820042024506;0,07827727099428163;0,0031896178239939755;2195;17369;5099;vanilla;;10;;;;;0,09195724958650818;;1;adam;maxabs
50;2024-05-24 08:26:21.303074;0,5261399149894714;;leaky_relu;0,48270740544676227;0,21051233667845543;16;;0,6909976660595943;0,05528144615774836;0,002319834290998494;2195;17369;5099;batchnorm;;14;;;;;0,08136007001637283;;1;adam;maxabs
51;2024-05-24 08:35:54.570411;0,5338050127029419;;leaky_relu;0,19113777783018976;0,30839532430935773;16;;0,7544753507745047;0,0620100750677009;0,0013085439075946682;2195;17369;5099;vanilla;;14;;;;;0,09061882296783778;;1;adam;maxabs
52;2024-05-24 08:40:16.446445;0,5260416865348816;;leaky_relu;0,2513695818871231;0,2363167462550038;128;;0,7884287052442602;0,05136505145940872;0,0011463290844529526;2195;17369;5099;vanilla;;18;;;;;0,07894836979410942;;1;adam;maxabs
53;2024-05-24 08:42:44.882992;0,5318396091461182;;selu;0,309534516881915;0,33660348734045287;16;;0,6328270691496651;0,06520499239608238;0,0019281708462805765;2195;17369;5099;vanilla;;15;11,0;25,0;;;;;3;adam;maxabs
54;2024-05-24 08:47:14.181968;0,5308387875556946;;leaky_relu;0,21626718648935606;0,4379687375449587;256;;0,6921433059985878;0,06949888451772003;0,0010286559681636233;2195;17369;5099;vanilla;;12;16,0;;;;0,09434299904832846;;2;adam;normalizer
55;2024-05-24 08:49:30.678125;0,534984290599823;;leaky_relu;0,40585048899667403;0,21243667615912082;16;;0,743782451258045;0,05959748586303031;0,004741169697537979;2195;17369;5099;vanilla;;20;3,0;18,0;;;0,08778347026905384;;3;adam;maxabs
56;2024-05-24 08:53:59.714772;0,5330188870429993;;leaky_relu;0,3984148533670122;0,19926224675564194;16;;0,7198340855531793;0,05513917903173816;0,004781858909861047;2195;17369;5099;vanilla;;13;4,0;19,0;;;0,08575662580673901;;3;adam;maxabs
57;2024-05-24 08:59:06.093062;0,5330188870429993;;leaky_relu;0,301784282609431;0,22270281519777443;16;;0,6701266738853839;0,04837377910776873;0,008372392252807375;2195;17369;5099;vanilla;;20;5,0;;;;0,09290773931994621;;2;adam;maxabs
58;2024-05-24 09:03:30.727248;0,5345911979675293;;leaky_relu;0,5339340702174882;0,3763666539171293;16;;0,8406908763696899;0,05280131551272315;0,006610100608534141;2195;17369;5099;vanilla;;9;;;;;0,08739874666661199;;1;adam;maxabs
59;2024-05-24 09:07:53.653747;0,4596518874168396;;leaky_relu;;;64;;0,6336355919254043;0,04365895433941116;0,00318822791841136;2195;17369;5099;vanilla;0,17848822551258406;17;11,0;22,0;;;0,09964402069478676;False;3;sgd;maxabs
60;2024-05-24 09:11:17.204523;0,5119889974594116;;leaky_relu;0,32719469253245353;0,5203471446245912;16;;0,7974946361931966;0,060684181599778286;0,004535055810967691;2195;17369;5099;batchnorm;;16;7,0;;;;0,08464292392223259;;2;adam;maxabs
61;2024-05-24 09:21:18.830864;0,5347877144813538;;leaky_relu;0,19344234752237602;0,26058473630536627;32;;0,7554963916884957;0,05706874951914692;0,001893678213065355;2195;17369;5099;vanilla;;19;;;;;0,09544596977295164;;1;adam;maxabs
62;2024-05-24 09:26:29.846955;0,53282231092453;;leaky_relu;0,2310070770326178;0,255127023890466;32;;0,7608634677655071;0,05658900807046707;0,0025431011106409646;2195;17369;5099;vanilla;;20;;;;;0,09482394272855714;;1;adam;maxabs
63;2024-05-24 09:31:32.330224;0,5322327017784119;;leaky_relu;0,1760598060973013;0,20209044406691018;32;;0,7347484563794355;0,06287130283227807;0,0020126087013124685;2195;17369;5099;vanilla;;13;;;;;0,09461799735420046;;1;adam;maxabs
64;2024-05-24 09:36:40.963703;0,5336084961891174;;leaky_relu;0,2660568726829643;0,1299429467342308;32;;0,693132404072391;0,05710720303949257;0,00333554558201389;2195;17369;5099;vanilla;;18;;;;;0,08752053491596298;;1;adam;maxabs
