version;datetime;validation;test;activation;b1;b2;batch_size;dropout;factor;factor_flag;factor_scaler;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
293;2024-05-10 17:13:36.786789;0,527148425579071;;relu;;;256;;77,0;True;normalizer;0,4804376209619302;2631;17786;5269;vanilla;0,14112287233898607;27;20,0;25,0;4,0;17,0;;False;5;sgd;minmax
294;2024-05-10 17:14:22.904944;0,53125;;selu;;;256;;94,0;True;normalizer;0,0792010285443683;2631;17786;5269;vanilla;0,18153648899773886;22;8,0;28,0;11,0;8,0;;True;5;sgd;minmax
295;2024-05-10 17:15:03.602700;0,528515636920929;;leaky_relu;;;256;;79,0;True;normalizer;0,35557070978856553;2631;17786;5269;vanilla;0,2827288034226756;29;16,0;23,0;13,0;18,0;0,044653854836779194;False;5;sgd;minmax
296;2024-05-10 17:15:49.321495;0,251953125;;relu;;;512;;3,0;True;maxabs;0,04656667330344006;2631;17786;5269;vanilla;0,07841088459542093;10;7,0;27,0;15,0;20,0;;False;5;sgd;maxabs
297;2024-05-10 17:16:16.906014;0,5267578363418579;;relu;;;256;;83,0;True;normalizer;0,7490077508116142;2631;17786;5269;vanilla;0,22107204228322894;28;6,0;26,0;23,0;;;False;4;sgd;minmax
298;2024-05-10 17:17:00.463893;0,5308593511581421;;leaky_relu;;;256;;81,0;True;normalizer;0,2663699222204448;2631;17786;5269;vanilla;0,45760687218261664;6;24,0;26,0;22,0;13,0;0,03886932240823493;True;5;sgd;minmax
299;2024-05-10 17:17:42.942108;0,5259146094322205;;relu;;;128;0,3976183784567756;69,0;True;normalizer;0,3906493673208941;2631;17786;5269;dropout;0,04589694831794667;9;7,0;17,0;;;;False;3;sgd;minmax
300;2024-05-10 17:18:43.169065;0,5328124761581421;;relu;;;256;;97,0;True;normalizer;0,5945205359356461;2631;17786;5269;vanilla;0,056404077835820715;13;5,0;25,0;12,0;15,0;;False;5;sgd;minmax
301;2024-05-10 17:19:33.462693;0,5301067233085632;;selu;;;64;;76,0;True;normalizer;0,16643861004737215;2631;17786;5269;vanilla;0,03498135040146983;8;18,0;28,0;24,0;22,0;;False;5;sgd;minmax
302;2024-05-10 17:21:03.957705;0,5244140625;;leaky_relu;;;256;;78,0;True;normalizer;0,5386801567074814;2631;17786;5269;vanilla;0,11885154022163373;11;6,0;27,0;6,0;14,0;0,04951450878206948;True;5;sgd;minmax
303;2024-05-10 17:21:50.233161;0,49492186307907104;;relu;;;256;;85,0;True;normalizer;0,11233456147601482;2631;17786;5269;batchnorm;0,153861134550341;26;26,0;15,0;23,0;16,0;;False;5;sgd;minmax
304;2024-05-10 17:22:36.289904;0,4619140625;;relu;;;256;;56,0;True;normalizer;0,01795383360457894;2631;17786;5269;vanilla;0,24456073720010543;7;30,0;29,0;21,0;4,0;;False;5;sgd;minmax
305;2024-05-10 17:23:15.704068;0,523632824420929;;leaky_relu;;;256;;47,0;True;normalizer;0,8623929859551215;2631;17786;5269;vanilla;0,33661477848106697;15;25,0;26,0;17,0;;0,028696520717381553;False;4;sgd;minmax
306;2024-05-10 17:23:55.130278;0,5330547094345093;;relu;;;8;;74,0;True;normalizer;0,22770871722115826;2631;17786;5269;vanilla;0,1988378956849828;28;5,0;24,0;22,0;9,0;;False;5;sgd;minmax
307;2024-05-10 17:30:10.212103;0,4619140625;;selu;0,018660572359533223;0,8415469207994891;512;;89,0;True;normalizer;0,45917395744204953;2631;17786;5269;vanilla;;27;7,0;25,0;23,0;12,0;;;5;adam;minmax
308;2024-05-10 17:30:39.221765;0,529492199420929;;relu;;;256;;83,0;True;normalizer;0,09195430719299923;2631;17786;5269;vanilla;0,08509831945508765;9;4,0;27,0;22,0;;;True;4;sgd;minmax
309;2024-05-10 17:31:35.811856;0,5345703363418579;;leaky_relu;;;256;;80,0;True;normalizer;0,31805777717415185;2631;17786;5269;vanilla;0,16511530122049212;8;6,0;27,0;3,0;13,0;0,03307653316198629;False;5;sgd;minmax
310;2024-05-10 17:32:16.950752;0,5316406488418579;;relu;;;256;;80,0;True;normalizer;0,2916333340710915;2631;17786;5269;vanilla;0,17133619620341983;8;20,0;28,0;5,0;13,0;;False;5;sgd;minmax
311;2024-05-10 17:33:05.047004;0,4619140625;;leaky_relu;;;256;;78,0;True;normalizer;0,34130020431902386;2631;17786;5269;vanilla;0,13304285249746398;7;8,0;27,0;3,0;11,0;0,04734642392934521;False;5;sgd;minmax
312;2024-05-10 17:33:41.240265;0,5289062261581421;;relu;;;256;;81,0;True;normalizer;0,3030026855019497;2631;17786;5269;vanilla;0,15702930016779515;8;6,0;27,0;12,0;13,0;;False;5;sgd;minmax
313;2024-05-10 17:34:41.962569;0,4619140625;;relu;;;256;;83,0;True;normalizer;0,3746477629643685;2631;17786;5269;vanilla;0,20815223351336934;10;10,0;28,0;3,0;14,0;;True;5;sgd;minmax
314;2024-05-10 17:35:16.233071;0,2522865831851959;;leaky_relu;;;32;;5,0;True;minmax;0,12422636546758904;2631;17786;5269;vanilla;0,0010769220152413456;9;23,0;26,0;5,0;10,0;0,05080443797217136;False;5;sgd;normalizer
315;2024-05-10 17:36:53.955910;0,5208966732025146;;selu;;;16;;86,0;True;normalizer;0,26243027316692763;2631;17786;5269;vanilla;0,2704536723150967;8;19,0;26,0;4,0;;;False;4;sgd;minmax
316;2024-05-10 17:40:32.207255;0,4619140625;;relu;;;256;;80,0;True;normalizer;0,41234668673386504;2631;17786;5269;vanilla;0,18732405320853182;9;6,0;27,0;4,0;12,0;;False;5;sgd;minmax
317;2024-05-10 17:41:08.474291;0,532031238079071;;relu;;;256;;82,0;True;normalizer;0,34162766783889637;2631;17786;5269;vanilla;0,2298735632936301;10;;;;;;True;1;sgd;minmax
318;2024-05-10 17:41:44.965732;0,251953125;;leaky_relu;;;256;;8,0;True;maxabs;0,7354041940147571;2631;17786;5269;vanilla;0,042737187919225476;16;7,0;28,0;10,0;7,0;0,04035616624170296;False;5;sgd;minmax
319;2024-05-10 17:42:20.665131;0,532031238079071;;relu;;;512;;76,0;True;normalizer;0,6489287123361676;2631;17786;5269;vanilla;0,10098597853436662;12;8,0;29,0;13,0;14,0;;False;5;sgd;maxabs
320;2024-05-10 17:43:07.012601;0,524218738079071;;relu;;;256;;;False;;0,23771674153509859;2631;17786;5269;vanilla;0,16450628916171348;17;24,0;26,0;6,0;15,0;;False;5;sgd;minmax
321;2024-05-10 17:43:56.292171;0,5298827886581421;;leaky_relu;;;256;;92,0;True;normalizer;0,3010648432019181;2631;17786;5269;vanilla;0,11973101294471707;7;5,0;15,0;29,0;13,0;0,03727918851090667;True;5;sgd;minmax
322;2024-05-10 17:44:46.158397;0,532031238079071;;selu;;;256;;79,0;True;normalizer;0,435858328117887;2631;17786;5269;vanilla;0,2995556919773742;8;15,0;16,0;8,0;11,0;;False;5;sgd;minmax
323;2024-05-10 17:45:23.093146;0,5337890386581421;;relu;;;256;0,1710675767854644;87,0;True;normalizer;0,2004847959274041;2631;17786;5269;dropout;0,06422371620225863;11;7,0;27,0;21,0;;;False;4;sgd;minmax
324;2024-05-10 17:46:22.361689;0,5238281488418579;;relu;;;256;;87,0;True;normalizer;0,21003485785485612;2631;17786;5269;batchnorm;0,14039651322569918;10;7,0;27,0;21,0;;;False;4;sgd;minmax
325;2024-05-10 17:47:03.884622;0,5318359136581421;;relu;;;256;0,16292298512398617;85,0;True;normalizer;0,14932829908677708;2631;17786;5269;dropout;0,06684663040599143;11;6,0;28,0;;;;False;3;sgd;minmax
326;2024-05-10 17:48:04.316594;0,531054675579071;;relu;;;256;0,20367221968337806;88,0;True;normalizer;0,1880339794232503;2631;17786;5269;dropout;0,25152365180160574;6;9,0;27,0;18,0;5,0;;False;5;sgd;minmax
327;2024-05-10 17:49:33.697877;0,5337890386581421;;relu;;;256;0,2562590716123333;91,0;True;normalizer;0,33695974586868616;2631;17786;5269;dropout;0,18451113139683903;11;6,0;19,0;23,0;25,0;;True;5;sgd;minmax
328;2024-05-10 17:50:41.828127;0,533398449420929;;relu;;;512;0,25614600612272;90,0;True;normalizer;0,3227727336910494;2631;17786;5269;dropout;0,1811904840503007;12;5,0;21,0;24,0;25,0;;False;5;sgd;minmax
329;2024-05-10 17:52:11.943766;0,4596036672592163;;relu;0,5601219211521578;0,6248011775819644;128;;92,0;True;normalizer;0,265626013800589;2631;17786;5269;vanilla;;11;4,0;25,0;11,0;28,0;;;5;adam;minmax
330;2024-05-10 17:53:07.937252;0,518359363079071;;relu;;;256;;89,0;True;normalizer;0,29749596203476636;2631;17786;5269;vanilla;0,9648901726285098;11;6,0;19,0;22,0;;;False;4;sgd;minmax
331;2024-05-10 17:53:51.037653;0,533203125;;relu;;;256;0,1631335282156557;91,0;True;normalizer;0,236949594736393;2631;17786;5269;dropout;0,16081159608814602;12;11,0;14,0;23,0;16,0;;True;5;sgd;minmax
332;2024-05-10 17:55:09.530011;0,5293444991111755;;relu;;;64;;94,0;True;normalizer;0,1860480535857831;2631;17786;5269;vanilla;0,0333546766796466;11;6,0;19,0;22,0;25,0;;False;5;sgd;minmax
333;2024-05-10 17:57:01.853009;0,4619140625;;relu;;;256;0,32351941785395605;87,0;True;normalizer;0,10863366873055712;2631;17786;5269;dropout;0,0503067561249517;10;25,0;28,0;12,0;12,0;;False;5;sgd;minmax
334;2024-05-10 17:57:57.636010;0,5341796875;;relu;;;256;0,2290553505205489;96,0;True;normalizer;0,3794322744979312;2631;17786;5269;dropout;0,017893917510061502;11;5,0;29,0;21,0;24,0;;False;5;sgd;minmax
335;2024-05-10 17:59:05.540675;0,5296875238418579;;relu;;;256;0,24442322464982624;97,0;True;normalizer;0,40288685189233087;2631;17786;5269;dropout;0,009493927014762697;12;5,0;29,0;20,0;;;False;4;sgd;minmax
336;2024-05-10 18:00:06.688218;0,5328124761581421;;relu;;;256;0,16563080975963976;93,0;True;normalizer;0,355021379255282;2631;17786;5269;dropout;0,2006005174115751;11;4,0;29,0;21,0;26,0;;False;5;sgd;minmax
337;2024-05-10 18:01:09.156524;0,532421886920929;;relu;;;256;0,27539104567509576;94,0;True;normalizer;0,48393384320235605;2631;17786;5269;dropout;0,014744858219389345;11;28,0;30,0;21,0;24,0;;False;5;sgd;minmax
338;2024-05-10 18:02:00.574834;0,4597264528274536;;relu;;;8;0,33285166575138425;100,0;True;normalizer;0,34594376568139246;2631;17786;5269;dropout;0,06062662484334857;10;5,0;30,0;19,0;24,0;;False;5;sgd;normalizer
339;2024-05-10 18:11:56.189957;0,528124988079071;;relu;;;256;0,2997028234940192;;False;;0,41472969802857346;2631;17786;5269;dropout;0,016466322058152107;12;20,0;28,0;20,0;26,0;;False;5;sgd;minmax
340;2024-05-10 18:12:54.993380;0,5341796875;;relu;;;512;0,20452880283102365;96,0;True;normalizer;0,5023752662669222;2631;17786;5269;dropout;0,13535019323383296;10;5,0;29,0;13,0;27,0;;False;5;sgd;minmax
341;2024-05-10 18:14:00.438180;0,251953125;;relu;;;512;0,21324934718733043;1,0;True;minmax;0,46857166120765176;2631;17786;5269;dropout;0,0259322218086034;9;5,0;30,0;3,0;30,0;;False;5;sgd;minmax
342;2024-05-10 18:14:29.566003;0,531445324420929;;relu;;;512;0,1388837233873981;97,0;True;normalizer;0,5356066457562645;2631;17786;5269;dropout;0,018452654242061953;10;4,0;29,0;14,0;;;False;4;sgd;minmax
343;2024-05-10 18:15:03.690192;0,4619140625;;relu;;;512;0,19686558522242684;93,0;True;normalizer;0,37416002833702805;2631;17786;5269;dropout;0,1313049002550556;10;6,0;29,0;13,0;21,0;;False;5;sgd;maxabs
344;2024-05-10 18:15:32.197048;0,251953125;;relu;;;512;0,24659557405808558;6,0;True;maxabs;0,43716295514705383;2631;17786;5269;dropout;0,020607438790418636;9;5,0;28,0;21,0;27,0;;False;5;sgd;minmax
345;2024-05-10 18:16:00.685012;0,5337890386581421;;relu;;;512;0,1387313652678705;96,0;True;normalizer;0,2876213351318632;2631;17786;5269;dropout;0,02994328819119796;10;5,0;29,0;14,0;25,0;;False;5;sgd;minmax
346;2024-05-10 18:16:45.532893;0,533984363079071;;relu;;;512;0,10763475873230374;96,0;True;normalizer;0,28843433628517656;2631;17786;5269;dropout;0,04133434281064169;29;5,0;29,0;14,0;27,0;;False;5;sgd;minmax
347;2024-05-10 18:17:47.279965;0,533007800579071;;relu;;;512;0,10078612180090035;99,0;True;normalizer;0,28862405013007597;2631;17786;5269;dropout;0,028918574125988465;29;4,0;30,0;14,0;29,0;;False;5;sgd;minmax
348;2024-05-10 18:18:26.038029;0,4619140625;;relu;0,6541535354852348;0,36741492534066533;512;0,12575271062766874;96,0;True;normalizer;0,2694146106750301;2631;17786;5269;dropout;;30;4,0;29,0;16,0;;;;4;adam;minmax
349;2024-05-10 18:18:54.036519;0,533007800579071;;relu;;;512;0,1757635829088242;95,0;True;normalizer;0,31825637273565033;2631;17786;5269;dropout;0,03987503131780999;29;5,0;29,0;14,0;25,0;;False;5;sgd;minmax
350;2024-05-10 18:19:37.290665;0,4619140625;;relu;;;512;0,14564070595862086;96,0;True;normalizer;0,2641216290911113;2631;17786;5269;dropout;0,034405378299921616;29;5,0;29,0;21,0;27,0;;False;5;sgd;minmax
351;2024-05-10 18:20:06.378148;0,5308593511581421;;relu;;;512;0,1206487512259507;95,0;True;normalizer;0,3216894163166781;2631;17786;5269;dropout;0,02618677284153722;28;5,0;30,0;15,0;26,0;;False;5;sgd;minmax
352;2024-05-10 18:21:00.625540;0,4619140625;;relu;;;512;0,18407358928957435;96,0;True;normalizer;0,006951134891180827;2631;17786;5269;dropout;0,023029064508976262;30;6,0;29,0;13,0;26,0;;False;5;sgd;minmax
353;2024-05-10 18:21:29.706852;0,533007800579071;;relu;;;512;0,14753021517088616;98,0;True;normalizer;0,22339555713795115;2631;17786;5269;dropout;0,04732055538772241;29;4,0;28,0;15,0;;;False;4;sgd;minmax
354;2024-05-10 18:22:06.760352;0,4619140625;;relu;;;512;0,2200863444250673;91,0;True;normalizer;0,34739492583600257;2631;17786;5269;dropout;0,029188525069446306;11;3,0;30,0;14,0;27,0;;False;5;sgd;minmax
355;2024-05-10 18:22:35.708245;0,532031238079071;;relu;;;512;0,10110237029837751;94,0;True;normalizer;0,2766936331272855;2631;17786;5269;dropout;0,03267958380744818;13;6,0;29,0;14,0;25,0;;False;5;sgd;minmax
356;2024-05-10 18:23:22.304035;0,4619140625;;relu;;;512;0,1913306339923754;99,0;True;normalizer;0,3864698689024187;2631;17786;5269;dropout;0,05794720934845051;10;5,0;20,0;13,0;24,0;;False;5;sgd;minmax
357;2024-05-10 18:23:50.180409;0,532031238079071;;relu;;;512;0,13248109927212073;92,0;True;normalizer;0,2443973033620098;2631;17786;5269;dropout;0,03776766505793506;28;6,0;28,0;;;;False;3;sgd;minmax
358;2024-05-10 18:24:20.080881;0,4619140625;;leaky_relu;;;512;0,18246022493681346;;False;;0,3117863688288696;2631;17786;5269;dropout;0,030231833313503074;9;5,0;28,0;19,0;23,0;0,03190604234821868;False;5;sgd;minmax
359;2024-05-10 18:24:48.683146;0,5283054709434509;;relu;;;16;0,22565013745965323;97,0;True;normalizer;0,35115532398831506;2631;17786;5269;dropout;0,08989955623309187;28;6,0;29,0;22,0;26,0;;False;5;sgd;minmax
360;2024-05-10 18:29:45.449808;0,5318359136581421;;relu;;;512;0,15128259619036202;95,0;True;normalizer;0,9987689553444782;2631;17786;5269;dropout;0,043575275874762315;11;4,0;27,0;14,0;;;False;4;sgd;minmax
361;2024-05-10 18:30:21.462064;0,5283917784690857;;leaky_relu;;;32;0,2678213109215064;90,0;True;normalizer;0,4864958757261208;2631;17786;5269;dropout;0,03570892480911103;9;17,0;4,0;22,0;27,0;0,043819697621404245;False;5;sgd;minmax
362;2024-05-10 18:32:57.939229;0,4619140625;;relu;;;512;0,23468067449163008;98,0;True;normalizer;0,29272750669638264;2631;17786;5269;dropout;0,05178536004302193;10;6,0;29,0;16,0;28,0;;False;5;sgd;normalizer
363;2024-05-10 18:33:26.688357;0,533398449420929;;relu;;;512;0,20412608149932637;93,0;True;normalizer;0,40115225679908584;2631;17786;5269;dropout;0,07019630253622672;29;5,0;28,0;13,0;25,0;;False;5;sgd;minmax
364;2024-05-10 18:34:20.880285;0,35842224955558777;;relu;;;128;0,1772094503955921;8,0;True;minmax;0,22211108173367153;2631;17786;5269;dropout;0,04120465660273916;28;5,0;28,0;25,0;20,0;;False;5;sgd;minmax
365;2024-05-10 18:36:01.326393;0,53125;;leaky_relu;;;64;0,12254333176023491;95,0;True;normalizer;0,08344489258994774;2631;17786;5269;dropout;0,6498876222818621;27;6,0;27,0;22,0;;0,05303571486877036;False;4;sgd;minmax
366;2024-05-10 18:37:37.096706;0,532421886920929;;relu;;;512;0,25056874881488744;90,0;True;normalizer;0,3283399031650096;2631;17786;5269;dropout;0,11164918674921874;9;4,0;30,0;23,0;22,0;;False;5;sgd;minmax
367;2024-05-10 18:38:27.868236;0,529492199420929;;relu;;;256;0,16103102440969208;92,0;True;normalizer;0,4412062709752491;2631;17786;5269;dropout;0,8106361280130118;4;7,0;27,0;15,0;29,0;;False;5;sgd;maxabs
368;2024-05-10 18:39:32.281105;0,251953125;;leaky_relu;0,4117654478811354;0,4623353795112892;256;0,2914894889749841;9,0;True;maxabs;0,35985503691071985;2631;17786;5269;dropout;;30;5,0;28,0;24,0;23,0;0,03519668538410198;;5;adam;minmax
369;2024-05-10 18:40:12.902786;0,531154990196228;;relu;;;8;0,21370116043046117;37,0;True;normalizer;0,03286032579138749;2631;17786;5269;dropout;0,3106782952760575;26;6,0;29,0;23,0;22,0;;True;5;sgd;minmax
370;2024-05-10 18:53:11.016803;0,522265613079071;;relu;;;256;;100,0;True;normalizer;0,25801411229327476;2631;17786;5269;batchnorm;0,22321097041491295;10;6,0;;;;;False;2;sgd;minmax
371;2024-05-10 18:53:52.777524;0,5341796875;;relu;;;256;0,1927050643858016;89,0;True;normalizer;0,51265645948412;2631;17786;5269;dropout;0,008045880750683895;11;7,0;27,0;21,0;24,0;;False;5;sgd;minmax
372;2024-05-10 18:54:38.834354;0,251953125;;leaky_relu;;;512;0,19232530885193175;88,0;True;normalizer;0,001032425134182047;2631;17786;5269;dropout;0,007425911392156085;12;7,0;27,0;13,0;24,0;0,04707523411807148;False;5;sgd;minmax
373;2024-05-10 18:55:08.547641;0,532421886920929;;relu;;;256;0,16404011703287893;89,0;True;normalizer;0,5590836892297952;2631;17786;5269;dropout;0,04611207021842986;11;7,0;28,0;20,0;;;False;4;sgd;minmax
374;2024-05-10 18:55:50.552729;0,532031238079071;;relu;;;256;0,2346974499975833;49,0;True;normalizer;0,5163030991596471;2631;17786;5269;dropout;0,00230104273671143;11;7,0;29,0;21,0;23,0;;True;5;sgd;minmax
375;2024-05-10 18:56:48.388325;0,534375011920929;;relu;;;256;0,12117851060363602;88,0;True;normalizer;0,4701539813476733;2631;17786;5269;dropout;0,014948385258235065;11;6,0;27,0;21,0;25,0;;False;5;sgd;minmax
376;2024-05-10 18:57:34.042611;0,5298827886581421;;leaky_relu;;;256;0,12035797431038206;87,0;True;normalizer;0,47737373125679045;2631;17786;5269;dropout;0,0059612916594629336;11;6,0;26,0;20,0;24,0;0,041632312108407614;False;5;sgd;minmax
377;2024-05-10 18:58:17.363404;0,5345703363418579;;relu;;;256;0,210085756359279;86,0;True;normalizer;0,5562678176982322;2631;17786;5269;dropout;0,023494197662183577;12;14,0;27,0;21,0;28,0;;False;5;sgd;minmax
378;2024-05-10 18:59:04.743966;0,531445324420929;;relu;;;256;0,11208126220181738;;False;;0,6076414691703782;2631;17786;5269;dropout;0,007268949645089351;12;13,0;27,0;21,0;;;False;4;sgd;minmax
379;2024-05-10 18:59:51.040080;0,5328124761581421;;leaky_relu;;;256;0,14974338706648765;86,0;True;normalizer;0,5210484899180472;2631;17786;5269;dropout;0,024975595396288016;12;15,0;27,0;20,0;28,0;0,033082991342556024;False;5;sgd;minmax
380;2024-05-10 19:00:48.054856;0,532421886920929;;relu;;;256;0,2053308554666562;86,0;True;normalizer;0,6548903595631885;2631;17786;5269;dropout;0,021361656211761334;13;16,0;26,0;21,0;28,0;;False;5;sgd;minmax
381;2024-05-10 19:01:36.352259;0,533007800579071;;relu;;;256;0,16666123665159654;88,0;True;normalizer;0,07281536607881615;2631;17786;5269;dropout;0,023220109810223537;11;18,0;27,0;20,0;27,0;;False;5;sgd;minmax
382;2024-05-10 19:02:49.511910;0,530468761920929;;relu;;;256;0,13847482267814742;84,0;True;normalizer;0,577191495305368;2631;17786;5269;dropout;0,019297150477537117;29;17,0;28,0;21,0;28,0;;False;5;sgd;minmax
383;2024-05-10 19:03:37.340429;0,4597264528274536;;leaky_relu;;;16;0,2207911852407369;82,0;True;normalizer;0,0018381653435085897;2631;17786;5269;dropout;0,023152433840402654;29;15,0;27,0;19,0;29,0;0,050044011416357614;False;5;sgd;minmax
384;2024-05-10 19:08:35.007213;0,523632824420929;;relu;;;256;;85,0;True;normalizer;0,4531059802624353;2631;17786;5269;batchnorm;0,01556632978206782;28;7,0;26,0;21,0;21,0;;False;5;sgd;normalizer
385;2024-05-10 19:09:07.375784;0,5322027206420898;;relu;;;32;0,18281219244740823;87,0;True;normalizer;0,5137159702664366;2631;17786;5269;dropout;0,01764191474096855;10;7,0;27,0;22,0;;;False;4;sgd;minmax
386;2024-05-10 19:10:54.430201;0,4619140625;;relu;;;256;0,2661742451955618;89,0;True;normalizer;0,028409546752944503;2631;17786;5269;dropout;0,013709332816416562;27;16,0;28,0;21,0;26,0;;False;5;sgd;minmax
387;2024-05-10 19:11:20.844742;0,5322265625;;leaky_relu;;;256;0,10192000346387467;66,0;True;normalizer;0,4380195175470889;2631;17786;5269;dropout;0,01871173702339428;12;6,0;26,0;22,0;19,0;0,05583019921247484;False;5;sgd;minmax
388;2024-05-10 19:11:58.599103;0,4619140625;;relu;0,4979150195734695;0,3303464863517701;256;;83,0;True;normalizer;0,04831889337790439;2631;17786;5269;vanilla;;9;11,0;27,0;21,0;29,0;;;5;adam;maxabs
389;2024-05-10 19:12:25.195839;0,251953125;;relu;;;256;;9,0;True;minmax;0,856788580457998;2631;17786;5269;vanilla;0,02679708956212032;28;7,0;28,0;20,0;22,0;;False;5;sgd;minmax
390;2024-05-10 19:12:50.964930;0,5316406488418579;;leaky_relu;;;256;;85,0;True;normalizer;0,6929292538691012;2631;17786;5269;vanilla;0,0177648155489131;8;7,0;26,0;22,0;;0,03760413844091868;False;4;sgd;minmax
391;2024-05-10 19:13:18.868035;0,5316406488418579;;relu;;;256;0,1971760504897553;82,0;True;normalizer;0,41494228121785404;2631;17786;5269;dropout;0,020885358847627915;11;5,0;27,0;;;;False;3;sgd;minmax
392;2024-05-10 19:13:46.312627;0,251953125;;relu;;;256;;10,0;True;maxabs;0,5437562702854913;2631;17786;5269;vanilla;0,012468867005030295;10;6,0;28,0;21,0;12,0;;False;5;sgd;minmax
393;2024-05-10 19:14:11.431867;0,5322265625;;relu;;;256;;52,0;True;normalizer;0,4797424799827457;2631;17786;5269;vanilla;0,01623569232537928;29;18,0;27,0;20,0;11,0;;False;5;sgd;minmax
394;2024-05-10 19:14:56.591868;0,533398449420929;;leaky_relu;;;256;0,13142163338328477;88,0;True;normalizer;0,6429967469932927;2631;17786;5269;dropout;0,0120310806919655;28;8,0;9,0;17,0;21,0;0,05884673417489779;False;5;sgd;minmax
395;2024-05-10 19:15:30.189525;0,4596036672592163;;relu;;;128;;84,0;True;normalizer;0,011602677893994186;2631;17786;5269;vanilla;0,010920874126834571;9;5,0;26,0;22,0;12,0;;False;5;sgd;minmax
396;2024-05-10 19:16:10.715721;0,4990234375;;relu;;;256;;81,0;True;normalizer;0,0953540174494325;2631;17786;5269;batchnorm;0,3570596463558276;8;6,0;28,0;24,0;27,0;;False;5;sgd;minmax
397;2024-05-10 19:16:49.536169;0,5329649448394775;;relu;;;64;;78,0;True;normalizer;0,41438724664672055;2631;17786;5269;vanilla;0,004331815796997675;27;6,0;27,0;22,0;23,0;;False;5;sgd;minmax
398;2024-05-10 19:18:09.622172;0,5355468988418579;;leaky_relu;;;256;;;False;;0,17199599839391283;2631;17786;5269;vanilla;0,009885508482389383;7;14,0;26,0;23,0;;0,04038951259254762;False;4;sgd;minmax
399;2024-05-10 19:18:58.387442;0,4619140625;;leaky_relu;;;256;;;False;;0,16404144000088922;2631;17786;5269;vanilla;0,008861393239325287;7;12,0;26,0;18,0;20,0;0,039694565800604986;False;5;sgd;minmax
400;2024-05-10 19:19:25.799561;0,528124988079071;;leaky_relu;;;256;;;False;;0,5704711654467363;2631;17786;5269;vanilla;0,014574339007816468;7;14,0;26,0;23,0;;0,04478548426765205;False;4;sgd;minmax
401;2024-05-10 19:19:57.625023;0,5317249298095703;;leaky_relu;;;8;;18,0;True;normalizer;0,4848723585886241;2631;17786;5269;vanilla;0,010671042714112813;7;16,0;25,0;24,0;6,0;0,03594166600926852;False;5;sgd;minmax
402;2024-05-10 19:27:27.335415;0,4619140625;;leaky_relu;;;256;;;False;;0,02324964609276199;2631;17786;5269;vanilla;0,009368279022396524;8;15,0;26,0;23,0;24,0;0,04279513469601718;False;5;sgd;minmax
403;2024-05-10 19:27:56.280873;0,5249999761581421;;leaky_relu;;;256;;;False;;0,7772106267313692;2631;17786;5269;vanilla;0,5467801245046907;6;4,0;28,0;23,0;30,0;0,05340829432649574;False;5;sgd;minmax
404;2024-05-10 19:28:27.342696;0,529492199420929;;leaky_relu;;;256;;;False;;0,3962666212413038;2631;17786;5269;vanilla;0,0189988991230663;30;11,0;30,0;24,0;8,0;0,03041497371976247;False;5;sgd;minmax
405;2024-05-10 19:29:07.087121;0,4619140625;;leaky_relu;;;256;;;False;;0,04211247145903554;2631;17786;5269;vanilla;0,012743741421636827;7;17,0;26,0;23,0;11,0;0,033356644155010294;False;5;sgd;minmax
406;2024-05-10 19:29:36.422749;0,522265613079071;;leaky_relu;;;256;;;False;;0,5935855868621646;2631;17786;5269;vanilla;0,014726751523271459;8;5,0;27,0;22,0;;0,028157007495575346;False;4;sgd;normalizer
407;2024-05-10 19:30:37.002830;0,5277343988418579;;leaky_relu;;;256;;79,0;True;normalizer;0,45318902725166316;2631;17786;5269;vanilla;0,2847671316317136;9;12,0;25,0;25,0;28,0;0,040808284629971645;False;5;sgd;minmax
408;2024-05-10 19:31:17.524043;0,4597264528274536;;leaky_relu;0,13864018125171118;0,5844509597462362;16;;;False;;0,17730448271861637;2631;17786;5269;vanilla;;28;14,0;28,0;23,0;26,0;0,04863316959341028;;5;adam;minmax
409;2024-05-10 19:35:30.560225;0,528124988079071;;leaky_relu;;;256;;;False;;0,0687533223086976;2631;17786;5269;vanilla;0,40033017544989796;29;5,0;27,0;22,0;27,0;0,045822172216338226;False;5;sgd;minmax
410;2024-05-10 19:36:26.536330;0,5308593511581421;;relu;;;256;;81,0;True;normalizer;0,062298067001579915;2631;17786;5269;vanilla;0,03199443500972597;6;14,0;29,0;28,0;13,0;;False;5;sgd;minmax
411;2024-05-10 19:37:32.431420;0,5298827886581421;;relu;;;256;;71,0;True;normalizer;0,3843145575261421;2631;17786;5269;vanilla;0,02404750874408886;27;6,0;26,0;24,0;3,0;;False;5;sgd;maxabs
412;2024-05-10 19:38:19.617130;0,4554115831851959;;leaky_relu;;;32;;9,0;True;minmax;0,1545373448486606;2631;17786;5269;vanilla;0,0158113598207989;8;5,0;27,0;13,0;;0,024766778549839313;False;4;sgd;minmax
413;2024-05-10 19:40:22.583351;0,5376952886581421;0,5020904599011783;relu;;;256;;73,0;True;normalizer;0,13239356744909153;2631;17786;5269;vanilla;0,26485620096153284;28;13,0;28,0;23,0;22,0;;False;5;sgd;minmax
