trainloss;acc_train;testloss;acc_test
1,0660312876981848;0,45588235294117646;1,0659565031528473;0,44921875
1,062307810082155;0,45588235294117646;1,0653520822525024;0,44921875
1,0591714241925407;0,45588235294117646;1,0651215016841888;0,44921875
1,0526507041033577;0,45588235294117646;1,064043253660202;0,44921875
1,0481273216359757;0,45588235294117646;1,0624357759952545;0,44921875
1,036738963688121;0,45588235294117646;1,062050461769104;0,44921875
1,0365267325850094;0,4568014705882353;1,0623514652252197;0,453125
1,0305165017352385;0,46875;1,0623712837696075;0,4609375
1,025377277065726;0,4788602941176471;1,0623171925544739;0,45703125
1,0271928731132955;0,47794117647058826;1,0588231682777405;0,46484375
1,0275093597524307;0,5;1,0564723312854767;0,46875
1,019506812095642;0,49264705882352944;1,0552131831645966;0,46875
1,010747608016519;0,48253676470588236;1,0559221804141998;0,4765625
1,0215526749106014;0,48161764705882354;1,05529323220253;0,48046875
1,0175125844338362;0,4944852941176471;1,0554070174694061;0,46484375
1,0143447833902695;0,4944852941176471;1,0549366176128387;0,47265625
1,020108668243184;0,49172794117647056;1,0527390539646149;0,4765625
1,0177970879218157;0,4954044117647059;1,0511964857578278;0,4765625
1,0088360905647278;0,5;1,0531006455421448;0,484375
1,01720414091559;0,49724264705882354;1,0536711513996124;0,484375
1,0133277563487781;0,49816176470588236;1,053540289402008;0,484375
1,015185468337115;0,47794117647058826;1,0531379282474518;0,47265625
1,0140147805213928;0,49356617647058826;1,05195751786232;0,48046875
1,0106794238090515;0,4990808823529412;1,0512986779212952;0,48046875
1,0144930727341597;0,5073529411764706;1,049969494342804;0,484375
1,0145643458646887;0,49172794117647056;1,0515273809432983;0,484375
1,0061898406814127;0,4963235294117647;1,0529435873031616;0,48828125
1,006425545496099;0,5045955882352942;1,0531065762043;0,48828125
1,009934761944939;0,5036764705882353;1,0533161461353302;0,4765625
1,0058597080847795;0,49264705882352944;1,0559428334236145;0,484375
1,011103275944205;0,49172794117647056;1,054192692041397;0,48046875
1,0059757793650907;0,5055147058823529;1,051561713218689;0,4921875
0,9985033729497124;0,48621323529411764;1,0552241802215576;0,48046875
0,9974573815570158;0,5036764705882353;1,0572590231895447;0,4765625
1,005090141997618;0,4963235294117647;1,0568861067295074;0,484375
0,9972811095854816;0,5128676470588235;1,0591267347335815;0,4765625
1,006007797577802;0,49816176470588236;1,0544284284114838;0,5
1,005669751588036;0,5;1,0513463020324707;0,4921875
1,0076126701691572;0,5027573529411765;1,050598293542862;0,48828125
1,0132655361119438;0,4954044117647059;1,05235356092453;0,484375
1,0019031412461226;0,5055147058823529;1,0560447871685028;0,47265625
1,0060585456735947;0,4944852941176471;1,0546828508377075;0,46484375
1,000196800512426;0,5073529411764706;1,055467426776886;0,4609375
1,010524851434371;0,5036764705882353;1,0562507808208466;0,46875
0,9949348042992985;0,5110294117647058;1,0587712824344635;0,46484375
0,9983549153103548;0,5101102941176471;1,0579179525375366;0,46875
1,0059929314781637;0,49172794117647056;1,0549397468566895;0,47265625
0,9981795864946702;0,5036764705882353;1,0549308955669403;0,4765625
1,0087465784128975;0,49172794117647056;1,0533292591571808;0,4765625
0,9985400859047385;0,5101102941176471;1,051253855228424;0,47265625
0,9951780228053823;0,5009191176470589;1,0551449060440063;0,4765625
0,9917783842367285;0,5165441176470589;1,0561333000659943;0,47265625
0,997818178990308;0,5045955882352942;1,0543564558029175;0,484375
0,9930455018492306;0,49816176470588236;1,05608069896698;0,47265625
0,9968646764755249;0,5055147058823529;1,0577165186405182;0,47265625
0,9963699088377111;0,5064338235294118;1,0570752918720245;0,46875
1,0078892322147595;0,4954044117647059;1,0541121065616608;0,47265625
0,99472917879329;0,5073529411764706;1,055197834968567;0,47265625
1,0001532189986284;0,4990808823529412;1,0542689263820648;0,46875
1,0020079823101269;0,5119485294117647;1,0522695481777191;0,46484375
1,0055348312153536;0,4963235294117647;1,0522899329662323;0,46484375
1,002473434981178;0,5;1,0511662065982819;0,46484375
0,9976020174867967;0,5101102941176471;1,0511493682861328;0,4609375
0,9974075660986059;0,4944852941176471;1,0527877807617188;0,46484375
0,9954506474382737;0,5045955882352942;1,053102433681488;0,46875
0,9933536859119639;0,5036764705882353;1,057351678609848;0,47265625
0,998816472642562;0,5073529411764706;1,0553391873836517;0,46484375
0,9955998448764577;0,5055147058823529;1,053292602300644;0,46875
0,9919642210006714;0,5248161764705882;1,0565753281116486;0,46875
0,9916946081554189;0,5119485294117647;1,0581135749816895;0,46875
0,997251033782959;0,5045955882352942;1,0588038861751556;0,47265625
0,9954008039306191;0,5027573529411765;1,0590812265872955;0,46484375
0,9918690008275649;0,5055147058823529;1,0596126317977905;0,46484375
1,0030070052427404;0,5165441176470589;1,0554161369800568;0,46875
0,9922241568565369;0,5055147058823529;1,0587429106235504;0,4765625
1,0019147501272314;0,4898897058823529;1,0599125623703003;0,46484375
0,9805675674887264;0,515625;1,0642612278461456;0,46875
0,9870766646721784;0,5229779411764706;1,0680737793445587;0,46875
0,9914714448592242;0,5110294117647058;1,066023051738739;0,46484375
1,0020144546733183;0,49264705882352944;1,0588492453098297;0,46484375
0,9988598718362696;0,4954044117647059;1,0594030618667603;0,4453125
0,9874235356555265;0,5091911764705882;1,065324306488037;0,46875
0,9875804010559531;0,5064338235294118;1,0651944279670715;0,47265625
0,9888999882866355;0,5202205882352942;1,0643262267112732;0,46875
0,9840635727433598;0,5119485294117647;1,061159908771515;0,4609375
0,9899618555517757;0,5119485294117647;1,059709221124649;0,4765625
0,9999866275226369;0,4990808823529412;1,059127688407898;0,4765625
0,9894184364992029;0,5082720588235294;1,0622822940349579;0,45703125
0,9843240520533394;0,5091911764705882;1,0612207651138306;0,46875
0,9887160799082588;0,5238970588235294;1,0618319511413574;0,4765625
0,9863964424413794;0,5165441176470589;1,0634689629077911;0,4765625
1,0001326343592476;0,5009191176470589;1,0563407242298126;0,48046875
0,9834871011621812;0,5082720588235294;1,0648373663425446;0,47265625
0,9902350551941815;0,5073529411764706;1,0606756210327148;0,4765625
0,9988894988508785;0,5009191176470589;1,0568546056747437;0,46875
0,9870771309908699;0,5045955882352942;1,0616726279258728;0,47265625
0,9848052403506111;0,5064338235294118;1,0556836426258087;0,46875
0,9825627102571375;0,5165441176470589;1,06223663687706;0,45703125
0,9907020786229301;0,5257352941176471;1,0596782267093658;0,46484375
0,9876372779116911;0,5073529411764706;1,0568065345287323;0,46875
0,9809005505898419;0,515625;1,060456395149231;0,46484375
0,9850554957109339;0,5101102941176471;1,0599039793014526;0,47265625
0,9887236041181228;0,5036764705882353;1,0607305467128754;0,4609375
0,9879301260499393;0,5202205882352942;1,0592478513717651;0,4609375
0,9872917532920837;0,5027573529411765;1,059293270111084;0,4609375
0,988657130914576;0,5211397058823529;1,0647458732128143;0,4609375
0,987525834756739;0,5294117647058824;1,062479853630066;0,453125
0,984959858305314;0,5147058823529411;1,0644747614860535;0,45703125
0,9789068313205943;0,5257352941176471;1,0614373087882996;0,46875
0,9905535543666166;0,5183823529411765;1,061589926481247;0,4609375
0,9960015942068661;0,5119485294117647;1,0575720965862274;0,46484375
0,9873998235253727;0,5091911764705882;1,0624442398548126;0,46484375
0,9861060731551227;0,5193014705882353;1,0641631484031677;0,46484375
0,9803928908179788;0,5165441176470589;1,0671642124652863;0,46875
0,9852291555965648;0,515625;1,0686428844928741;0,46875
0,9851268319522634;0,5036764705882353;1,0653898417949677;0,4609375
0,976509525495417;0,5183823529411765;1,071984887123108;0,44921875
0,9849362688906053;0,515625;1,0619219243526459;0,46484375
0,9854286558487836;0,5;1,0613476634025574;0,4609375
0,9762141949990216;0,5229779411764706;1,068818598985672;0,45703125
0,9766873542000266;0,5137867647058824;1,0650164783000946;0,46484375
0,9807990929659676;0,5073529411764706;1,0654696226119995;0,4609375
0,9761113664683174;0,5284926470588235;1,0709726512432098;0,45703125
0,9819163434645709;0,5238970588235294;1,0650460422039032;0,46484375
0,975804956520305;0,515625;1,064015418291092;0,4609375
0,9831466709866243;0,53125;1,0661291778087616;0,46875
0,9768464705523323;0,5174632352941176;1,064684510231018;0,46875
0,9784790172296411;0,5174632352941176;1,064677655696869;0,48046875
0,9821638254558339;0,5248161764705882;1,0707303881645203;0,45703125
0,9813945188241846;0,5147058823529411;1,063313513994217;0,46484375
0,9813329822876874;0,5220588235294118;1,0660710632801056;0,46875
0,9839166683309218;0,5036764705882353;1,0683179199695587;0,45703125
0,9657965828390682;0,5248161764705882;1,072353184223175;0,4609375
0,9842674521838918;0,5165441176470589;1,0642971992492676;0,4609375
0,9786107119391946;0,5110294117647058;1,062343031167984;0,46484375
0,9806896553320044;0,5193014705882353;1,0684204697608948;0,46484375
0,9843059112043941;0,5220588235294118;1,0661970674991608;0,4609375
0,975827437989852;0,5119485294117647;1,0636455714702606;0,4765625
0,9791112787583295;0,5009191176470589;1,0678858160972595;0,46484375
0,9834375136038837;0,5128676470588235;1,0658625364303589;0,4609375
0,9773083644754746;0,5248161764705882;1,065342903137207;0,46484375
0,9802881970125086;0,5193014705882353;1,0644921362400055;0,46484375
0,9749422178548925;0,5248161764705882;1,0653038322925568;0,46484375
0,9824601271573234;0,5193014705882353;1,0655230581760406;0,45703125
0,9758694417336408;0,5294117647058824;1,0677311718463898;0,4609375
0,9800703560604769;0,515625;1,0630581676959991;0,46484375
0,9683392153066748;0,5174632352941176;1,074936032295227;0,47265625
0,9711439048542696;0,515625;1,071062058210373;0,46875
0,9773246751112097;0,5238970588235294;1,0682853758335114;0,46484375
0,9737807722652659;0,5266544117647058;1,0744394361972809;0,46875
0,9688379869741552;0,5202205882352942;1,071471631526947;0,46484375
0,982740300543168;0,5147058823529411;1,0676078498363495;0,46875
0,9732526190140668;0,5303308823529411;1,071351557970047;0,46484375
0,9716284941224491;0,5238970588235294;1,0709829926490784;0,4609375
0,970112730475033;0,5183823529411765;1,06882905960083;0,46484375
0,9885308742523193;0,5027573529411765;1,0701633393764496;0,46484375
0,9708554814843571;0,5211397058823529;1,0711625814437866;0,44921875
0,9810104860978968;0,5082720588235294;1,0662430226802826;0,46875
0,9756772307788625;0,5119485294117647;1,0724413096904755;0,44921875
0,9689621609800002;0,5091911764705882;1,0793702006340027;0,45703125
0,9644705512944389;0,5340073529411765;1,072254478931427;0,46484375
0,9813301598324495;0,5082720588235294;1,0667896568775177;0,4609375
0,965914298506344;0,5193014705882353;1,0717176496982574;0,4609375
0,9693961108432096;0,5193014705882353;1,071706235408783;0,46484375
0,9661509640076581;0,53125;1,0770365297794342;0,46875
0,9690189466756933;0,5248161764705882;1,0740602910518646;0,45703125
0,9735463752466089;0,5238970588235294;1,0730306208133698;0,4765625
0,9591860841302311;0,53125;1,0764663815498352;0,4609375
0,9717694485888762;0,5284926470588235;1,0726462006568909;0,46484375
0,9706626218907973;0,5091911764705882;1,073646456003189;0,4609375
0,9706348145709318;0,5202205882352942;1,0737080574035645;0,46484375
0,9646979675573462;0,5183823529411765;1,0766857266426086;0,44921875
0,9585627422613257;0,5238970588235294;1,0759033262729645;0,46484375
0,9706921928069171;0,5321691176470589;1,0773731470108032;0,4609375
0,9650981601546792;0,5174632352941176;1,0783655941486359;0,44921875
0,9715805684818941;0,5110294117647058;1,0812373161315918;0,43359375
0,9751373108695535;0,5045955882352942;1,0797765851020813;0,44921875
0,9692399606985205;0,5248161764705882;1,0772518813610077;0,453125
0,9696735143661499;0,5091911764705882;1,0773038268089294;0,4296875
0,9730687772526461;0,5064338235294118;1,0778921246528625;0,4375
0,9587086123578689;0,515625;1,077685683965683;0,4453125
0,9691922769827002;0,5174632352941176;1,0773172974586487;0,4609375
0,9567090062534108;0,5395220588235294;1,0861452221870422;0,44921875
0,9641206650172963;0,5321691176470589;1,0761922895908356;0,44921875
0,9588846178615794;0,5248161764705882;1,0823931992053986;0,45703125
0,9618531360345728;0,5257352941176471;1,0772802531719208;0,4609375
0,9707538906265708;0,5275735294117647;1,0793876349925995;0,453125
0,9650871858877295;0,5202205882352942;1,0790919065475464;0,4453125
0,971366146031548;0,5248161764705882;1,0753641426563263;0,4453125
0,9750047431272619;0,5229779411764706;1,0739750862121582;0,453125
0,9561206523109885;0,5459558823529411;1,076062023639679;0,46875
0,9793787563548368;0,5238970588235294;1,0770845413208008;0,4453125
0,951611834413865;0,5422794117647058;1,0871954262256622;0,45703125
0,9635624885559082;0,53125;1,0784748494625092;0,46484375
0,9629404194214765;0,5321691176470589;1,0806864500045776;0,45703125
0,9703730134403005;0,5137867647058824;1,0779041647911072;0,4453125
0,9584984709234798;0,5477941176470589;1,0734082758426666;0,4609375
0,9623151491670048;0,5358455882352942;1,076285034418106;0,453125
0,9654456341967863;0,5229779411764706;1,0790031552314758;0,45703125
0,9668052547118243;0,5128676470588235;1,0820348858833313;0,45703125
0,9660165800767786;0,5321691176470589;1,080756425857544;0,453125
0,953615830225103;0,5450367647058824;1,0860600769519806;0,4453125
0,9606500303044039;0,5248161764705882;1,07618448138237;0,46875
0,9553334853228401;0,5248161764705882;1,0804234743118286;0,4609375
0,9559303346802207;0,5303308823529411;1,0808965861797333;0,4609375
0,9624599533922532;0,5386029411764706;1,0769464075565338;0,46875
0,965641225085539;0,5321691176470589;1,0858803987503052;0,4609375
0,9565697557785932;0,5294117647058824;1,0819617211818695;0,4453125
0,9700099264874178;0,5183823529411765;1,0788057744503021;0,47265625
0,9646821898572585;0,5275735294117647;1,0822263658046722;0,44140625
0,9547731175142176;0,5367647058823529;1,0842172801494598;0,4453125
0,9561404130038094;0,5248161764705882;1,087950885295868;0,453125
0,9647735427407658;0,5211397058823529;1,075842946767807;0,453125
0,9589358112391304;0,5386029411764706;1,0894376039505005;0,4453125
0,9520248946021584;0,5165441176470589;1,0863896608352661;0,4375
0,9505599176182467;0,5284926470588235;1,0847640633583069;0,453125
0,9475216059123769;0,5477941176470589;1,0824609398841858;0,45703125
0,9685769466792836;0,5294117647058824;1,0782339572906494;0,43359375
0,9551476871266085;0,5330882352941176;1,0784194469451904;0,4453125
0,953472656362197;0,53125;1,0788383483886719;0,44921875
0,9532570383127998;0,5303308823529411;1,0869753062725067;0,44921875
0,958375467973597;0,5367647058823529;1,0792395174503326;0,4609375
0,9659725637996898;0,5275735294117647;1,0881726443767548;0,43359375
0,9582463327576133;0,5257352941176471;1,0894224643707275;0,4375
0,9622579111772425;0,5128676470588235;1,0765777230262756;0,453125
0,9618964160189909;0,5229779411764706;1,0796371400356293;0,45703125
0,9561084649142098;0,5413602941176471;1,079946517944336;0,47265625
0,9735851743642021;0,5128676470588235;1,0721876323223114;0,4765625
0,9508799314498901;0,5386029411764706;1,0772696733474731;0,46875
0,9578988306662616;0,5266544117647058;1,080167144536972;0,45703125
0,9606605137095732;0,5376838235294118;1,0740984976291656;0,4609375
0,9611802066073698;0,5386029411764706;1,0766640305519104;0,4765625
0,9508993134779089;0,5165441176470589;1,0812330842018127;0,4609375
0,9376660304910996;0,5477941176470589;1,0891529321670532;0,43359375
0,9524305603083443;0,5248161764705882;1,0764025449752808;0,44921875
0,9352065324783325;0,5496323529411765;1,0816649794578552;0,44921875
0,9479763332535239;0,5422794117647058;1,0799396932125092;0,45703125
0,9530733473160687;0,5404411764705882;1,080582320690155;0,46484375
0,9537616512354683;0,5431985294117647;1,0817210972309113;0,46875
0,9569230465327992;0,5321691176470589;1,0802367329597473;0,46484375
0,9570274668581346;0,5431985294117647;1,0859699249267578;0,44921875
0,9634668791995329;0,5238970588235294;1,08431014418602;0,44140625
0,946509813561159;0,5431985294117647;1,0973178148269653;0,44921875
0,9447291037615608;0,5229779411764706;1,1014360785484314;0,4375
0,935373446520637;0,5542279411764706;1,0951108634471893;0,4296875
0,9553712781737832;0,5340073529411765;1,0817796885967255;0,44140625
0,9477791295332068;0,5321691176470589;1,090978980064392;0,47265625
0,9469519888653475;0,5294117647058824;1,0889407694339752;0,46484375
0,9608377568862018;0,5367647058823529;1,0800533592700958;0,453125
0,9541340119698468;0,5266544117647058;1,080134779214859;0,484375
