val_loss,val_accuracy,val_rps,epoch,step,train_loss_epoch,train_accuracy_epoch
1.1105735301971436,0.3125,0.36677002906799316,0,1,,
,,,0,1,1.1179094314575195,0.34375
1.17674720287323,0.3125,0.42808154225349426,1,3,,
,,,1,3,1.0838700532913208,0.4375
