wyId;mins4_H;mins4_A;shots_11H;shots_11A;shots_acc_11H;shots_acc_11A;goals_H;goals_A;goals_ratio_H;goals_ratio_A;passes_11H;passes_11A;passes_acc_11H;passes_acc_11A;keyPasses_H;keyPasses_A;ataque_h;defensa_h;ataque_a;defensa_a;ataquedefensa_H;ataquedefensa_A
2565796;0.0;0.0;50;14;0.44;0.3571428571428571;10;2;0.8333333333333334;0.6666666666666666;1148;527;0.8693379790940766;0.7058823529411765;14;3;4.080000000000001;1.7200000000000004;1.2000000000000002;1.4;1.722072072072072;1.01140350877193
2576051;45.52272727272727;36.95454545454545;30;19;0.2666666666666666;0.1578947368421052;2;1;0.6666666666666666;1.0;1205;719;0.8232365145228215;0.7858136300417247;9;3;1.08;2.08;0.12;2.16;0.7691489361702127;0.7474358974358973
2576031;74.0909090909091;57.81818181818182;30;26;0.2333333333333333;0.4230769230769231;2;3;1.0;0.6;792;1249;0.7247474747474747;0.8598879103282626;5;7;0.9600000000000002;0.8400000000000001;1.0;2.5200000000000005;0.9061224489795918;1.1411764705882352
2576243;55.20454545454545;65.47727272727273;27;45;0.4444444444444444;0.2666666666666666;5;2;0.625;0.4;1011;1232;0.8397626112759644;0.8198051948051948;7;11;1.3200000000000005;0.4800000000000001;1.2400000000000002;1.2000000000000002;1.1411764705882352;1.1285714285714286
2516905;54.81818181818182;59.95454545454545;32;38;0.34375;0.3421052631578947;5;5;0.7142857142857143;0.625;1523;1040;0.8358502954694682;0.775;6;8;2.120000000000001;1.0;2.0400000000000005;2.16;0.9980769230769232;0.95748987854251
2501041;56.27272727272727;55.56818181818182;35;32;0.3142857142857143;0.40625;2;3;0.6666666666666666;1.0;1266;1157;0.8230647709320695;0.8115816767502161;8;5;0.7600000000000001;1.9600000000000009;0.4800000000000001;1.5600000000000005;0.7586021505376344;0.8658536585365854
2516844;58.79545454545455;47.95454545454545;33;22;0.2727272727272727;0.1363636363636363;5;1;0.7142857142857143;0.5;1096;704;0.7563868613138686;0.796875;8;5;1.6000000000000003;1.3200000000000005;0.7200000000000001;2.0400000000000005;0.8999062255066621;0.8724069789859263
2576043;59.40909090909091;60.52272727272727;50;39;0.26;0.4358974358974359;2;3;0.3333333333333333;1.0;1244;1117;0.8528938906752411;0.8334825425246195;4;6;1.04;1.2400000000000002;1.4400000000000002;1.3600000000000003;1.250574712643678;0.9166666666666666
2500966;50.81818181818182;56.72727272727273;37;28;0.2972972972972973;0.4285714285714285;3;2;0.5;0.5;1180;746;0.8322033898305085;0.7989276139410187;9;4;1.2000000000000002;0.8800000000000001;1.3200000000000005;1.2400000000000002;1.0454909397387273;0.8658536585365854
2500859;51.31818181818182;63.63636363636363;32;27;0.3125;0.4074074074074074;1;2;0.2;1.0;1178;821;0.7818336162988115;0.8063337393422655;7;5;1.3600000000000003;0.7600000000000001;0.6000000000000001;2.12;1.0340265220012057;0.7586021505376344
2500082;79.86363636363636;62.43181818181818;45;35;0.3333333333333333;0.3142857142857143;4;3;0.5714285714285714;0.6;1638;1556;0.8687423687423688;0.8457583547557841;16;4;1.4;1.3600000000000003;1.4;1.3600000000000003;1.3166666666666669;1.7602564102564102
2576084;62.31818181818182;76.27272727272727;45;37;0.2666666666666666;0.4864864864864865;4;9;0.8;0.75;1573;1813;0.8480610298792117;0.8836183121897407;14;9;1.08;0.28;3.5600000000000005;0.8800000000000001;1.4188405797101449;1.517948717948718
2500957;69.45454545454545;58.40909090909091;36;15;0.3055555555555556;0.4;2;2;0.5;0.4;1063;1157;0.7808090310442145;0.8133102852203976;9;3;0.52;1.5600000000000005;1.12;0.9600000000000002;0.8658536585365854;0.9691489361702128
2500083;63.13636363636363;47.18181818181818;19;23;0.2105263157894736;0.3043478260869565;2;1;0.5;0.5;1062;1161;0.7740112994350282;0.7984496124031008;1;5;0.8800000000000001;0.4800000000000001;0.4800000000000001;1.5600000000000005;0.9833333333333334;0.81793255763844
2500911;60.77272727272727;58.65909090909091;59;42;0.3728813559322034;0.3095238095238095;8;3;0.8888888888888888;0.6;1617;1343;0.8559059987631417;0.8540580789277736;15;7;2.28;0.24;1.08;0.28;1.5147081413210446;1.4666666666666668
2576192;73.1590909090909;47.13636363636363;30;12;0.3;0.3333333333333333;3;2;0.75;0.5;1153;641;0.7649609713790113;0.7425897035881436;12;4;0.64;1.8000000000000005;1.08;1.0;0.7575757575757576;0.7691489361702127
2501022;62.63636363636363;56.09090909090909;43;20;0.1627906976744186;0.3;2;2;1.0;0.2857142857142857;973;1042;0.7923946557040082;0.8109404990403071;7;1;0.64;1.3200000000000005;1.5200000000000002;0.7200000000000001;0.9149546262512864;1.1202380952380953
2576312;56.65909090909091;62.13636363636363;20;29;0.45;0.2758620689655172;2;3;0.5;1.0;1075;1088;0.8037209302325582;0.7840073529411765;4;5;0.8800000000000001;1.2400000000000002;1.1200000000000003;1.6;0.7098595848595849;0.9061224489795918
2576177;60.29545454545455;63.02272727272727;68;30;0.3235294117647059;0.4333333333333333;5;1;0.8333333333333334;0.1666666666666666;1647;1503;0.8482088646023073;0.8649367930805056;17;4;1.24;1.3200000000000005;1.7600000000000002;2.8400000000000007;1.4188405797101449;0.9607843137254902
2565903;0.0;0.0;19;20;0.2105263157894736;0.45;1;4;0.1666666666666666;0.8;679;1210;0.833578792341679;0.8776859504132232;3;7;1.3600000000000003;2.3200000000000003;0.7600000000000001;0.12;0.8916666666666666;1.0575757575757576
2565817;0.0;0.0;38;24;0.631578947368421;0.3333333333333333;8;5;0.7272727272727273;0.7142857142857143;1879;1323;0.8749334752527941;0.8065003779289494;9;7;3.5600000000000005;0.64;2.8000000000000003;1.08;1.8269230769230769;1.6533882783882785
2565652;0.0;0.0;16;27;0.4375;0.5185185185185185;3;4;0.6;0.8;1038;813;0.8044315992292871;0.8031980319803198;2;4;1.08;1.08;1.6800000000000002;1.4400000000000002;0.9029378168058828;1.0191489361702126
2516898;52.59090909090909;62.25;48;18;0.2708333333333333;0.2777777777777778;2;1;0.2857142857142857;0.5;1395;873;0.7978494623655914;0.7594501718213058;11;4;2.120000000000001;1.9600000000000009;0.6000000000000001;2.0;0.95748987854251;0.7756410256410255
2576274;65.72727272727273;58.13636363636363;55;35;0.3636363636363636;0.3714285714285714;7;4;0.7777777777777778;0.4444444444444444;1373;1352;0.8193736343772761;0.8431952662721893;8;8;3.3600000000000003;1.3600000000000003;1.84;0.8;1.517948717948718;1.4188405797101449
2516911;69.72727272727273;69.18181818181819;30;17;0.3333333333333333;0.5294117647058824;3;6;0.4285714285714285;0.6666666666666666;1024;941;0.8505859375;0.8023379383634431;3;7;1.12;1.04;1.96;2.0400000000000005;1.082575062445838;0.8435550935550935
2576270;59.63636363636363;53.75;21;33;0.0952380952380952;0.1818181818181818;1;1;0.2;0.25;1049;820;0.8036224976167778;0.7658536585365854;5;5;1.4400000000000002;0.8800000000000001;0.92;3.0000000000000004;0.9166666666666666;0.9061224489795918
2576264;69.97727272727273;67.75;38;27;0.3157894736842105;0.2962962962962963;2;3;0.4;1.0;1464;1386;0.8579234972677595;0.7943722943722944;7;3;0.92;2.76;0.4;1.08;0.9607843137254902;0.9166666666666666
2499921;49.70454545454545;58.93181818181818;35;32;0.2571428571428571;0.34375;3;1;0.375;0.1111111111111111;962;1995;0.7920997920997921;0.8967418546365915;6;11;2.0;2.120000000000001;2.0;0.28;1.122072072072072;1.9355072463768117
2576049;47.27272727272727;52.0;28;28;0.5;0.2857142857142857;6;2;0.6;0.5;1169;907;0.8502994011976048;0.782800441014333;7;7;2.0;0.7600000000000001;1.4400000000000002;2.4000000000000004;1.3102564102564105;0.661344537815126
2516924;60.11363636363637;63.5;44;25;0.2727272727272727;0.52;3;8;0.4285714285714285;1.0;1244;971;0.7869774919614148;0.7744593202883625;8;0;1.6000000000000003;1.0;2.3600000000000003;1.0;0.95748987854251;1.0383699633699632
2516970;62.43181818181818;46.22727272727273;34;25;0.2352941176470588;0.44;0;4;0.0;0.6666666666666666;851;875;0.8425381903642774;0.8251428571428572;2;1;0.9600000000000002;1.5200000000000002;1.64;0.8400000000000001;0.8999062255066621;1.269777308433378
2499816;65.13636363636364;65.43181818181819;42;36;0.3095238095238095;0.4166666666666667;7;6;0.5;0.5;1479;1569;0.8735632183908046;0.847036328871893;10;10;3.6800000000000006;0.0;3.3600000000000003;0.4800000000000001;1.3602564102564103;1.467204301075269
2576321;55.75;34.97727272727273;33;13;0.5151515151515151;0.3846153846153846;7;1;0.875;0.5;1113;656;0.8616352201257862;0.7804878048780488;6;3;2.12;2.8000000000000003;0.7200000000000001;2.0400000000000005;0.7474358974358973;0.9166666666666666
2516980;59.75;49.13636363636363;23;15;0.3043478260869565;0.4666666666666667;1;1;0.5;0.5;911;786;0.7596048298572997;0.7862595419847328;7;3;0.4;0.8800000000000001;0.32;0.4800000000000001;0.7756410256410255;1.0332286760858191
2576188;64.63636363636364;66.6590909090909;31;32;0.3870967741935484;0.3125;4;4;0.6666666666666666;0.6666666666666666;1311;1198;0.8299008390541571;0.8213689482470785;5;5;1.5200000000000002;0.8400000000000001;1.4400000000000002;1.1200000000000003;0.9607843137254902;1.1411764705882352
2565737;0.0;0.0;28;45;0.1428571428571428;0.5111111111111111;2;7;0.25;0.7777777777777778;1350;2060;0.8629629629629629;0.891747572815534;9;16;2.12;1.4;2.4400000000000004;0.16;1.1404761904761904;1.8269230769230769
2517034;52.15909090909091;45.70454545454545;29;25;0.3793103448275862;0.48;4;3;0.8;0.5;917;1134;0.7753544165757906;0.8068783068783069;11;8;0.92;2.5200000000000005;2.0000000000000004;0.7600000000000001;0.9631410256410255;1.0332286760858191
2500094;63.61363636363637;63.13636363636363;34;25;0.2941176470588235;0.32;4;4;0.6666666666666666;0.6666666666666666;1442;1344;0.8134535367545076;0.8772321428571429;13;8;1.0;0.7200000000000001;1.4400000000000002;0.68;0.8846153846153846;1.3166666666666669
2565699;0.0;0.0;24;27;0.5;0.2962962962962963;3;2;0.4285714285714285;0.4;1439;1357;0.8735232800555942;0.8290346352247605;9;4;1.5600000000000005;0.7600000000000001;1.12;1.9600000000000009;1.002482269503546;1.1007895386133728
2565753;0.0;0.0;30;23;0.2;0.5217391304347826;3;2;1.0;0.5;1172;1038;0.8097269624573379;0.8227360308285164;6;9;0.36;1.2000000000000002;1.0;1.6;0.6821705426356589;1.0191489361702126
2499906;58.15909090909091;60.45454545454545;33;17;0.2424242424242424;0.1764705882352941;3;1;0.75;1.0;1012;1016;0.817193675889328;0.7785433070866141;3;4;0.7200000000000001;2.4000000000000004;0.16;0.52;0.7333333333333334;0.7191489361702128
2499823;39.54545454545455;54.31818181818182;32;9;0.34375;0.4444444444444444;4;2;0.5714285714285714;0.6666666666666666;869;883;0.7802071346375143;0.7882219705549264;4;5;1.4;0.4;1.1200000000000003;1.4;0.8846153846153846;0.9894557823129252
2516935;65.29545454545455;50.90909090909091;49;20;0.3469387755102041;0.5;6;7;0.6666666666666666;0.7;1253;802;0.8052673583399841;0.7780548628428927;8;7;1.6;1.6;2.16;2.0400000000000005;0.9631410256410255;0.8435550935550935
2499869;58.54545454545455;45.04545454545455;34;35;0.4117647058823529;0.3142857142857143;3;6;0.75;0.6666666666666666;960;1148;0.8385416666666666;0.8266550522648084;7;5;0.7600000000000001;0.6000000000000001;2.4800000000000004;1.6;0.9212121212121211;0.8107843137254902
2565703;0.0;0.0;32;20;0.4375;0.45;3;3;0.75;0.5;1217;704;0.8471651602300739;0.7840909090909091;3;4;1.2400000000000002;0.7600000000000001;1.9200000000000004;2.2400000000000007;1.6533882783882785;1.01140350877193
2500899;59.70454545454545;49.86363636363637;21;25;0.4285714285714285;0.44;4;4;0.5;0.8;1434;1108;0.8444909344490934;0.8140794223826715;3;9;2.0400000000000005;1.5200000000000002;1.3600000000000003;1.2000000000000002;1.4666666666666668;0.7586021505376344
2565821;0.0;0.0;25;20;0.24;0.35;1;2;0.2;0.6666666666666666;1029;1017;0.8279883381924198;0.831858407079646;2;8;1.12;1.08;0.52;1.04;0.5689907793356068;1.1007895386133728
2565788;0.0;0.0;21;11;0.4285714285714285;0.2727272727272727;1;1;0.3333333333333333;1.0;709;681;0.7588152327221439;0.7518355359765051;6;6;0.56;0.24;0.24;1.0;0.8916666666666666;0.6821705426356589
2499903;58.34090909090909;68.27272727272727;31;28;0.3225806451612903;0.5;3;7;1.0;0.7777777777777778;1159;944;0.7860224331320104;0.8315677966101694;5;4;0.56;1.8400000000000003;2.3200000000000003;1.16;1.0858156028368793;1.3602564102564103
2501029;66.13636363636364;49.54545454545455;52;18;0.2307692307692307;0.3888888888888889;4;3;0.5714285714285714;0.75;1948;901;0.8870636550308009;0.779134295227525;9;8;2.2;0.12;1.0;1.4800000000000002;1.6666666666666663;0.9149546262512864
2576132;51.40909090909091;62.5;44;48;0.3863636363636363;0.2291666666666666;6;3;0.6666666666666666;0.5;1493;1357;0.9042196918955124;0.8297715549005158;10;9;1.5200000000000002;0.28;1.0;0.56;1.9948412698412696;1.4188405797101449
2576288;56.72727272727273;48.20454545454545;65;16;0.4153846153846154;0.25;4;0;0.6666666666666666;0.0;1889;749;0.8755955532027527;0.829105473965287;17;2;1.64;1.12;0.6000000000000001;2.0;1.4860544217687075;0.9126304228445908
2565644;0.0;0.0;39;38;0.1282051282051282;0.3947368421052631;1;4;0.5;0.4;992;1263;0.813508064516129;0.8701504354711006;12;8;0.6000000000000001;1.8400000000000003;2.28;0.8800000000000001;1.0191489361702126;1.722072072072072
2576252;47.65909090909091;73.75;37;38;0.4054054054054054;0.4210526315789473;9;4;0.75;0.5;1353;1816;0.8950480413895048;0.8678414096916299;3;10;2.68;0.0;1.7200000000000002;0.12;1.9948412698412696;1.250574712643678
2499874;58.18181818181818;53.06818181818182;23;26;0.3043478260869565;0.4230769230769231;2;3;1.0;0.6;972;1200;0.7932098765432098;0.8008333333333333;9;9;0.28;1.8000000000000005;1.28;1.1200000000000003;0.8846153846153846;1.0858156028368793
2500981;50.81818181818182;41.79545454545455;33;22;0.4545454545454545;0.4090909090909091;8;3;0.6666666666666666;0.75;1094;1727;0.8190127970749543;0.8818760856977418;11;3;2.76;0.92;1.08;1.6000000000000003;1.4666666666666668;0.8819050747762969
2576324;72.04545454545455;65.18181818181819;57;32;0.3157894736842105;0.5;5;4;0.8333333333333334;0.8;1627;1624;0.8291333743085433;0.8842364532019704;9;9;2.0400000000000005;0.9600000000000002;1.4800000000000002;1.2000000000000002;1.3102564102564105;1.250574712643678
2500018;53.36363636363637;51.70454545454545;26;24;0.3461538461538461;0.1666666666666666;1;0;0.1666666666666666;0.0;974;749;0.7761806981519507;0.7716955941255007;7;6;1.6000000000000003;0.52;0.24;0.8800000000000001;0.9735458612975392;0.9212121212121211
2576176;52.75;66.11363636363636;54;36;0.3703703703703703;0.3055555555555556;3;6;1.0;0.6;1203;1398;0.8545303408146301;0.8347639484978541;5;10;0.8;0.64;3.120000000000001;1.5600000000000005;1.250574712643678;1.517948717948718
2565816;0.0;0.0;16;19;0.4375;0.3157894736842105;1;4;0.5;0.8;636;1003;0.7515723270440252;0.769690927218345;10;4;0.4800000000000001;1.6000000000000003;0.92;0.9600000000000002;0.9029378168058828;0.9672043010752688
2500066;74.36363636363636;51.54545454545455;26;24;0.3076923076923077;0.4583333333333333;2;6;0.6666666666666666;0.8571428571428571;853;1096;0.757327080890973;0.7883211678832117;6;3;0.8400000000000001;1.88;1.9200000000000004;0.8400000000000001;0.7333333333333334;0.9212121212121211
2576307;61.5;56.75;16;20;0.25;0.5;1;3;0.5;0.6;960;951;0.790625;0.8349106203995794;2;4;0.36;1.28;0.7600000000000001;0.64;0.661344537815126;0.8666666666666667
2516992;58.09090909090909;48.52272727272727;42;25;0.3809523809523809;0.28;3;3;0.5;0.75;1257;1501;0.8042959427207638;0.8694203864090606;8;7;1.6000000000000003;1.04;0.8;1.3600000000000003;1.1046053573986534;1.2462779156327544
2500908;59.20454545454545;69.63636363636364;20;22;0.65;0.4545454545454545;3;3;0.3;0.5;952;1001;0.8151260504201681;0.7872127872127872;4;4;2.0400000000000005;0.92;1.6000000000000003;1.2400000000000002;1.0400153609831029;1.1202380952380953
2499910;75.22727272727273;68.06818181818181;62;17;0.4193548387096774;0.3529411764705882;4;0;0.6666666666666666;0.0;1759;830;0.8590108015918135;0.8096385542168675;12;2;1.4800000000000002;0.24;0.12;1.6000000000000003;1.3166666666666669;0.7541528239202658
2565803;0.0;0.0;21;21;0.3809523809523809;0.238095238095238;6;2;0.5;0.5;851;1765;0.7873090481786134;0.854957507082153;5;6;3.0000000000000004;0.0;0.68;2.08;1.0191489361702126;1.002482269503546
2499840;78.6590909090909;63.72727272727273;39;31;0.4102564102564102;0.4193548387096774;4;5;0.6666666666666666;0.8333333333333334;1265;1014;0.8118577075098814;0.7840236686390533;4;5;1.7600000000000002;1.7200000000000004;1.64;2.3200000000000003;1.122072072072072;0.7333333333333334
2565754;0.0;0.0;51;14;0.4313725490196078;0.2857142857142857;9;2;0.8181818181818182;0.5;1567;672;0.8793873643905552;0.7961309523809523;18;3;2.9600000000000004;0.44;0.6000000000000001;2.0;1.8269230769230769;1.01140350877193
2500077;53.29545454545455;57.25;54;15;0.3518518518518518;0.4666666666666667;5;0;0.8333333333333334;0.0;2057;964;0.8502673796791443;0.8049792531120332;11;6;1.3600000000000003;1.4400000000000002;0.0;2.4000000000000004;1.467204301075269;0.8107843137254902
2500813;57.93181818181818;65.43181818181819;27;26;0.3703703703703703;0.2307692307692307;4;1;0.2857142857142857;0.25;1600;873;0.88625;0.7594501718213058;9;3;3.5600000000000005;0.4800000000000001;0.68;0.8800000000000001;2.0166666666666666;0.9149546262512864
2576328;59.22727272727273;50.59090909090909;20;23;0.35;0.4347826086956521;0;4;0.0;0.6666666666666666;1062;756;0.812617702448211;0.8082010582010583;2;4;0.64;2.28;2.08;2.9600000000000004;0.661344537815126;0.9126304228445908
2516979;63.22727272727273;61.63636363636363;34;24;0.3823529411764705;0.3333333333333333;4;2;1.0;0.3333333333333333;1219;1443;0.7817883511074651;0.8433818433818434;11;10;0.6000000000000001;1.2000000000000002;1.5200000000000002;1.8400000000000003;0.95748987854251;1.075843799058085
2499985;53.75;66.54545454545455;30;26;0.5;0.1538461538461538;4;0;0.8;0.0;865;1188;0.7491329479768786;0.7929292929292929;5;4;0.8400000000000001;0.28;0.4800000000000001;1.2000000000000002;0.7333333333333334;0.7541528239202658
2565801;0.0;0.0;27;11;0.3333333333333333;0.4545454545454545;4;1;0.6666666666666666;0.5;862;806;0.7262180974477959;0.78287841191067;3;7;1.88;0.32;0.28;2.9200000000000004;1.1583333333333332;0.7372112917023097
2516969;59.06818181818182;58.95454545454545;25;33;0.36;0.2727272727272727;2;1;0.6666666666666666;0.5;1370;1560;0.862043795620438;0.860897435897436;2;14;0.44;1.8000000000000005;0.6000000000000001;0.8;1.2462779156327544;0.9980769230769232
2576122;63.97727272727273;62.59090909090909;26;27;0.3846153846153846;0.3703703703703703;4;1;1.0;0.5;1067;1099;0.7450796626054358;0.8089171974522293;5;11;0.56;2.0800000000000005;0.4;3.28;0.9061224489795918;0.7098595848595849
2565891;0.0;0.0;17;17;0.2941176470588235;0.3529411764705882;2;2;0.1818181818181818;1.0;601;788;0.891846921797005;0.7804568527918782;2;9;2.0400000000000005;1.3200000000000005;0.7200000000000001;2.4800000000000004;1.722072072072072;0.7625
2565856;0.0;0.0;44;16;0.5681818181818182;0.4375;6;0;0.6666666666666666;0.0;1482;758;0.8798920377867746;0.7704485488126649;8;8;2.16;0.16;0.0;2.4000000000000004;1.8269230769230769;0.7625
2499861;56.59090909090909;52.47727272727273;27;31;0.3333333333333333;0.4516129032258064;3;6;0.75;0.6666666666666666;1560;1139;0.801923076923077;0.839332748024583;6;4;0.7600000000000001;0.7600000000000001;2.68;1.0;0.7541528239202658;1.7602564102564102
2517041;53.20454545454545;69.18181818181819;47;20;0.2978723404255319;0.25;3;1;0.5;0.5;1615;709;0.874922600619195;0.7559943582510579;10;4;1.2000000000000002;0.7200000000000001;0.7200000000000001;1.9600000000000009;1.2462779156327544;0.9631410256410255
2501052;58.59090909090909;51.75;46;10;0.391304347826087;0.3;3;0;0.75;0.0;1036;918;0.8098455598455598;0.8366013071895425;10;6;0.68;1.64;0.36;2.68;1.0340265220012057;0.6924791086350974
2516880;66.88636363636364;58.15909090909091;35;20;0.4285714285714285;0.5;3;2;0.5;0.3333333333333333;1103;664;0.8168631006346329;0.7575301204819277;10;2;1.2000000000000002;0.28;1.6000000000000003;1.0;0.7756410256410255;1.0383699633699632
2565701;0.0;0.0;16;13;0.625;0.4615384615384615;3;2;0.375;0.5;1334;725;0.8590704647676162;0.7517241379310344;7;4;2.0;0.4;0.8;0.32;0.9444444444444444;0.9029378168058828
2500861;42.95454545454545;44.68181818181818;34;21;0.4411764705882353;0.3333333333333333;2;0;0.4;0.0;1320;1174;0.8628787878787879;0.8211243611584327;4;5;1.7200000000000004;1.9200000000000004;0.9600000000000002;1.9600000000000009;1.0886741533907895;1.0454909397387273
2499927;57.79545454545455;74.02272727272727;32;11;0.15625;0.4545454545454545;4;0;0.6666666666666666;0.0;1071;1204;0.8020541549953315;0.840531561461794;6;2;1.6000000000000003;2.0800000000000005;0.4;3.5600000000000005;0.8107843137254902;0.6958333333333333
2576197;49.93181818181818;64.22727272727273;32;43;0.34375;0.3255813953488372;1;3;0.1428571428571428;0.75;959;1354;0.8050052137643379;0.8382570162481536;6;13;1.5200000000000002;2.2400000000000007;1.1200000000000003;1.24;0.8666666666666667;1.250574712643678
2500052;62.65909090909091;49.93181818181818;46;18;0.5434782608695652;0.3888888888888889;12;2;0.9230769230769232;0.2857142857142857;1649;1210;0.8411158277744087;0.7776859504132232;15;2;3.76;0.4;1.7200000000000004;1.84;1.7602564102564102;0.9894557823129252
2576143;70.04545454545455;60.81818181818182;54;47;0.2962962962962963;0.4042553191489361;6;4;0.75;0.8;1646;1511;0.8554070473876063;0.8345466578424884;14;13;1.4;0.64;0.8800000000000001;2.2400000000000007;1.1285714285714286;1.250574712643678
2565713;0.0;0.0;21;30;0.4761904761904761;0.3333333333333333;1;3;0.1666666666666666;0.6;1578;992;0.8713561470215463;0.7973790322580645;4;7;1.04;1.28;1.6000000000000003;1.5600000000000005;1.0575757575757576;0.8916666666666666
2500780;62.84090909090909;61.61363636363637;26;28;0.3846153846153846;0.2857142857142857;9;2;0.6923076923076923;0.6666666666666666;1182;1053;0.8544839255499154;0.7891737891737892;6;4;2.5200000000000005;0.8800000000000001;0.8;0.36;1.4666666666666668;0.6458333333333334
2499993;51.43181818181818;54.34090909090909;30;35;0.1666666666666666;0.2857142857142857;2;5;0.5;0.625;770;1511;0.7597402597402597;0.8318994043679683;6;10;0.9600000000000002;0.8400000000000001;1.88;1.2000000000000002;1.122072072072072;1.467204301075269
2516871;67.27272727272727;61.38636363636363;30;25;0.4666666666666667;0.44;3;4;0.5;0.6666666666666666;930;1080;0.8021505376344086;0.8324074074074074;6;2;2.16;0.4;1.28;1.7600000000000002;0.7756410256410255;0.8963461538461539
2500976;57.97727272727273;61.88636363636363;22;20;0.2272727272727272;0.2;1;1;0.3333333333333333;1.0;888;974;0.7601351351351351;0.8223819301848049;4;2;0.36;1.4;0.16;1.4;1.011904761904762;0.6924791086350974
2499833;58.63636363636363;58.70454545454545;38;19;0.3157894736842105;0.2105263157894736;2;0;0.5;0.0;1185;1095;0.8227848101265823;0.8547945205479452;5;1;1.4400000000000002;1.6000000000000003;0.24;2.08;1.122072072072072;0.9833333333333334
2565870;0.0;0.0;31;12;0.2580645161290322;0.5833333333333334;4;2;0.8;0.3333333333333333;1135;550;0.775330396475771;0.7981818181818182;8;1;1.4800000000000002;0.7200000000000001;1.16;4.5600000000000005;1.01140350877193;1.0191489361702126
2517040;69.70454545454545;73.93181818181819;25;14;0.32;0.2857142857142857;2;1;0.3333333333333333;0.2;1043;840;0.8600191754554171;0.8107142857142857;8;7;1.4;0.4800000000000001;1.12;3.5600000000000005;1.269777308433378;1.0383699633699632
2499857;30.59090909090909;46.68181818181818;38;27;0.631578947368421;0.2222222222222222;11;1;0.6111111111111112;0.3333333333333333;1889;1401;0.9036527263102172;0.8358315488936474;11;4;3.88;0.8;0.52;2.0000000000000004;1.9355072463768117;0.81793255763844
2565790;0.0;0.0;21;20;0.238095238095238;0.4;0;5;0.0;0.5;777;1185;0.7657657657657657;0.8717299578059071;8;3;1.08;1.4400000000000002;2.0;1.2000000000000002;0.9029378168058828;1.0575757575757576
2500832;67.77272727272727;57.47727272727273;26;25;0.5384615384615384;0.52;5;3;0.8333333333333334;0.3333333333333333;1093;925;0.7904849039341263;0.8345945945945946;6;3;1.7200000000000004;0.7200000000000001;1.7600000000000002;0.9600000000000002;0.9149546262512864;1.4666666666666668
2499845;48.02272727272727;64.5;23;21;0.1739130434782608;0.4285714285714285;1;0;0.3333333333333333;0.0;1280;1128;0.825;0.824468085106383;7;2;0.56;0.92;1.1200000000000003;2.0800000000000005;0.81793255763844;0.9833333333333334
2576050;51.04545454545455;69.47727272727273;22;39;0.2272727272727272;0.3846153846153846;1;8;0.25;0.8;827;1623;0.8125755743651754;0.8718422674060382;7;14;1.3200000000000005;1.3200000000000005;2.4000000000000004;0.92;0.8742424242424243;1.517948717948718
2576106;48.70454545454545;56.0;40;29;0.225;0.3793103448275862;1;2;0.25;0.5;1035;917;0.8570048309178744;0.8353326063249727;10;4;1.3600000000000003;0.6000000000000001;1.0;2.08;1.4188405797101449;0.8666666666666667
2517004;54.97727272727273;37.68181818181818;26;24;0.5;0.4583333333333333;3;4;0.5;0.8;1084;959;0.8597785977859779;0.8154327424400417;1;1;1.64;0.4;0.7600000000000001;3.3600000000000003;1.269777308433378;1.082575062445838
2499868;61.84090909090909;52.93181818181818;19;23;0.4736842105263157;0.217391304347826;5;0;0.8333333333333334;0.0;929;832;0.7771797631862217;0.7776442307692307;6;2;1.5200000000000002;2.640000000000001;0.0;0.8800000000000001;0.7191489361702128;1.122072072072072
2500792;61.61363636363637;68.13636363636364;24;16;0.375;0.3125;3;3;1.0;0.4285714285714285;1132;782;0.8065371024734982;0.7851662404092071;11;2;1.08;0.28;1.2000000000000002;1.9600000000000009;1.0340265220012057;1.1202380952380953
2500092;50.86363636363637;63.22727272727273;51;13;0.3529411764705882;0.3076923076923077;10;0;1.0;0.0;1835;917;0.8702997275204359;0.7797164667393675;15;2;1.7600000000000002;0.0;0.8;2.16;1.7602564102564102;0.7541528239202658
2499846;70.9090909090909;45.88636363636363;24;23;0.2083333333333333;0.3478260869565217;1;3;0.25;0.75;1067;905;0.8397375820056232;0.7922651933701658;5;10;0.68;1.2000000000000002;1.08;0.64;0.6958333333333333;0.9894557823129252
2500078;66.0;54.13636363636363;29;42;0.4137931034482758;0.2857142857142857;3;6;0.5;0.5454545454545454;1001;1933;0.7822177822177823;0.8970512157268494;2;11;1.4400000000000002;0.9600000000000002;2.8400000000000007;0.7200000000000001;0.9735458612975392;1.9355072463768117
2576267;56.15909090909091;55.47727272727273;25;26;0.32;0.4615384615384615;0;5;0.0;0.7142857142857143;1157;1417;0.8271391529818496;0.8616796047988708;3;6;0.36;1.88;1.9600000000000009;1.84;0.9126304228445908;1.517948717948718
2500098;52.34090909090909;58.59090909090909;29;21;0.3793103448275862;0.4761904761904761;3;5;0.6;0.8333333333333334;1373;1084;0.817916970138383;0.801660516605166;4;5;0.7600000000000001;1.1200000000000003;1.64;0.64;0.9735458612975392;0.9833333333333334
2500024;64.02272727272727;51.02272727272727;34;29;0.3529411764705882;0.3448275862068966;5;2;0.625;0.6666666666666666;1590;1028;0.919496855345912;0.7714007782101168;6;2;1.64;0.4800000000000001;0.6000000000000001;1.16;1.9355072463768117;0.7541528239202658
