wyId;mins4_H;mins4_A;shots_11H;shots_11A;shots_acc_11H;shots_acc_11A;goals_H;goals_A;goals_ratio_H;goals_ratio_A;passes_11H;passes_11A;passes_acc_11H;passes_acc_11A;keyPasses_H;keyPasses_A;ataque_h;defensa_h;ataque_a;defensa_a;ataquedefensa_H;ataquedefensa_A
2500817;60.18181818181818;60.56818181818182;29;10;0.5172413793103449;0.5;5;2;0.8333333333333334;0.6666666666666666;1097;848;0.8313582497721057;0.8313679245283019;3;1;1.9600000000000009;0.92;0.8800000000000001;1.3600000000000003;1.0400153609831029;0.8489417989417989
2500818;54.79545454545455;60.86363636363637;46;21;0.391304347826087;0.2857142857142857;9;2;0.9;0.6666666666666666;1222;1062;0.8527004909983633;0.8182674199623352;9;4;3.3200000000000007;0.8400000000000001;0.52;4.080000000000001;1.5147081413210446;0.9691489361702128
2500819;52.40909090909091;60.11363636363637;38;17;0.3947368421052631;0.1176470588235294;1;1;0.5;0.5;886;1065;0.801354401805869;0.7934272300469484;4;2;0.36;2.68;0.7200000000000001;1.0;0.7586021505376344;1.011904761904762
2500820;54.18181818181818;41.86363636363637;21;33;0.3809523809523809;0.4242424242424242;5;6;0.4166666666666667;0.6666666666666666;1147;1764;0.8308631211857018;0.9007936507936508;4;7;3.88;0.16;3.2000000000000006;0.64;1.4666666666666668;2.0166666666666666
2500821;59.09090909090909;64.4090909090909;23;28;0.3043478260869565;0.2142857142857142;2;1;0.6666666666666666;0.3333333333333333;1077;1506;0.8031569173630455;0.8300132802124834;8;8;0.8;0.7200000000000001;0.7200000000000001;1.7200000000000004;1.0340265220012057;0.8819050747762969
2500822;54.70454545454545;40.31818181818182;30;18;0.4666666666666667;0.8888888888888888;2;8;0.3333333333333333;0.6153846153846154;1532;1048;0.8968668407310705;0.8721374045801527;3;10;1.28;1.36;4.080000000000001;0.7200000000000001;1.0886741533907895;1.6666666666666663
2500823;59.97727272727273;34.36363636363637;17;31;0.3529411764705882;0.2580645161290322;1;4;0.5;1.0;723;869;0.8105117565698479;0.7767548906789413;6;6;0.7200000000000001;0.28;0.8800000000000001;2.4400000000000004;1.1202380952380953;0.9149546262512864
2500824;73.43181818181819;59.36363636363637;24;31;0.2083333333333333;0.2580645161290322;1;3;0.2;1.0;801;1100;0.8352059925093633;0.8290909090909091;5;1;0.7200000000000001;3.0400000000000005;0.64;2.2000000000000006;0.973809523809524;0.8892563198118753
2500825;66.06818181818181;50.5;18;19;0.3888888888888889;0.4736842105263157;2;4;0.4;0.5714285714285714;996;852;0.8092369477911646;0.8169014084507042;5;3;1.7600000000000002;1.4800000000000002;1.5200000000000002;1.2000000000000002;0.6924791086350974;0.8658536585365854
2500826;57.88636363636363;46.02272727272727;16;20;0.3125;0.5;1;2;0.2;0.3333333333333333;820;944;0.7634146341463415;0.8177966101694916;5;2;1.8400000000000003;0.4800000000000001;1.08;1.4400000000000002;1.011904761904762;1.0400153609831029
2500827;71.20454545454545;50.25;39;12;0.3076923076923077;0.25;2;2;0.6666666666666666;0.5;1398;724;0.8354792560801144;0.8066298342541437;10;3;0.4800000000000001;3.2400000000000007;0.9600000000000002;1.5200000000000002;0.8658536585365854;1.1202380952380953
2500828;54.06818181818182;30.863636363636363;27;23;0.3703703703703703;0.3043478260869565;3;1;0.6;0.3333333333333333;1012;895;0.8280632411067194;0.8089385474860336;6;7;1.0;1.2400000000000002;0.7600000000000001;1.7600000000000002;1.0454909397387273;0.973809523809524
2500829;49.18181818181818;42.18181818181818;28;26;0.5357142857142857;0.2692307692307692;5;1;1.0;0.3333333333333333;801;1108;0.7740324594257179;0.8321299638989169;5;3;1.16;0.8400000000000001;0.52;0.16;0.9691489361702128;1.0340265220012057
2500830;61.38636363636363;42.81818181818182;42;12;0.3095238095238095;0.4166666666666667;6;0;0.75;0.0;1305;1558;0.8582375478927203;0.8555840821566111;5;6;1.3200000000000005;0.68;0.4800000000000001;2.28;1.6666666666666663;0.8819050747762969
2500831;47.56818181818182;70.0909090909091;39;42;0.3333333333333333;0.3571428571428571;0;5;0.0;0.5555555555555556;1040;1116;0.8259615384615384;0.8234767025089605;7;10;0.16;2.120000000000001;1.6800000000000002;1.2000000000000002;0.7586021505376344;1.5147081413210446
2500832;67.77272727272727;57.47727272727273;26;25;0.5384615384615384;0.52;5;3;0.8333333333333334;0.3333333333333333;1093;925;0.7904849039341263;0.8345945945945946;6;3;1.7200000000000004;0.7200000000000001;1.7600000000000002;0.9600000000000002;0.9149546262512864;1.4666666666666668
2500833;62.68181818181818;56.04545454545455;39;25;0.4871794871794871;0.28;8;2;0.5333333333333333;0.5;1329;909;0.891647855530474;0.8030803080308031;8;3;3.8400000000000007;0.8;0.92;2.0000000000000004;2.0166666666666666;0.6924791086350974
2500834;63.84090909090909;67.56818181818181;47;16;0.3829787234042553;0.1875;5;0;0.625;0.0;1526;736;0.8551769331585846;0.7690217391304348;12;4;2.0400000000000005;1.6800000000000002;0.16;3.0000000000000004;0.8892563198118753;0.6458333333333334
2500835;49.63636363636363;58.59090909090909;29;22;0.3448275862068966;0.4090909090909091;1;2;1.0;1.0;1207;1458;0.8127589063794531;0.8861454046639232;10;6;0.16;0.12;0.6000000000000001;1.5200000000000002;0.8489417989417989;1.0886741533907895
2500836;67.38636363636364;49.06818181818182;45;33;0.2;0.7878787878787878;3;14;1.0;0.7777777777777778;1042;1256;0.7754318618042226;0.8853503184713376;8;11;0.8800000000000001;0.4800000000000001;4.760000000000001;0.36;0.6458333333333334;1.6666666666666663
2500837;39.22727272727273;55.63636363636363;31;18;0.5161290322580645;0.3888888888888889;8;0;1.0;0.0;1086;1263;0.7983425414364641;0.850356294536817;0;3;2.4400000000000004;0.9600000000000002;0.24;1.6;1.0400153609831029;1.0454909397387273
2500838;55.90909090909091;64.22727272727273;31;17;0.3548387096774194;0.2941176470588235;4;3;0.8;0.75;1555;1079;0.8758842443729904;0.8072289156626506;3;8;1.7600000000000002;1.5200000000000002;1.0;2.0400000000000005;0.8819050747762969;0.8489417989417989
2500839;61.04545454545455;53.77272727272727;14;18;0.2857142857142857;0.4444444444444444;3;2;0.3;0.4;737;1044;0.8222523744911805;0.8074712643678161;2;2;2.3600000000000003;1.08;0.8;2.0000000000000004;1.4666666666666668;0.8658536585365854
2500840;56.13636363636363;50.25;37;32;0.3243243243243243;0.375;5;5;0.8333333333333334;0.625;1206;1274;0.806799336650083;0.8359497645211931;12;15;1.9200000000000004;0.4;2.2000000000000006;0.6000000000000001;1.0340265220012057;1.5147081413210446
2500841;38.38636363636363;52.02272727272727;36;22;0.4166666666666667;0.3636363636363636;2;1;0.5;1.0;1222;966;0.8649754500818331;0.8157349896480331;5;4;0.64;3.2000000000000006;0.16;1.08;1.0886741533907895;0.7586021505376344
2500842;52.34090909090909;52.25;24;23;0.375;0.217391304347826;3;3;0.75;0.75;858;875;0.7727272727272727;0.8171428571428572;5;4;1.3600000000000003;0.6000000000000001;1.3600000000000003;0.52;1.1202380952380953;1.011904761904762
2500843;48.90909090909091;58.68181818181818;19;24;0.1578947368421052;0.0;2;0;0.4;0.0;996;934;0.8524096385542169;0.7730192719486081;5;1;1.3200000000000005;2.4400000000000004;0.8400000000000001;2.2;0.973809523809524;0.9149546262512864
2500844;52.75;41.40909090909091;36;32;0.4722222222222222;0.40625;5;4;0.7142857142857143;0.3636363636363636;1310;1516;0.8374045801526717;0.883245382585752;9;11;1.16;0.92;2.7200000000000006;0.92;0.8892563198118753;2.0166666666666666
2500845;57.45454545454545;44.59090909090909;22;14;0.3636363636363636;0.2857142857142857;4;1;0.5;0.5;911;971;0.8309549945115258;0.84346035015448;3;2;2.4000000000000004;0.92;0.28;2.6000000000000005;0.6924791086350974;0.9691489361702128
2500846;60.84090909090909;39.63636363636363;26;36;0.3461538461538461;0.6944444444444444;4;13;0.5714285714285714;0.7647058823529411;907;1491;0.7761852260198456;0.8752515090543259;7;13;1.9600000000000009;0.64;3.56;0.4800000000000001;1.011904761904762;1.6666666666666663
2500847;52.70454545454545;54.13636363636363;33;30;0.303030303030303;0.3333333333333333;3;1;0.75;0.5;940;1016;0.8212765957446808;0.7942913385826772;6;2;0.8400000000000001;2.68;0.28;0.12;0.8658536585365854;1.0340265220012057
2500848;47.43181818181818;42.86363636363637;27;28;0.3333333333333333;0.3214285714285714;3;4;0.6;0.8;931;909;0.8227712137486574;0.8096809680968097;5;3;1.8000000000000005;0.68;1.4;1.9600000000000009;1.0454909397387273;0.8892563198118753
2500849;59.15909090909091;49.93181818181818;28;23;0.3571428571428571;0.4782608695652174;3;2;0.75;0.3333333333333333;882;1093;0.8095238095238095;0.8197621225983531;1;3;0.64;0.4;1.16;1.7200000000000004;0.9691489361702128;1.0400153609831029
2500850;49.5;52.45454545454545;49;20;0.3877551020408163;0.4;8;0;0.8;0.0;1547;896;0.8784744667097608;0.7857142857142857;13;5;2.2400000000000007;0.32;0.36;2.4000000000000004;1.5147081413210446;0.973809523809524
2500851;73.4090909090909;53.77272727272727;23;18;0.3043478260869565;0.4444444444444444;0;4;0.0;1.0;778;1119;0.7956298200514139;0.8400357462019661;3;3;0.12;2.640000000000001;1.3600000000000003;1.2000000000000002;0.7586021505376344;1.1202380952380953
2500852;63.04545454545455;70.43181818181819;21;18;0.3333333333333333;0.3888888888888889;3;2;0.3;0.6666666666666666;1073;796;0.8201304753028891;0.7989949748743719;3;6;1.9200000000000004;0.4800000000000001;0.4800000000000001;2.0800000000000005;1.4666666666666668;0.6924791086350974
2500853;54.68181818181818;51.84090909090909;29;32;0.4827586206896552;0.5;4;1;0.6666666666666666;0.3333333333333333;1163;1286;0.7953568357695615;0.8911353032659409;5;6;1.4;0.4;1.2000000000000002;1.4400000000000002;0.9149546262512864;1.0886741533907895
2500854;67.8409090909091;61.65909090909091;41;22;0.4634146341463415;0.5;9;3;0.6;0.6;1890;1526;0.8962962962962963;0.8597640891218873;6;6;3.120000000000001;0.4800000000000001;1.3200000000000005;1.6800000000000002;2.0166666666666666;0.8819050747762969
2500855;43.0;43.84090909090909;43;28;0.3023255813953488;0.1071428571428571;2;0;1.0;0.0;1279;795;0.838154808444097;0.7773584905660378;9;8;0.6000000000000001;0.9600000000000002;0.12;1.5200000000000002;0.8489417989417989;0.6458333333333334
2500856;47.95454545454545;36.61363636363637;51;15;0.196078431372549;0.2666666666666666;4;1;1.0;0.5;1073;1139;0.7651444547996272;0.848990342405619;4;4;1.0;1.1200000000000003;0.6000000000000001;1.4400000000000002;0.6458333333333334;0.9691489361702128
2500857;53.52272727272727;50.93181818181818;35;18;0.4;0.3888888888888889;6;2;0.6;0.6666666666666666;1213;1405;0.8276999175597691;0.8519572953736655;2;4;2.76;1.3600000000000003;0.9600000000000002;2.5200000000000005;1.0400153609831029;0.8819050747762969
2500858;57.68181818181818;49.31818181818182;40;33;0.4;0.303030303030303;5;3;0.8333333333333334;0.5;1422;1629;0.8713080168776371;0.8655616942909761;6;9;1.16;1.2000000000000002;1.4800000000000002;0.64;1.6666666666666663;1.5147081413210446
2500859;51.31818181818182;63.63636363636363;32;27;0.3125;0.4074074074074074;1;2;0.2;1.0;1178;821;0.7818336162988115;0.8063337393422655;7;5;1.3600000000000003;0.7600000000000001;0.6000000000000001;2.12;1.0340265220012057;0.7586021505376344
2500860;52.36363636363637;53.40909090909091;31;15;0.3548387096774194;0.2;4;1;0.6666666666666666;0.3333333333333333;909;921;0.7645764576457645;0.8349619978284474;8;0;1.28;1.2400000000000002;0.4;1.6000000000000003;0.9149546262512864;0.8658536585365854
2500861;42.95454545454545;44.68181818181818;34;21;0.4411764705882353;0.3333333333333333;2;0;0.4;0.0;1320;1174;0.8628787878787879;0.8211243611584327;4;5;1.7200000000000004;1.9200000000000004;0.9600000000000002;1.9600000000000009;1.0886741533907895;1.0454909397387273
2500862;48.0;39.70454545454545;22;45;0.3181818181818182;0.3333333333333333;2;8;0.3333333333333333;0.8;857;1520;0.7922987164527421;0.8802631578947369;5;12;1.7200000000000004;0.24;2.0;1.4400000000000002;1.1202380952380953;2.0166666666666666
2500863;57.15909090909091;75.11363636363636;28;33;0.2857142857142857;0.3636363636363636;3;3;1.0;0.6;889;1119;0.8380202474690663;0.8310991957104558;6;3;0.9600000000000002;1.88;0.8;1.08;0.973809523809524;1.4666666666666668
2500864;71.4090909090909;61.20454545454545;22;16;0.2727272727272727;0.375;2;3;0.3333333333333333;1.0;1136;1090;0.8116197183098591;0.8091743119266055;7;7;1.5200000000000002;0.8800000000000001;0.52;1.5200000000000002;0.8892563198118753;0.8489417989417989
2500865;60.36363636363637;57.27272727272727;27;29;0.2962962962962963;0.1724137931034483;4;3;0.6666666666666666;0.75;1045;1119;0.830622009569378;0.8221626452189454;2;4;1.2000000000000002;1.08;0.7600000000000001;1.2400000000000002;0.6924791086350974;1.011904761904762
2500866;50.72727272727273;53.84090909090909;28;31;0.4285714285714285;0.1290322580645161;5;1;0.7142857142857143;0.3333333333333333;1034;879;0.7717601547388782;0.7622298065984073;5;6;1.5600000000000005;1.3200000000000005;0.8800000000000001;1.7200000000000002;1.011904761904762;0.9149546262512864
2500867;52.72727272727273;50.36363636363637;32;25;0.34375;0.52;2;1;1.0;0.3333333333333333;1184;966;0.808277027027027;0.8281573498964804;8;2;0.7200000000000001;1.88;0.4800000000000001;2.68;0.8658536585365854;1.0400153609831029
2500868;55.86363636363637;49.02272727272727;26;18;0.2692307692307692;0.5555555555555556;2;0;0.5;0.0;1054;902;0.8121442125237192;0.8048780487804879;7;1;0.8800000000000001;1.8400000000000003;0.6000000000000001;0.4800000000000001;1.0454909397387273;1.0340265220012057
2500869;65.63636363636364;70.56818181818181;31;10;0.3548387096774194;0.4;5;0;0.8333333333333334;0.0;1203;534;0.8478802992518704;0.799625468164794;5;3;2.2;0.28;0.16;2.640000000000001;0.9691489361702128;0.973809523809524
2500870;58.63636363636363;51.36363636363637;31;17;0.4193548387096774;0.5294117647058824;3;3;0.5;0.6;972;1388;0.8415637860082305;0.8940922190201729;4;3;1.4400000000000002;0.64;1.6000000000000003;1.24;0.8819050747762969;1.0886741533907895
2500871;49.29545454545455;52.27272727272727;53;17;0.3773584905660377;0.5294117647058824;9;3;0.8181818181818182;1.0;1647;979;0.8749241044323012;0.7957099080694586;18;7;2.72;0.24;1.1200000000000003;2.5200000000000005;1.5147081413210446;0.6924791086350974
2500872;54.06818181818182;42.27272727272727;40;33;0.35;0.3636363636363636;1;5;1.0;0.7142857142857143;833;845;0.7551020408163265;0.8189349112426035;6;6;0.4800000000000001;1.88;2.16;1.08;0.7586021505376344;0.8892563198118753
2500873;52.06818181818182;53.13636363636363;24;14;0.3333333333333333;0.3571428571428571;2;2;0.1818181818181818;0.4;1283;1131;0.8402182385035074;0.8231653404067197;3;3;2.5600000000000005;1.28;1.2400000000000002;1.04;1.4666666666666668;1.1202380952380953
2500874;62.36363636363637;50.75;43;19;0.3953488372093023;0.1578947368421052;9;0;0.75;0.0;1229;776;0.8795768917819365;0.7371134020618557;3;8;2.9200000000000004;0.64;0.0;2.0;2.0166666666666666;0.6458333333333334
2500875;66.79545454545455;67.06818181818181;33;34;0.2727272727272727;0.5588235294117647;1;10;0.3333333333333333;0.7142857142857143;1174;1613;0.8066439522998297;0.861128332300062;10;13;1.2000000000000002;0.4800000000000001;2.8400000000000003;0.7200000000000001;0.8489417989417989;1.6666666666666663
2500876;52.31818181818182;56.97727272727273;46;19;0.1521739130434782;0.4736842105263157;3;2;1.0;0.6666666666666666;1138;1419;0.7785588752196837;0.8597603946441156;4;6;0.52;0.6000000000000001;0.56;2.68;0.6458333333333334;0.8819050747762969
2500877;50.61363636363637;57.36363636363637;19;17;0.5789473684210527;0.4117647058823529;4;2;0.3333333333333333;0.5;980;887;0.8551020408163266;0.8275084554678692;1;5;3.0000000000000004;0.7600000000000001;1.6800000000000002;1.4400000000000002;1.0400153609831029;0.7586021505376344
2500878;61.79545454545455;69.86363636363636;35;18;0.2857142857142857;0.1666666666666666;2;0;0.4;0.0;1348;1159;0.8464391691394659;0.8213977566867989;7;0;1.4400000000000002;0.4800000000000001;0.12;1.3200000000000005;1.6666666666666663;0.8658536585365854
2500879;39.0;61.54545454545455;26;34;0.3461538461538461;0.3235294117647059;5;5;0.8333333333333334;0.7142857142857143;988;1227;0.7813765182186235;0.8475957620211899;5;8;1.3200000000000005;1.8000000000000005;2.3200000000000003;0.4;1.0340265220012057;1.4666666666666668
2500880;39.75;54.43181818181818;34;50;0.3235294117647059;0.38;3;8;0.6;0.6666666666666666;1049;1768;0.7874165872259294;0.8959276018099548;5;13;1.12;0.6000000000000001;3.0800000000000005;1.1200000000000003;0.9149546262512864;2.0166666666666666
2500881;66.43181818181819;46.36363636363637;19;26;0.2105263157894736;0.1923076923076923;2;2;0.4;0.6666666666666666;1424;1012;0.8876404494382022;0.8300395256916996;0;7;1.3200000000000005;1.04;0.44;1.08;1.0886741533907895;1.011904761904762
2500882;78.5909090909091;49.02272727272727;37;36;0.2702702702702703;0.3611111111111111;4;4;0.6666666666666666;0.8;1056;1581;0.790719696969697;0.8602150537634409;8;13;1.4;2.08;0.8400000000000001;1.3200000000000005;1.1202380952380953;1.5147081413210446
2500883;46.31818181818182;62.68181818181818;13;26;0.3076923076923077;0.3076923076923077;1;3;0.3333333333333333;1.0;684;974;0.8187134502923976;0.7864476386036962;3;8;0.56;3.0800000000000005;0.7600000000000001;1.9200000000000004;0.973809523809524;0.8489417989417989
2500884;48.13636363636363;54.56818181818182;17;19;0.4705882352941176;0.4210526315789473;4;1;0.6666666666666666;1.0;846;1180;0.7683215130023641;0.8550847457627119;3;5;1.6800000000000002;0.8400000000000001;0.24;0.8800000000000001;0.8892563198118753;0.9691489361702128
2500885;61.84090909090909;63.86363636363637;36;9;0.3333333333333333;0.6666666666666666;5;1;0.7142857142857143;0.5;1212;670;0.8341584158415841;0.8343283582089552;3;3;1.3200000000000005;0.24;0.4800000000000001;1.4800000000000002;0.6924791086350974;1.0454909397387273
2500886;59.06818181818182;69.22727272727273;24;14;0.4166666666666667;0.6428571428571429;2;2;0.3333333333333333;0.6666666666666666;742;931;0.7668463611859838;0.7776584317937701;2;2;0.92;1.1200000000000003;1.2000000000000002;0.24;1.011904761904762;1.0340265220012057
2500887;54.88636363636363;58.70454545454545;35;13;0.3714285714285714;0.4615384615384615;3;1;0.75;0.25;969;854;0.8142414860681114;0.8161592505854801;6;5;1.3600000000000003;1.64;1.08;2.8400000000000007;0.8658536585365854;0.6924791086350974
2500888;69.95454545454545;44.43181818181818;14;23;0.2142857142857142;0.217391304347826;2;0;0.5;0.0;804;715;0.8171641791044776;0.765034965034965;2;7;0.6000000000000001;1.8000000000000005;0.4800000000000001;2.5200000000000005;1.0454909397387273;0.6458333333333334
2500889;63.68181818181818;61.90909090909091;41;29;0.2926829268292683;0.4482758620689655;4;7;0.5714285714285714;0.6363636363636364;1341;1128;0.8709917971662938;0.850177304964539;8;4;2.0400000000000005;0.6000000000000001;2.36;0.8800000000000001;0.9691489361702128;1.6666666666666663
2500890;65.95454545454545;55.0;31;15;0.3870967741935484;0.4;4;3;0.8;0.6;1254;1097;0.8460925039872408;0.8030993618960802;4;5;1.2000000000000002;0.7600000000000001;1.16;1.6000000000000003;0.8819050747762969;1.1202380952380953
2500891;66.04545454545455;49.5;64;15;0.390625;0.3333333333333333;10;2;0.8333333333333334;0.4;1661;799;0.884406983744732;0.8072590738423029;16;4;2.9200000000000004;0.4800000000000001;1.04;2.12;1.5147081413210446;0.8892563198118753
2500892;70.31818181818181;57.79545454545455;39;10;0.3846153846153846;0.5;2;0;0.5;0.0;838;470;0.7863961813842482;0.7851063829787234;8;3;1.6800000000000002;0.9600000000000002;0.6000000000000001;2.5200000000000005;0.7586021505376344;0.973809523809524
2500893;76.27272727272727;43.75;24;24;0.375;0.5;3;3;0.4285714285714285;0.5;1172;1314;0.8216723549488054;0.89117199391172;2;2;1.9600000000000009;1.2000000000000002;1.4;1.0;1.4666666666666668;1.0886741533907895
2500894;57.54545454545455;55.11363636363637;51;30;0.3529411764705882;0.3;8;1;0.6666666666666666;0.5;1560;921;0.8775641025641026;0.8414766558089034;3;4;2.9600000000000004;0.8400000000000001;0.64;2.3600000000000003;2.0166666666666666;1.0400153609831029
2500895;61.29545454545455;49.93181818181818;32;27;0.25;0.2222222222222222;0;3;0.0;0.75;1055;797;0.8056872037914692;0.767879548306148;12;4;1.1200000000000003;1.28;1.0;1.04;0.8489417989417989;0.9149546262512864
2500896;58.45454545454545;64.75;34;21;0.3529411764705882;0.5714285714285714;2;3;0.5;1.0;1188;1197;0.8072390572390572;0.8370927318295739;4;7;0.8800000000000001;1.16;1.1200000000000003;0.12;1.011904761904762;0.9691489361702128
2500897;58.40909090909091;48.54545454545455;32;29;0.34375;0.3103448275862069;2;3;1.0;0.4285714285714285;864;1676;0.7951388888888888;0.8723150357995226;5;10;0.28;0.8;1.9600000000000009;0.64;0.6458333333333334;1.5147081413210446
2500898;62.15909090909091;55.22727272727273;37;49;0.3783783783783784;0.2653061224489796;3;5;0.75;0.625;1454;1741;0.8548830811554333;0.8845491097070649;10;18;1.1200000000000003;0.8;1.8400000000000003;0.68;1.6666666666666663;2.0166666666666666
2500899;59.70454545454545;49.86363636363637;21;25;0.4285714285714285;0.44;4;4;0.5;0.8;1434;1108;0.8444909344490934;0.8140794223826715;3;9;2.0400000000000005;1.5200000000000002;1.3600000000000003;1.2000000000000002;1.4666666666666668;0.7586021505376344
2500900;57.15909090909091;60.25;33;24;0.303030303030303;0.3333333333333333;4;1;0.8;0.5;1012;882;0.7835968379446641;0.7834467120181405;3;8;0.7600000000000001;0.8800000000000001;0.36;1.9600000000000009;1.0340265220012057;0.8489417989417989
2500901;76.5909090909091;56.25;31;26;0.2580645161290322;0.3846153846153846;0;2;0.0;0.6666666666666666;905;654;0.830939226519337;0.7691131498470948;5;2;0.52;0.8;0.8;0.8400000000000001;0.9149546262512864;1.0454909397387273
2500902;64.63636363636364;59.54545454545455;28;11;0.5357142857142857;0.4545454545454545;3;0;0.6;0.0;1239;530;0.8861985472154964;0.8132075471698114;6;3;1.2000000000000002;0.7600000000000001;0.24;2.76;1.0886741533907895;0.973809523809524
2500903;64.06818181818181;55.27272727272727;29;7;0.2068965517241379;0.1428571428571428;2;0;0.4;0.0;868;890;0.7960829493087558;0.8269662921348314;8;2;0.8;2.5200000000000005;0.4800000000000001;1.24;1.1202380952380953;0.8658536585365854
2500904;49.31818181818182;44.84090909090909;20;22;0.35;0.3181818181818182;1;1;0.25;0.5;979;980;0.763023493360572;0.8244897959183674;7;6;0.8;1.3600000000000003;0.36;5.200000000000001;0.8892563198118753;1.0400153609831029
2500905;56.22727272727273;48.34090909090909;27;25;0.3703703703703703;0.44;2;3;0.5;0.75;1012;1417;0.8330039525691699;0.8574453069865914;4;6;0.6000000000000001;0.64;0.8800000000000001;1.3200000000000005;0.6924791086350974;0.8819050747762969
2500906;60.56818181818182;61.81818181818182;34;24;0.4705882352941176;0.2916666666666667;4;2;0.5714285714285714;1.0;1084;1091;0.7952029520295203;0.8295142071494043;4;4;2.2;1.12;0.24;1.04;0.8658536585365854;1.011904761904762
2500907;62.04545454545455;51.29545454545455;21;39;0.238095238095238;0.4871794871794871;1;7;0.3333333333333333;0.875;936;1358;0.8087606837606838;0.8497790868924889;3;8;0.36;1.9200000000000004;2.0;0.52;1.0454909397387273;1.6666666666666663
2500908;59.20454545454545;69.63636363636364;20;22;0.65;0.4545454545454545;3;3;0.3;0.5;952;1001;0.8151260504201681;0.7872127872127872;4;4;2.0400000000000005;0.92;1.6000000000000003;1.2400000000000002;1.0400153609831029;1.1202380952380953
2500909;65.81818181818181;63.45454545454545;42;36;0.2619047619047619;0.2777777777777778;5;3;0.8333333333333334;0.75;1495;900;0.88561872909699;0.7644444444444445;9;3;1.12;1.2000000000000002;1.0;0.8800000000000001;0.9691489361702128;0.9149546262512864
2500910;70.11363636363636;56.56818181818182;15;17;0.4666666666666667;0.4705882352941176;5;2;0.8333333333333334;0.4;799;846;0.869837296620776;0.7907801418439716;2;7;1.24;1.3200000000000005;0.7200000000000001;1.9200000000000004;0.8819050747762969;0.8892563198118753
2500911;60.77272727272727;58.65909090909091;59;42;0.3728813559322034;0.3095238095238095;8;3;0.8888888888888888;0.6;1617;1343;0.8559059987631417;0.8540580789277736;15;7;2.28;0.24;1.08;0.28;1.5147081413210446;1.4666666666666668
2500912;54.72727272727273;46.86363636363637;46;25;0.5;0.56;5;6;0.7142857142857143;0.8571428571428571;974;1147;0.7936344969199178;0.8814298169136879;3;1;2.3200000000000003;0.52;1.7600000000000002;1.4800000000000002;0.7586021505376344;1.0886741533907895
2500913;58.90909090909091;71.88636363636364;48;24;0.375;0.5;9;3;0.5625;0.75;1446;1007;0.8769017980636238;0.7994041708043694;5;2;5.280000000000001;0.4;1.1200000000000003;0.64;2.0166666666666666;1.0340265220012057
2500914;58.93181818181818;55.75;14;25;0.5714285714285714;0.2;2;1;0.4;0.3333333333333333;524;938;0.8206106870229007;0.7857142857142857;6;5;1.3600000000000003;1.3600000000000003;1.2000000000000002;1.04;0.973809523809524;0.6458333333333334
2500915;75.45454545454545;49.70454545454545;19;13;0.2631578947368421;0.3846153846153846;0;2;0.0;0.5;880;970;0.7954545454545454;0.8041237113402062;6;9;1.16;1.2000000000000002;1.04;2.8800000000000003;0.8489417989417989;0.6924791086350974
2500916;53.02272727272727;58.25;31;12;0.3225806451612903;0.4166666666666667;2;0;0.4;0.0;1194;610;0.8123953098827471;0.8131147540983606;6;2;1.8000000000000005;1.12;0.16;1.88;1.011904761904762;0.973809523809524
2500917;54.65909090909091;43.54545454545455;32;37;0.3125;0.3513513513513513;1;4;1.0;0.6666666666666666;919;998;0.8052230685527747;0.7805611222444889;5;6;0.12;1.4400000000000002;1.9600000000000009;0.36;0.6458333333333334;0.9149546262512864
2500918;65.0909090909091;64.20454545454545;24;41;0.375;0.2682926829268293;4;4;0.8;0.5714285714285714;1008;1642;0.8571428571428571;0.881851400730816;4;17;1.4800000000000002;1.1200000000000003;1.48;1.3600000000000003;0.8819050747762969;2.0166666666666666
2500919;47.29545454545455;54.40909090909091;55;23;0.3818181818181818;0.5217391304347826;8;4;0.8;0.6666666666666666;1698;956;0.8480565371024735;0.8127615062761506;16;4;2.28;1.1200000000000003;1.3200000000000005;2.2000000000000006;1.5147081413210446;0.7586021505376344
2500920;58.88636363636363;55.36363636363637;26;35;0.3076923076923077;0.4857142857142857;4;5;0.4;0.7142857142857143;1126;1586;0.8525754884547069;0.8694829760403531;4;8;2.6000000000000005;1.3600000000000003;1.5200000000000002;1.7200000000000004;1.4666666666666668;1.6666666666666663
2500921;62.63636363636363;47.61363636363637;22;21;0.1363636363636363;0.238095238095238;0;0;0.0;0.0;971;817;0.8063851699279093;0.791921664626683;3;2;1.2400000000000002;1.08;0.24;1.0;1.0340265220012057;0.8658536585365854
2500922;69.9090909090909;55.70454545454545;23;20;0.1739130434782608;0.45;1;2;0.1666666666666666;1.0;1452;525;0.9276859504132232;0.7561904761904762;2;5;1.24;0.12;0.64;1.88;1.0886741533907895;0.8489417989417989
2500923;55.40909090909091;43.0;27;18;0.2592592592592592;0.5;2;3;0.5;0.75;1040;991;0.8336538461538462;0.8355196770938446;9;5;0.8800000000000001;1.36;1.08;1.4400000000000002;1.1202380952380953;0.9691489361702128
2500924;54.36363636363637;62.95454545454545;19;28;0.4736842105263157;0.3928571428571428;3;3;0.4285714285714285;0.75;687;758;0.7656477438136827;0.7889182058047494;3;4;2.0;1.7200000000000004;0.9600000000000002;0.52;0.8892563198118753;1.0454909397387273
