val_loss,val_accuracy,val_rps,epoch,step,train_loss_epoch,train_accuracy_epoch
1.1372733116149902,0.3125,0.3594241738319397,0,1,,
,,,0,1,1.1212046146392822,0.21875
1.1270179748535156,0.3125,0.3496626615524292,1,3,,
,,,1,3,1.1066687107086182,0.4375
