date,home_team,away_team,game_id,url,stage,league,season
2011-05-01 16:00:00,Marseille,Auxerre,406552,https://www.whoscored.com/Matches/406552/Live/France-Ligue-1-2010-2011-Marseille-Auxerre,,FRA-Ligue 1,1011
2011-05-01 16:00:00,Montpellier,Brest,406554,https://www.whoscored.com/Matches/406554/Live/France-Ligue-1-2010-2011-Montpellier-Brest,,FRA-Ligue 1,1011
2011-05-01 16:00:00,Nice,Caen,406555,https://www.whoscored.com/Matches/406555/Live/France-Ligue-1-2010-2011-Nice-Caen,,FRA-Ligue 1,1011
2011-05-01 16:00:00,Toulouse,Lyon,406565,https://www.whoscored.com/Matches/406565/Live/France-Ligue-1-2010-2011-Toulouse-Lyon,,FRA-Ligue 1,1011
2011-05-01 20:00:00,Saint-Etienne,Monaco,406561,https://www.whoscored.com/Matches/406561/Live/France-Ligue-1-2010-2011-Saint-Etienne-Monaco,,FRA-Ligue 1,1011
2011-05-07 18:00:00,Arles-Avignon,Saint-Etienne,406568,https://www.whoscored.com/Matches/406568/Live/France-Ligue-1-2010-2011-Arles-Avignon-Saint-Etienne,,FRA-Ligue 1,1011
2011-05-07 18:00:00,Auxerre,Montpellier,406570,https://www.whoscored.com/Matches/406570/Live/France-Ligue-1-2010-2011-Auxerre-Montpellier,,FRA-Ligue 1,1011
2011-05-07 18:00:00,Bordeaux,Sochaux,406571,https://www.whoscored.com/Matches/406571/Live/France-Ligue-1-2010-2011-Bordeaux-Sochaux,,FRA-Ligue 1,1011
2011-05-07 18:00:00,Brest,Nice,406572,https://www.whoscored.com/Matches/406572/Live/France-Ligue-1-2010-2011-Brest-Nice,,FRA-Ligue 1,1011
2011-05-07 18:00:00,Caen,Lens,406573,https://www.whoscored.com/Matches/406573/Live/France-Ligue-1-2010-2011-Caen-Lens,,FRA-Ligue 1,1011
2011-05-07 18:00:00,Lorient,Toulouse,406574,https://www.whoscored.com/Matches/406574/Live/France-Ligue-1-2010-2011-Lorient-Toulouse,,FRA-Ligue 1,1011
2011-05-07 18:00:00,Monaco,Paris Saint-Germain,406576,https://www.whoscored.com/Matches/406576/Live/France-Ligue-1-2010-2011-Monaco-Paris-Saint-Germain,,FRA-Ligue 1,1011
2011-05-07 20:00:00,Nancy,Lille,406577,https://www.whoscored.com/Matches/406577/Live/France-Ligue-1-2010-2011-Nancy-Lille,,FRA-Ligue 1,1011
2011-05-08 16:00:00,Valenciennes,Rennes,406579,https://www.whoscored.com/Matches/406579/Live/France-Ligue-1-2010-2011-Valenciennes-Rennes,,FRA-Ligue 1,1011
2011-05-08 20:00:00,Lyon,Marseille,406575,https://www.whoscored.com/Matches/406575/Live/France-Ligue-1-2010-2011-Lyon-Marseille,,FRA-Ligue 1,1011
2011-05-10 20:00:00,Saint-Etienne,Lille,406594,https://www.whoscored.com/Matches/406594/Live/France-Ligue-1-2010-2011-Saint-Etienne-Lille,,FRA-Ligue 1,1011
2011-05-10 20:00:00,Paris Saint-Germain,Nancy,406590,https://www.whoscored.com/Matches/406590/Live/France-Ligue-1-2010-2011-Paris-Saint-Germain-Nancy,,FRA-Ligue 1,1011
2011-05-11 18:00:00,Rennes,Caen,406593,https://www.whoscored.com/Matches/406593/Live/France-Ligue-1-2010-2011-Rennes-Caen,,FRA-Ligue 1,1011
2011-05-11 18:00:00,Sochaux,Monaco,406596,https://www.whoscored.com/Matches/406596/Live/France-Ligue-1-2010-2011-Sochaux-Monaco,,FRA-Ligue 1,1011
2011-05-11 18:00:00,Toulouse,Valenciennes,406597,https://www.whoscored.com/Matches/406597/Live/France-Ligue-1-2010-2011-Toulouse-Valenciennes,,FRA-Ligue 1,1011
2011-05-11 18:00:00,Montpellier,Lorient,406587,https://www.whoscored.com/Matches/406587/Live/France-Ligue-1-2010-2011-Montpellier-Lorient,,FRA-Ligue 1,1011
2011-05-11 18:00:00,Nice,Arles-Avignon,406588,https://www.whoscored.com/Matches/406588/Live/France-Ligue-1-2010-2011-Nice-Arles-Avignon,,FRA-Ligue 1,1011
2011-05-11 18:00:00,Auxerre,Lyon,406581,https://www.whoscored.com/Matches/406581/Live/France-Ligue-1-2010-2011-Auxerre-Lyon,,FRA-Ligue 1,1011
2011-05-11 18:00:00,Lens,Bordeaux,406583,https://www.whoscored.com/Matches/406583/Live/France-Ligue-1-2010-2011-Lens-Bordeaux,,FRA-Ligue 1,1011
2011-05-11 20:00:00,Marseille,Brest,406584,https://www.whoscored.com/Matches/406584/Live/France-Ligue-1-2010-2011-Marseille-Brest,,FRA-Ligue 1,1011
2011-05-15 16:00:00,Monaco,Lens,406610,https://www.whoscored.com/Matches/406610/Live/France-Ligue-1-2010-2011-Monaco-Lens,,FRA-Ligue 1,1011
2011-05-15 16:00:00,Nancy,Nice,406612,https://www.whoscored.com/Matches/406612/Live/France-Ligue-1-2010-2011-Nancy-Nice,,FRA-Ligue 1,1011
2011-05-15 16:00:00,Saint-Etienne,Rennes,406613,https://www.whoscored.com/Matches/406613/Live/France-Ligue-1-2010-2011-Saint-Etienne-Rennes,,FRA-Ligue 1,1011
2011-05-15 16:00:00,Valenciennes,Auxerre,406615,https://www.whoscored.com/Matches/406615/Live/France-Ligue-1-2010-2011-Valenciennes-Auxerre,,FRA-Ligue 1,1011
2011-05-15 16:00:00,Arles-Avignon,Toulouse,406599,https://www.whoscored.com/Matches/406599/Live/France-Ligue-1-2010-2011-Arles-Avignon-Toulouse,,FRA-Ligue 1,1011
2011-05-15 16:00:00,Caen,Montpellier,406605,https://www.whoscored.com/Matches/406605/Live/France-Ligue-1-2010-2011-Caen-Montpellier,,FRA-Ligue 1,1011
2011-05-15 20:00:00,Lorient,Marseille,406609,https://www.whoscored.com/Matches/406609/Live/France-Ligue-1-2010-2011-Lorient-Marseille,,FRA-Ligue 1,1011
2011-05-16 20:00:00,Brest,Lyon,406603,https://www.whoscored.com/Matches/406603/Live/France-Ligue-1-2010-2011-Brest-Lyon,,FRA-Ligue 1,1011
2011-05-18 18:00:00,Lille,Sochaux,406606,https://www.whoscored.com/Matches/406606/Live/France-Ligue-1-2010-2011-Lille-Sochaux,,FRA-Ligue 1,1011
