date,home_team,away_team,game_id,url,stage,league,season
2016-05-01 12:00:00,Swansea,Liverpool,959761,https://www.whoscored.com/Matches/959761/Live/England-Premier-League-2015-2016-Swansea-Liverpool,,ENG-Premier League,1516
2016-05-01 14:05:00,Manchester United,Leicester,959749,https://www.whoscored.com/Matches/959749/Live/England-Premier-League-2015-2016-Manchester-United-Leicester,,ENG-Premier League,1516
2016-05-01 16:30:00,Southampton,Manchester City,959755,https://www.whoscored.com/Matches/959755/Live/England-Premier-League-2015-2016-Southampton-Manchester-City,,ENG-Premier League,1516
2016-05-02 20:00:00,Chelsea,Tottenham,959742,https://www.whoscored.com/Matches/959742/Live/England-Premier-League-2015-2016-Chelsea-Tottenham,,ENG-Premier League,1516
2016-05-07 12:45:00,Norwich,Manchester United,959731,https://www.whoscored.com/Matches/959731/Live/England-Premier-League-2015-2016-Norwich-Manchester-United,,ENG-Premier League,1516
2016-05-07 15:00:00,Crystal Palace,Stoke,959716,https://www.whoscored.com/Matches/959716/Live/England-Premier-League-2015-2016-Crystal-Palace-Stoke,,ENG-Premier League,1516
2016-05-07 15:00:00,West Ham,Swansea,959743,https://www.whoscored.com/Matches/959743/Live/England-Premier-League-2015-2016-West-Ham-Swansea,,ENG-Premier League,1516
2016-05-07 15:00:00,Aston Villa,Newcastle,959767,https://www.whoscored.com/Matches/959767/Live/England-Premier-League-2015-2016-Aston-Villa-Newcastle,,ENG-Premier League,1516
2016-05-07 15:00:00,Bournemouth,West Bromwich Albion,959769,https://www.whoscored.com/Matches/959769/Live/England-Premier-League-2015-2016-Bournemouth-West-Bromwich-Albion,,ENG-Premier League,1516
2016-05-07 15:00:00,Sunderland,Chelsea,959735,https://www.whoscored.com/Matches/959735/Live/England-Premier-League-2015-2016-Sunderland-Chelsea,,ENG-Premier League,1516
2016-05-07 17:30:00,Leicester,Everton,959719,https://www.whoscored.com/Matches/959719/Live/England-Premier-League-2015-2016-Leicester-Everton,,ENG-Premier League,1516
2016-05-08 13:30:00,Tottenham,Southampton,959739,https://www.whoscored.com/Matches/959739/Live/England-Premier-League-2015-2016-Tottenham-Southampton,,ENG-Premier League,1516
2016-05-08 16:00:00,Liverpool,Watford,959723,https://www.whoscored.com/Matches/959723/Live/England-Premier-League-2015-2016-Liverpool-Watford,,ENG-Premier League,1516
2016-05-08 16:00:00,Manchester City,Arsenal,959727,https://www.whoscored.com/Matches/959727/Live/England-Premier-League-2015-2016-Manchester-City-Arsenal,,ENG-Premier League,1516
2016-05-10 20:30:00,West Ham,Manchester United,959734,https://www.whoscored.com/Matches/959734/Live/England-Premier-League-2015-2016-West-Ham-Manchester-United,,ENG-Premier League,1516
2016-05-11 19:45:00,Norwich,Watford,959722,https://www.whoscored.com/Matches/959722/Live/England-Premier-League-2015-2016-Norwich-Watford,,ENG-Premier League,1516
2016-05-11 19:45:00,Sunderland,Everton,959847,https://www.whoscored.com/Matches/959847/Live/England-Premier-League-2015-2016-Sunderland-Everton,,ENG-Premier League,1516
2016-05-11 20:00:00,Liverpool,Chelsea,959898,https://www.whoscored.com/Matches/959898/Live/England-Premier-League-2015-2016-Liverpool-Chelsea,,ENG-Premier League,1516
2016-05-15 15:00:00,Arsenal,Aston Villa,958810,https://www.whoscored.com/Matches/958810/Live/England-Premier-League-2015-2016-Arsenal-Aston-Villa,,ENG-Premier League,1516
2016-05-15 15:00:00,Chelsea,Leicester,958816,https://www.whoscored.com/Matches/958816/Live/England-Premier-League-2015-2016-Chelsea-Leicester,,ENG-Premier League,1516
2016-05-15 15:00:00,Everton,Norwich,958818,https://www.whoscored.com/Matches/958818/Live/England-Premier-League-2015-2016-Everton-Norwich,,ENG-Premier League,1516
2016-05-15 15:00:00,Newcastle,Tottenham,958824,https://www.whoscored.com/Matches/958824/Live/England-Premier-League-2015-2016-Newcastle-Tottenham,,ENG-Premier League,1516
2016-05-15 15:00:00,Southampton,Crystal Palace,958826,https://www.whoscored.com/Matches/958826/Live/England-Premier-League-2015-2016-Southampton-Crystal-Palace,,ENG-Premier League,1516
2016-05-15 15:00:00,Stoke,West Ham,958829,https://www.whoscored.com/Matches/958829/Live/England-Premier-League-2015-2016-Stoke-West-Ham,,ENG-Premier League,1516
2016-05-15 15:00:00,Swansea,Manchester City,958832,https://www.whoscored.com/Matches/958832/Live/England-Premier-League-2015-2016-Swansea-Manchester-City,,ENG-Premier League,1516
2016-05-15 15:00:00,Watford,Sunderland,958835,https://www.whoscored.com/Matches/958835/Live/England-Premier-League-2015-2016-Watford-Sunderland,,ENG-Premier League,1516
2016-05-15 15:00:00,West Bromwich Albion,Liverpool,958837,https://www.whoscored.com/Matches/958837/Live/England-Premier-League-2015-2016-West-Bromwich-Albion-Liverpool,,ENG-Premier League,1516
2016-05-17 20:00:00,Manchester United,Bournemouth,958821,https://www.whoscored.com/Matches/958821/Live/England-Premier-League-2015-2016-Manchester-United-Bournemouth,,ENG-Premier League,1516
2016-04-02 12:45:00,Aston Villa,Chelsea,959899,https://www.whoscored.com/Matches/959899/Live/England-Premier-League-2015-2016-Aston-Villa-Chelsea,,ENG-Premier League,1516
2016-04-02 15:00:00,Arsenal,Watford,959895,https://www.whoscored.com/Matches/959895/Live/England-Premier-League-2015-2016-Arsenal-Watford,,ENG-Premier League,1516
2016-04-02 15:00:00,Bournemouth,Manchester City,959841,https://www.whoscored.com/Matches/959841/Live/England-Premier-League-2015-2016-Bournemouth-Manchester-City,,ENG-Premier League,1516
2016-04-02 15:00:00,Norwich,Newcastle,959857,https://www.whoscored.com/Matches/959857/Live/England-Premier-League-2015-2016-Norwich-Newcastle,,ENG-Premier League,1516
2016-04-02 15:00:00,Stoke,Swansea,959861,https://www.whoscored.com/Matches/959861/Live/England-Premier-League-2015-2016-Stoke-Swansea,,ENG-Premier League,1516
2016-04-02 15:00:00,Sunderland,West Bromwich Albion,959865,https://www.whoscored.com/Matches/959865/Live/England-Premier-League-2015-2016-Sunderland-West-Bromwich-Albion,,ENG-Premier League,1516
2016-04-02 15:00:00,West Ham,Crystal Palace,959869,https://www.whoscored.com/Matches/959869/Live/England-Premier-League-2015-2016-West-Ham-Crystal-Palace,,ENG-Premier League,1516
2016-04-02 17:30:00,Liverpool,Tottenham,959849,https://www.whoscored.com/Matches/959849/Live/England-Premier-League-2015-2016-Liverpool-Tottenham,,ENG-Premier League,1516
2016-04-03 13:30:00,Leicester,Southampton,959845,https://www.whoscored.com/Matches/959845/Live/England-Premier-League-2015-2016-Leicester-Southampton,,ENG-Premier League,1516
2016-04-03 16:00:00,Manchester United,Everton,959853,https://www.whoscored.com/Matches/959853/Live/England-Premier-League-2015-2016-Manchester-United-Everton,,ENG-Premier League,1516
2016-04-09 12:45:00,West Ham,Arsenal,959906,https://www.whoscored.com/Matches/959906/Live/England-Premier-League-2015-2016-West-Ham-Arsenal,,ENG-Premier League,1516
2016-04-09 15:00:00,Watford,Everton,959904,https://www.whoscored.com/Matches/959904/Live/England-Premier-League-2015-2016-Watford-Everton,,ENG-Premier League,1516
2016-04-09 15:00:00,Southampton,Newcastle,959889,https://www.whoscored.com/Matches/959889/Live/England-Premier-League-2015-2016-Southampton-Newcastle,,ENG-Premier League,1516
2016-04-09 15:00:00,Swansea,Chelsea,959897,https://www.whoscored.com/Matches/959897/Live/England-Premier-League-2015-2016-Swansea-Chelsea,,ENG-Premier League,1516
2016-04-09 15:00:00,Aston Villa,Bournemouth,959873,https://www.whoscored.com/Matches/959873/Live/England-Premier-League-2015-2016-Aston-Villa-Bournemouth,,ENG-Premier League,1516
2016-04-09 15:00:00,Crystal Palace,Norwich,959877,https://www.whoscored.com/Matches/959877/Live/England-Premier-League-2015-2016-Crystal-Palace-Norwich,,ENG-Premier League,1516
2016-04-09 17:30:00,Manchester City,West Bromwich Albion,959885,https://www.whoscored.com/Matches/959885/Live/England-Premier-League-2015-2016-Manchester-City-West-Bromwich-Albion,,ENG-Premier League,1516
2016-04-10 13:30:00,Sunderland,Leicester,959893,https://www.whoscored.com/Matches/959893/Live/England-Premier-League-2015-2016-Sunderland-Leicester,,ENG-Premier League,1516
2016-04-10 16:00:00,Tottenham,Manchester United,959901,https://www.whoscored.com/Matches/959901/Live/England-Premier-League-2015-2016-Tottenham-Manchester-United,,ENG-Premier League,1516
2016-04-10 16:00:00,Liverpool,Stoke,959881,https://www.whoscored.com/Matches/959881/Live/England-Premier-League-2015-2016-Liverpool-Stoke,,ENG-Premier League,1516
2016-04-13 20:00:00,Crystal Palace,Everton,959753,https://www.whoscored.com/Matches/959753/Live/England-Premier-League-2015-2016-Crystal-Palace-Everton,,ENG-Premier League,1516
2016-04-16 12:45:00,Norwich,Sunderland,959736,https://www.whoscored.com/Matches/959736/Live/England-Premier-League-2015-2016-Norwich-Sunderland,,ENG-Premier League,1516
2016-04-16 15:00:00,Manchester United,Aston Villa,959728,https://www.whoscored.com/Matches/959728/Live/England-Premier-League-2015-2016-Manchester-United-Aston-Villa,,ENG-Premier League,1516
2016-04-16 15:00:00,Everton,Southampton,959720,https://www.whoscored.com/Matches/959720/Live/England-Premier-League-2015-2016-Everton-Southampton,,ENG-Premier League,1516
2016-04-16 15:00:00,Newcastle,Swansea,959732,https://www.whoscored.com/Matches/959732/Live/England-Premier-League-2015-2016-Newcastle-Swansea,,ENG-Premier League,1516
2016-04-16 15:00:00,West Bromwich Albion,Watford,959744,https://www.whoscored.com/Matches/959744/Live/England-Premier-League-2015-2016-West-Bromwich-Albion-Watford,,ENG-Premier League,1516
2016-04-16 17:30:00,Chelsea,Manchester City,959717,https://www.whoscored.com/Matches/959717/Live/England-Premier-League-2015-2016-Chelsea-Manchester-City,,ENG-Premier League,1516
2016-04-17 13:30:00,Leicester,West Ham,959724,https://www.whoscored.com/Matches/959724/Live/England-Premier-League-2015-2016-Leicester-West-Ham,,ENG-Premier League,1516
2016-04-17 13:30:00,Bournemouth,Liverpool,959908,https://www.whoscored.com/Matches/959908/Live/England-Premier-League-2015-2016-Bournemouth-Liverpool,,ENG-Premier League,1516
2016-04-17 16:00:00,Arsenal,Crystal Palace,959907,https://www.whoscored.com/Matches/959907/Live/England-Premier-League-2015-2016-Arsenal-Crystal-Palace,,ENG-Premier League,1516
2016-04-18 20:00:00,Stoke,Tottenham,959740,https://www.whoscored.com/Matches/959740/Live/England-Premier-League-2015-2016-Stoke-Tottenham,,ENG-Premier League,1516
2016-04-19 19:45:00,Newcastle,Manchester City,959848,https://www.whoscored.com/Matches/959848/Live/England-Premier-League-2015-2016-Newcastle-Manchester-City,,ENG-Premier League,1516
2016-04-20 19:45:00,West Ham,Watford,959851,https://www.whoscored.com/Matches/959851/Live/England-Premier-League-2015-2016-West-Ham-Watford,,ENG-Premier League,1516
2016-04-20 20:00:00,Manchester United,Crystal Palace,959902,https://www.whoscored.com/Matches/959902/Live/England-Premier-League-2015-2016-Manchester-United-Crystal-Palace,,ENG-Premier League,1516
2016-04-20 20:00:00,Liverpool,Everton,959840,https://www.whoscored.com/Matches/959840/Live/England-Premier-League-2015-2016-Liverpool-Everton,,ENG-Premier League,1516
2016-04-21 19:45:00,Arsenal,West Bromwich Albion,959882,https://www.whoscored.com/Matches/959882/Live/England-Premier-League-2015-2016-Arsenal-West-Bromwich-Albion,,ENG-Premier League,1516
2016-04-23 12:45:00,Manchester City,Stoke,959718,https://www.whoscored.com/Matches/959718/Live/England-Premier-League-2015-2016-Manchester-City-Stoke,,ENG-Premier League,1516
2016-04-23 15:00:00,Aston Villa,Southampton,959747,https://www.whoscored.com/Matches/959747/Live/England-Premier-League-2015-2016-Aston-Villa-Southampton,,ENG-Premier League,1516
2016-04-23 15:00:00,Bournemouth,Chelsea,959750,https://www.whoscored.com/Matches/959750/Live/England-Premier-League-2015-2016-Bournemouth-Chelsea,,ENG-Premier League,1516
2016-04-23 15:00:00,Liverpool,Newcastle,959759,https://www.whoscored.com/Matches/959759/Live/England-Premier-League-2015-2016-Liverpool-Newcastle,,ENG-Premier League,1516
2016-04-24 14:05:00,Sunderland,Arsenal,959726,https://www.whoscored.com/Matches/959726/Live/England-Premier-League-2015-2016-Sunderland-Arsenal,,ENG-Premier League,1516
2016-04-24 16:15:00,Leicester,Swansea,959756,https://www.whoscored.com/Matches/959756/Live/England-Premier-League-2015-2016-Leicester-Swansea,,ENG-Premier League,1516
2016-04-25 20:00:00,Tottenham,West Bromwich Albion,959730,https://www.whoscored.com/Matches/959730/Live/England-Premier-League-2015-2016-Tottenham-West-Bromwich-Albion,,ENG-Premier League,1516
2016-04-30 15:00:00,Stoke,Sunderland,959758,https://www.whoscored.com/Matches/959758/Live/England-Premier-League-2015-2016-Stoke-Sunderland,,ENG-Premier League,1516
2016-04-30 15:00:00,Newcastle,Crystal Palace,959752,https://www.whoscored.com/Matches/959752/Live/England-Premier-League-2015-2016-Newcastle-Crystal-Palace,,ENG-Premier League,1516
2016-04-30 15:00:00,Everton,Bournemouth,959746,https://www.whoscored.com/Matches/959746/Live/England-Premier-League-2015-2016-Everton-Bournemouth,,ENG-Premier League,1516
2016-04-30 15:00:00,Watford,Aston Villa,959763,https://www.whoscored.com/Matches/959763/Live/England-Premier-League-2015-2016-Watford-Aston-Villa,,ENG-Premier League,1516
2016-04-30 15:00:00,West Bromwich Albion,West Ham,959765,https://www.whoscored.com/Matches/959765/Live/England-Premier-League-2015-2016-West-Bromwich-Albion-West-Ham,,ENG-Premier League,1516
2016-04-30 17:30:00,Arsenal,Norwich,959738,https://www.whoscored.com/Matches/959738/Live/England-Premier-League-2015-2016-Arsenal-Norwich,,ENG-Premier League,1516
2016-03-01 19:45:00,Aston Villa,Everton,959880,https://www.whoscored.com/Matches/959880/Live/England-Premier-League-2015-2016-Aston-Villa-Everton,,ENG-Premier League,1516
2016-03-01 19:45:00,Bournemouth,Southampton,959884,https://www.whoscored.com/Matches/959884/Live/England-Premier-League-2015-2016-Bournemouth-Southampton,,ENG-Premier League,1516
2016-03-01 19:45:00,Leicester,West Bromwich Albion,959888,https://www.whoscored.com/Matches/959888/Live/England-Premier-League-2015-2016-Leicester-West-Bromwich-Albion,,ENG-Premier League,1516
2016-03-01 19:45:00,Sunderland,Crystal Palace,959896,https://www.whoscored.com/Matches/959896/Live/England-Premier-League-2015-2016-Sunderland-Crystal-Palace,,ENG-Premier League,1516
2016-03-01 19:45:00,Norwich,Chelsea,959892,https://www.whoscored.com/Matches/959892/Live/England-Premier-League-2015-2016-Norwich-Chelsea,,ENG-Premier League,1516
2016-03-02 19:45:00,West Ham,Tottenham,959900,https://www.whoscored.com/Matches/959900/Live/England-Premier-League-2015-2016-West-Ham-Tottenham,,ENG-Premier League,1516
2016-03-02 19:45:00,Arsenal,Swansea,959876,https://www.whoscored.com/Matches/959876/Live/England-Premier-League-2015-2016-Arsenal-Swansea,,ENG-Premier League,1516
2016-03-02 19:45:00,Stoke,Newcastle,959838,https://www.whoscored.com/Matches/959838/Live/England-Premier-League-2015-2016-Stoke-Newcastle,,ENG-Premier League,1516
