date,home_team,away_team,game_id,url,stage,league,season
2002-05-04 19:00:00,Marseille,Montpellier,33793,https://www.whoscored.com/Matches/33793/Live/France-Ligue-1-2001-2002-Marseille-Montpellier,,FRA-Ligue 1,0102
2002-05-04 19:00:00,Auxerre,Rennes,33794,https://www.whoscored.com/Matches/33794/Live/France-Ligue-1-2001-2002-Auxerre-Rennes,,FRA-Ligue 1,0102
2002-05-04 19:00:00,Guingamp,Troyes,33795,https://www.whoscored.com/Matches/33795/Live/France-Ligue-1-2001-2002-Guingamp-Troyes,,FRA-Ligue 1,0102
2002-05-04 19:00:00,Lille,Paris Saint-Germain,33796,https://www.whoscored.com/Matches/33796/Live/France-Ligue-1-2001-2002-Lille-Paris-Saint-Germain,,FRA-Ligue 1,0102
2002-05-04 19:00:00,Lyon,Lens,33797,https://www.whoscored.com/Matches/33797/Live/France-Ligue-1-2001-2002-Lyon-Lens,,FRA-Ligue 1,0102
2002-05-04 19:00:00,Metz,Lorient,33798,https://www.whoscored.com/Matches/33798/Live/France-Ligue-1-2001-2002-Metz-Lorient,,FRA-Ligue 1,0102
2002-05-04 19:00:00,Nantes,Bordeaux,33799,https://www.whoscored.com/Matches/33799/Live/France-Ligue-1-2001-2002-Nantes-Bordeaux,,FRA-Ligue 1,0102
2002-05-04 19:00:00,Sedan,SC Bastia,33800,https://www.whoscored.com/Matches/33800/Live/France-Ligue-1-2001-2002-Sedan-SC-Bastia,,FRA-Ligue 1,0102
2002-05-04 19:00:00,Sochaux,Monaco,33801,https://www.whoscored.com/Matches/33801/Live/France-Ligue-1-2001-2002-Sochaux-Monaco,,FRA-Ligue 1,0102
2002-04-01 18:00:00,Marseille,Auxerre,31624,https://www.whoscored.com/Matches/31624/Live/France-Ligue-1-2001-2002-Marseille-Auxerre,,FRA-Ligue 1,0102
2002-04-06 16:15:00,Lens,Troyes,31815,https://www.whoscored.com/Matches/31815/Live/France-Ligue-1-2001-2002-Lens-Troyes,,FRA-Ligue 1,0102
2002-04-06 19:00:00,Sochaux,Marseille,31916,https://www.whoscored.com/Matches/31916/Live/France-Ligue-1-2001-2002-Sochaux-Marseille,,FRA-Ligue 1,0102
2002-04-06 19:00:00,Paris Saint-Germain,Nantes,31917,https://www.whoscored.com/Matches/31917/Live/France-Ligue-1-2001-2002-Paris-Saint-Germain-Nantes,,FRA-Ligue 1,0102
