date,home_team,away_team,game_id,url,stage,league,season
2002-05-04 14:30:00,Borussia Dortmund,Werder Bremen,33696,https://www.whoscored.com/Matches/33696/Live/Germany-Bundesliga-2001-2002-Borussia-Dortmund-Werder-Bremen,,GER-Bundesliga,0102
2002-05-04 14:30:00,Bayern Munich,Hansa Rostock,33697,https://www.whoscored.com/Matches/33697/Live/Germany-Bundesliga-2001-2002-Bayern-Munich-Hansa-Rostock,,GER-Bundesliga,0102
2002-05-04 14:30:00,Bayer Leverkusen,Hertha Berlin,33698,https://www.whoscored.com/Matches/33698/Live/Germany-Bundesliga-2001-2002-Bayer-Leverkusen-Hertha-Berlin,,GER-Bundesliga,0102
2002-05-04 14:30:00,Schalke 04,Wolfsburg,33699,https://www.whoscored.com/Matches/33699/Live/Germany-Bundesliga-2001-2002-Schalke-04-Wolfsburg,,GER-Bundesliga,0102
2002-05-04 14:30:00,VfB Stuttgart,Kaiserslautern,33700,https://www.whoscored.com/Matches/33700/Live/Germany-Bundesliga-2001-2002-VfB-Stuttgart-Kaiserslautern,,GER-Bundesliga,0102
2002-05-04 14:30:00,Borussia M.Gladbach,1860 Munich,33701,https://www.whoscored.com/Matches/33701/Live/Germany-Bundesliga-2001-2002-Borussia-M-Gladbach-1860-Munich,,GER-Bundesliga,0102
2002-05-04 14:30:00,Freiburg,Hamburger SV,33702,https://www.whoscored.com/Matches/33702/Live/Germany-Bundesliga-2001-2002-Freiburg-Hamburger-SV,,GER-Bundesliga,0102
2002-05-04 14:30:00,St. Pauli,Nuernberg,33703,https://www.whoscored.com/Matches/33703/Live/Germany-Bundesliga-2001-2002-St-Pauli-Nuernberg,,GER-Bundesliga,0102
2002-05-04 14:30:00,Energie Cottbus,FC Koln,33704,https://www.whoscored.com/Matches/33704/Live/Germany-Bundesliga-2001-2002-Energie-Cottbus-FC-Koln,,GER-Bundesliga,0102
2002-04-06 14:30:00,Schalke 04,Hamburger SV,31743,https://www.whoscored.com/Matches/31743/Live/Germany-Bundesliga-2001-2002-Schalke-04-Hamburger-SV,,GER-Bundesliga,0102
2002-04-06 14:30:00,Bayer Leverkusen,FC Koln,31744,https://www.whoscored.com/Matches/31744/Live/Germany-Bundesliga-2001-2002-Bayer-Leverkusen-FC-Koln,,GER-Bundesliga,0102
2002-04-06 14:30:00,Wolfsburg,Hertha Berlin,31745,https://www.whoscored.com/Matches/31745/Live/Germany-Bundesliga-2001-2002-Wolfsburg-Hertha-Berlin,,GER-Bundesliga,0102
2002-04-06 14:30:00,Hansa Rostock,Nuernberg,31746,https://www.whoscored.com/Matches/31746/Live/Germany-Bundesliga-2001-2002-Hansa-Rostock-Nuernberg,,GER-Bundesliga,0102
2002-04-06 14:30:00,St. Pauli,Kaiserslautern,31747,https://www.whoscored.com/Matches/31747/Live/Germany-Bundesliga-2001-2002-St-Pauli-Kaiserslautern,,GER-Bundesliga,0102
2002-04-06 14:30:00,Bayern Munich,Werder Bremen,31748,https://www.whoscored.com/Matches/31748/Live/Germany-Bundesliga-2001-2002-Bayern-Munich-Werder-Bremen,,GER-Bundesliga,0102
2002-04-06 14:30:00,Energie Cottbus,Borussia M.Gladbach,31749,https://www.whoscored.com/Matches/31749/Live/Germany-Bundesliga-2001-2002-Energie-Cottbus-Borussia-M-Gladbach,,GER-Bundesliga,0102
2002-04-07 16:30:00,Freiburg,VfB Stuttgart,32019,https://www.whoscored.com/Matches/32019/Live/Germany-Bundesliga-2001-2002-Freiburg-VfB-Stuttgart,,GER-Bundesliga,0102
2002-04-07 16:30:00,Borussia Dortmund,1860 Munich,32020,https://www.whoscored.com/Matches/32020/Live/Germany-Bundesliga-2001-2002-Borussia-Dortmund-1860-Munich,,GER-Bundesliga,0102
2002-04-13 14:30:00,Borussia M.Gladbach,Wolfsburg,32265,https://www.whoscored.com/Matches/32265/Live/Germany-Bundesliga-2001-2002-Borussia-M-Gladbach-Wolfsburg,,GER-Bundesliga,0102
2002-04-13 14:30:00,Werder Bremen,Schalke 04,32266,https://www.whoscored.com/Matches/32266/Live/Germany-Bundesliga-2001-2002-Werder-Bremen-Schalke-04,,GER-Bundesliga,0102
2002-04-13 14:30:00,Hertha Berlin,Hansa Rostock,32267,https://www.whoscored.com/Matches/32267/Live/Germany-Bundesliga-2001-2002-Hertha-Berlin-Hansa-Rostock,,GER-Bundesliga,0102
