date,home_team,away_team,game_id,url,stage,league,season
2018-05-05 17:00:00,AC Milan,Verona,1225487,https://www.whoscored.com/Matches/1225487/Live/Italy-Serie-A-2017-2018-AC-Milan-Verona,,ITA-Serie A,1718
2018-05-05 19:45:00,Juventus,Bologna,1225481,https://www.whoscored.com/Matches/1225481/Live/Italy-Serie-A-2017-2018-Juventus-Bologna,,ITA-Serie A,1718
2018-05-06 11:30:00,Udinese,Inter,1225489,https://www.whoscored.com/Matches/1225489/Live/Italy-Serie-A-2017-2018-Udinese-Inter,,ITA-Serie A,1718
2018-05-06 14:00:00,Napoli,Torino,1225495,https://www.whoscored.com/Matches/1225495/Live/Italy-Serie-A-2017-2018-Napoli-Torino,,ITA-Serie A,1718
2018-05-06 14:00:00,Chievo,Crotone,1225483,https://www.whoscored.com/Matches/1225483/Live/Italy-Serie-A-2017-2018-Chievo-Crotone,,ITA-Serie A,1718
2018-05-06 14:00:00,Genoa,Fiorentina,1225485,https://www.whoscored.com/Matches/1225485/Live/Italy-Serie-A-2017-2018-Genoa-Fiorentina,,ITA-Serie A,1718
2018-05-06 14:00:00,Lazio,Atalanta,1225477,https://www.whoscored.com/Matches/1225477/Live/Italy-Serie-A-2017-2018-Lazio-Atalanta,,ITA-Serie A,1718
2018-05-06 14:00:00,SPAL 2013,Benevento,1225479,https://www.whoscored.com/Matches/1225479/Live/Italy-Serie-A-2017-2018-SPAL-2013-Benevento,,ITA-Serie A,1718
2018-05-06 17:00:00,Sassuolo,Sampdoria,1225493,https://www.whoscored.com/Matches/1225493/Live/Italy-Serie-A-2017-2018-Sassuolo-Sampdoria,,ITA-Serie A,1718
2018-05-06 19:45:00,Cagliari,Roma,1225491,https://www.whoscored.com/Matches/1225491/Live/Italy-Serie-A-2017-2018-Cagliari-Roma,,ITA-Serie A,1718
2018-05-12 17:00:00,Benevento,Genoa,1225501,https://www.whoscored.com/Matches/1225501/Live/Italy-Serie-A-2017-2018-Benevento-Genoa,,ITA-Serie A,1718
2018-05-12 19:45:00,Inter,Sassuolo,1225509,https://www.whoscored.com/Matches/1225509/Live/Italy-Serie-A-2017-2018-Inter-Sassuolo,,ITA-Serie A,1718
2018-05-13 14:00:00,Torino,SPAL 2013,1225510,https://www.whoscored.com/Matches/1225510/Live/Italy-Serie-A-2017-2018-Torino-SPAL-2013,,ITA-Serie A,1718
2018-05-13 14:00:00,Verona,Udinese,1225511,https://www.whoscored.com/Matches/1225511/Live/Italy-Serie-A-2017-2018-Verona-Udinese,,ITA-Serie A,1718
2018-05-13 14:00:00,Crotone,Lazio,1225505,https://www.whoscored.com/Matches/1225505/Live/Italy-Serie-A-2017-2018-Crotone-Lazio,,ITA-Serie A,1718
2018-05-13 14:00:00,Fiorentina,Cagliari,1225497,https://www.whoscored.com/Matches/1225497/Live/Italy-Serie-A-2017-2018-Fiorentina-Cagliari,,ITA-Serie A,1718
2018-05-13 14:00:00,Bologna,Chievo,1225499,https://www.whoscored.com/Matches/1225499/Live/Italy-Serie-A-2017-2018-Bologna-Chievo,,ITA-Serie A,1718
2018-05-13 17:00:00,Atalanta,AC Milan,1225507,https://www.whoscored.com/Matches/1225507/Live/Italy-Serie-A-2017-2018-Atalanta-AC-Milan,,ITA-Serie A,1718
2018-05-13 19:45:00,Sampdoria,Napoli,1225508,https://www.whoscored.com/Matches/1225508/Live/Italy-Serie-A-2017-2018-Sampdoria-Napoli,,ITA-Serie A,1718
2018-05-13 19:45:00,Roma,Juventus,1225503,https://www.whoscored.com/Matches/1225503/Live/Italy-Serie-A-2017-2018-Roma-Juventus,,ITA-Serie A,1718
2018-05-19 14:00:00,Juventus,Verona,1225517,https://www.whoscored.com/Matches/1225517/Live/Italy-Serie-A-2017-2018-Juventus-Verona,,ITA-Serie A,1718
2018-05-20 14:00:00,Genoa,Torino,1225407,https://www.whoscored.com/Matches/1225407/Live/Italy-Serie-A-2017-2018-Genoa-Torino,,ITA-Serie A,1718
2018-05-20 17:00:00,SPAL 2013,Sampdoria,1225404,https://www.whoscored.com/Matches/1225404/Live/Italy-Serie-A-2017-2018-SPAL-2013-Sampdoria,,ITA-Serie A,1718
2018-05-20 17:00:00,Cagliari,Atalanta,1225512,https://www.whoscored.com/Matches/1225512/Live/Italy-Serie-A-2017-2018-Cagliari-Atalanta,,ITA-Serie A,1718
2018-05-20 17:00:00,Chievo,Benevento,1225513,https://www.whoscored.com/Matches/1225513/Live/Italy-Serie-A-2017-2018-Chievo-Benevento,,ITA-Serie A,1718
2018-05-20 17:00:00,Udinese,Bologna,1225514,https://www.whoscored.com/Matches/1225514/Live/Italy-Serie-A-2017-2018-Udinese-Bologna,,ITA-Serie A,1718
2018-05-20 17:00:00,Napoli,Crotone,1225515,https://www.whoscored.com/Matches/1225515/Live/Italy-Serie-A-2017-2018-Napoli-Crotone,,ITA-Serie A,1718
2018-05-20 17:00:00,AC Milan,Fiorentina,1225516,https://www.whoscored.com/Matches/1225516/Live/Italy-Serie-A-2017-2018-AC-Milan-Fiorentina,,ITA-Serie A,1718
