date,home_team,away_team,game_id,url,stage,league,season
2011-05-01 14:00:00,Fiorentina,Udinese,443812,https://www.whoscored.com/Matches/443812/Live/Italy-Serie-A-2010-2011-Fiorentina-Udinese,,ITA-Serie A,1011
2011-05-01 14:00:00,AC Milan,Bologna,443813,https://www.whoscored.com/Matches/443813/Live/Italy-Serie-A-2010-2011-AC-Milan-Bologna,,ITA-Serie A,1011
2011-05-01 14:00:00,Catania,Cagliari,443809,https://www.whoscored.com/Matches/443809/Live/Italy-Serie-A-2010-2011-Catania-Cagliari,,ITA-Serie A,1011
2011-05-01 14:00:00,Sampdoria,Brescia,443810,https://www.whoscored.com/Matches/443810/Live/Italy-Serie-A-2010-2011-Sampdoria-Brescia,,ITA-Serie A,1011
2011-05-01 14:00:00,Parma Calcio 1913,Palermo,443815,https://www.whoscored.com/Matches/443815/Live/Italy-Serie-A-2010-2011-Parma-Calcio-1913-Palermo,,ITA-Serie A,1011
2011-05-01 14:00:00,Chievo,Lecce,443818,https://www.whoscored.com/Matches/443818/Live/Italy-Serie-A-2010-2011-Chievo-Lecce,,ITA-Serie A,1011
2011-05-01 19:45:00,Bari,Roma,443814,https://www.whoscored.com/Matches/443814/Live/Italy-Serie-A-2010-2011-Bari-Roma,,ITA-Serie A,1011
2011-05-02 19:45:00,Lazio,Juventus,443816,https://www.whoscored.com/Matches/443816/Live/Italy-Serie-A-2010-2011-Lazio-Juventus,,ITA-Serie A,1011
2011-05-07 17:00:00,Palermo,Bari,443825,https://www.whoscored.com/Matches/443825/Live/Italy-Serie-A-2010-2011-Palermo-Bari,,ITA-Serie A,1011
2011-05-07 19:45:00,Roma,AC Milan,443820,https://www.whoscored.com/Matches/443820/Live/Italy-Serie-A-2010-2011-Roma-AC-Milan,,ITA-Serie A,1011
2011-05-08 14:00:00,Udinese,Lazio,443821,https://www.whoscored.com/Matches/443821/Live/Italy-Serie-A-2010-2011-Udinese-Lazio,,ITA-Serie A,1011
2011-05-08 14:00:00,Lecce,Napoli,443822,https://www.whoscored.com/Matches/443822/Live/Italy-Serie-A-2010-2011-Lecce-Napoli,,ITA-Serie A,1011
2011-05-08 14:00:00,Bologna,Parma Calcio 1913,443823,https://www.whoscored.com/Matches/443823/Live/Italy-Serie-A-2010-2011-Bologna-Parma-Calcio-1913,,ITA-Serie A,1011
2011-05-08 14:00:00,Inter,Fiorentina,443819,https://www.whoscored.com/Matches/443819/Live/Italy-Serie-A-2010-2011-Inter-Fiorentina,,ITA-Serie A,1011
2011-05-08 14:00:00,Brescia,Catania,443827,https://www.whoscored.com/Matches/443827/Live/Italy-Serie-A-2010-2011-Brescia-Catania,,ITA-Serie A,1011
2011-05-08 14:00:00,Cagliari,Cesena,443828,https://www.whoscored.com/Matches/443828/Live/Italy-Serie-A-2010-2011-Cagliari-Cesena,,ITA-Serie A,1011
2011-05-08 19:45:00,Genoa,Sampdoria,443824,https://www.whoscored.com/Matches/443824/Live/Italy-Serie-A-2010-2011-Genoa-Sampdoria,,ITA-Serie A,1011
2011-05-09 19:45:00,Juventus,Chievo,443826,https://www.whoscored.com/Matches/443826/Live/Italy-Serie-A-2010-2011-Juventus-Chievo,,ITA-Serie A,1011
2011-05-14 17:00:00,Lazio,Genoa,443834,https://www.whoscored.com/Matches/443834/Live/Italy-Serie-A-2010-2011-Lazio-Genoa,,ITA-Serie A,1011
2011-05-14 19:45:00,AC Milan,Cagliari,443837,https://www.whoscored.com/Matches/443837/Live/Italy-Serie-A-2010-2011-AC-Milan-Cagliari,,ITA-Serie A,1011
2011-05-15 11:30:00,Fiorentina,Bologna,443829,https://www.whoscored.com/Matches/443829/Live/Italy-Serie-A-2010-2011-Fiorentina-Bologna,,ITA-Serie A,1011
2011-05-15 14:00:00,Chievo,Udinese,443830,https://www.whoscored.com/Matches/443830/Live/Italy-Serie-A-2010-2011-Chievo-Udinese,,ITA-Serie A,1011
2011-05-15 14:00:00,Cesena,Brescia,443831,https://www.whoscored.com/Matches/443831/Live/Italy-Serie-A-2010-2011-Cesena-Brescia,,ITA-Serie A,1011
2011-05-15 14:00:00,Sampdoria,Palermo,443832,https://www.whoscored.com/Matches/443832/Live/Italy-Serie-A-2010-2011-Sampdoria-Palermo,,ITA-Serie A,1011
2011-05-15 14:00:00,Parma Calcio 1913,Juventus,443833,https://www.whoscored.com/Matches/443833/Live/Italy-Serie-A-2010-2011-Parma-Calcio-1913-Juventus,,ITA-Serie A,1011
2011-05-15 14:00:00,Catania,Roma,443838,https://www.whoscored.com/Matches/443838/Live/Italy-Serie-A-2010-2011-Catania-Roma,,ITA-Serie A,1011
2011-05-15 14:00:00,Bari,Lecce,443835,https://www.whoscored.com/Matches/443835/Live/Italy-Serie-A-2010-2011-Bari-Lecce,,ITA-Serie A,1011
2011-05-15 19:45:00,Napoli,Inter,443836,https://www.whoscored.com/Matches/443836/Live/Italy-Serie-A-2010-2011-Napoli-Inter,,ITA-Serie A,1011
2011-05-22 17:00:00,Cagliari,Parma Calcio 1913,443840,https://www.whoscored.com/Matches/443840/Live/Italy-Serie-A-2010-2011-Cagliari-Parma-Calcio-1913,,ITA-Serie A,1011
2011-05-22 17:00:00,Bologna,Bari,443842,https://www.whoscored.com/Matches/443842/Live/Italy-Serie-A-2010-2011-Bologna-Bari,,ITA-Serie A,1011
2011-05-22 17:00:00,Inter,Catania,443844,https://www.whoscored.com/Matches/443844/Live/Italy-Serie-A-2010-2011-Inter-Catania,,ITA-Serie A,1011
2011-05-22 17:00:00,Palermo,Chievo,443846,https://www.whoscored.com/Matches/443846/Live/Italy-Serie-A-2010-2011-Palermo-Chievo,,ITA-Serie A,1011
2011-05-22 17:00:00,Brescia,Fiorentina,443847,https://www.whoscored.com/Matches/443847/Live/Italy-Serie-A-2010-2011-Brescia-Fiorentina,,ITA-Serie A,1011
2011-05-22 17:00:00,Genoa,Cesena,443848,https://www.whoscored.com/Matches/443848/Live/Italy-Serie-A-2010-2011-Genoa-Cesena,,ITA-Serie A,1011
2011-05-22 19:45:00,Udinese,AC Milan,443845,https://www.whoscored.com/Matches/443845/Live/Italy-Serie-A-2010-2011-Udinese-AC-Milan,,ITA-Serie A,1011
2011-05-22 19:45:00,Juventus,Napoli,443843,https://www.whoscored.com/Matches/443843/Live/Italy-Serie-A-2010-2011-Juventus-Napoli,,ITA-Serie A,1011
2011-05-22 19:45:00,Lecce,Lazio,443841,https://www.whoscored.com/Matches/443841/Live/Italy-Serie-A-2010-2011-Lecce-Lazio,,ITA-Serie A,1011
2011-05-22 19:45:00,Roma,Sampdoria,443839,https://www.whoscored.com/Matches/443839/Live/Italy-Serie-A-2010-2011-Roma-Sampdoria,,ITA-Serie A,1011
2011-04-02 17:00:00,Brescia,Bologna,443770,https://www.whoscored.com/Matches/443770/Live/Italy-Serie-A-2010-2011-Brescia-Bologna,,ITA-Serie A,1011
2011-04-02 19:45:00,AC Milan,Inter,443783,https://www.whoscored.com/Matches/443783/Live/Italy-Serie-A-2010-2011-AC-Milan-Inter,,ITA-Serie A,1011
2011-04-03 11:30:00,Napoli,Lazio,443771,https://www.whoscored.com/Matches/443771/Live/Italy-Serie-A-2010-2011-Napoli-Lazio,,ITA-Serie A,1011
2011-04-03 14:00:00,Parma Calcio 1913,Bari,443773,https://www.whoscored.com/Matches/443773/Live/Italy-Serie-A-2010-2011-Parma-Calcio-1913-Bari,,ITA-Serie A,1011
2011-04-03 14:00:00,Catania,Palermo,443774,https://www.whoscored.com/Matches/443774/Live/Italy-Serie-A-2010-2011-Catania-Palermo,,ITA-Serie A,1011
2011-04-03 14:00:00,Lecce,Udinese,443777,https://www.whoscored.com/Matches/443777/Live/Italy-Serie-A-2010-2011-Lecce-Udinese,,ITA-Serie A,1011
2011-04-03 14:00:00,Chievo,Sampdoria,443786,https://www.whoscored.com/Matches/443786/Live/Italy-Serie-A-2010-2011-Chievo-Sampdoria,,ITA-Serie A,1011
2011-04-03 14:00:00,Cesena,Fiorentina,443789,https://www.whoscored.com/Matches/443789/Live/Italy-Serie-A-2010-2011-Cesena-Fiorentina,,ITA-Serie A,1011
2011-04-03 14:00:00,Genoa,Cagliari,443792,https://www.whoscored.com/Matches/443792/Live/Italy-Serie-A-2010-2011-Genoa-Cagliari,,ITA-Serie A,1011
2011-04-03 19:45:00,Roma,Juventus,443780,https://www.whoscored.com/Matches/443780/Live/Italy-Serie-A-2010-2011-Roma-Juventus,,ITA-Serie A,1011
2011-04-09 17:00:00,Inter,Chievo,443796,https://www.whoscored.com/Matches/443796/Live/Italy-Serie-A-2010-2011-Inter-Chievo,,ITA-Serie A,1011
2011-04-09 19:45:00,Udinese,Roma,443776,https://www.whoscored.com/Matches/443776/Live/Italy-Serie-A-2010-2011-Udinese-Roma,,ITA-Serie A,1011
2011-04-10 11:30:00,Juventus,Genoa,443791,https://www.whoscored.com/Matches/443791/Live/Italy-Serie-A-2010-2011-Juventus-Genoa,,ITA-Serie A,1011
2011-04-10 14:00:00,Cagliari,Brescia,443769,https://www.whoscored.com/Matches/443769/Live/Italy-Serie-A-2010-2011-Cagliari-Brescia,,ITA-Serie A,1011
2011-04-10 14:00:00,Palermo,Cesena,443772,https://www.whoscored.com/Matches/443772/Live/Italy-Serie-A-2010-2011-Palermo-Cesena,,ITA-Serie A,1011
2011-04-10 14:00:00,Bari,Catania,443779,https://www.whoscored.com/Matches/443779/Live/Italy-Serie-A-2010-2011-Bari-Catania,,ITA-Serie A,1011
2011-04-10 14:00:00,Lazio,Parma Calcio 1913,443782,https://www.whoscored.com/Matches/443782/Live/Italy-Serie-A-2010-2011-Lazio-Parma-Calcio-1913,,ITA-Serie A,1011
2011-04-10 14:00:00,Sampdoria,Lecce,443794,https://www.whoscored.com/Matches/443794/Live/Italy-Serie-A-2010-2011-Sampdoria-Lecce,,ITA-Serie A,1011
2011-04-10 14:00:00,Bologna,Napoli,443785,https://www.whoscored.com/Matches/443785/Live/Italy-Serie-A-2010-2011-Bologna-Napoli,,ITA-Serie A,1011
2011-04-10 19:45:00,Fiorentina,AC Milan,443788,https://www.whoscored.com/Matches/443788/Live/Italy-Serie-A-2010-2011-Fiorentina-AC-Milan,,ITA-Serie A,1011
2011-04-16 17:00:00,Roma,Palermo,443793,https://www.whoscored.com/Matches/443793/Live/Italy-Serie-A-2010-2011-Roma-Palermo,,ITA-Serie A,1011
2011-04-16 19:45:00,AC Milan,Sampdoria,443799,https://www.whoscored.com/Matches/443799/Live/Italy-Serie-A-2010-2011-AC-Milan-Sampdoria,,ITA-Serie A,1011
