date,home_team,away_team,game_id,url,stage,league,season
2011-05-01 12:00:00,Birmingham,Wolves,411364,https://www.whoscored.com/Matches/411364/Live/England-Premier-League-2010-2011-Birmingham-Wolves,,ENG-Premier League,1011
2011-05-01 12:00:00,Liverpool,Newcastle,411396,https://www.whoscored.com/Matches/411396/Live/England-Premier-League-2010-2011-Liverpool-Newcastle,,ENG-Premier League,1011
2011-05-01 14:05:00,Arsenal,Manchester United,411394,https://www.whoscored.com/Matches/411394/Live/England-Premier-League-2010-2011-Arsenal-Manchester-United,,ENG-Premier League,1011
2011-05-01 16:10:00,Manchester City,West Ham,411398,https://www.whoscored.com/Matches/411398/Live/England-Premier-League-2010-2011-Manchester-City-West-Ham,,ENG-Premier League,1011
2011-05-07 15:00:00,Everton,Manchester City,411400,https://www.whoscored.com/Matches/411400/Live/England-Premier-League-2010-2011-Everton-Manchester-City,,ENG-Premier League,1011
2011-05-07 15:00:00,Aston Villa,Wigan,411395,https://www.whoscored.com/Matches/411395/Live/England-Premier-League-2010-2011-Aston-Villa-Wigan,,ENG-Premier League,1011
2011-05-07 15:00:00,West Ham,Blackburn,411393,https://www.whoscored.com/Matches/411393/Live/England-Premier-League-2010-2011-West-Ham-Blackburn,,ENG-Premier League,1011
2011-05-07 15:00:00,Newcastle,Birmingham,411406,https://www.whoscored.com/Matches/411406/Live/England-Premier-League-2010-2011-Newcastle-Birmingham,,ENG-Premier League,1011
2011-05-07 15:00:00,Bolton,Sunderland,411418,https://www.whoscored.com/Matches/411418/Live/England-Premier-League-2010-2011-Bolton-Sunderland,,ENG-Premier League,1011
2011-05-07 17:30:00,Tottenham,Blackpool,411390,https://www.whoscored.com/Matches/411390/Live/England-Premier-League-2010-2011-Tottenham-Blackpool,,ENG-Premier League,1011
2011-05-08 12:00:00,Wolves,West Bromwich Albion,411410,https://www.whoscored.com/Matches/411410/Live/England-Premier-League-2010-2011-Wolves-West-Bromwich-Albion,,ENG-Premier League,1011
2011-05-08 14:05:00,Stoke,Arsenal,411422,https://www.whoscored.com/Matches/411422/Live/England-Premier-League-2010-2011-Stoke-Arsenal,,ENG-Premier League,1011
2011-05-08 16:10:00,Manchester United,Chelsea,411386,https://www.whoscored.com/Matches/411386/Live/England-Premier-League-2010-2011-Manchester-United-Chelsea,,ENG-Premier League,1011
2011-05-09 20:00:00,Fulham,Liverpool,411413,https://www.whoscored.com/Matches/411413/Live/England-Premier-League-2010-2011-Fulham-Liverpool,,ENG-Premier League,1011
2011-05-10 19:45:00,Manchester City,Tottenham,411363,https://www.whoscored.com/Matches/411363/Live/England-Premier-League-2010-2011-Manchester-City-Tottenham,,ENG-Premier League,1011
2011-05-14 12:45:00,Sunderland,Wolves,411434,https://www.whoscored.com/Matches/411434/Live/England-Premier-League-2010-2011-Sunderland-Wolves,,ENG-Premier League,1011
2011-05-14 12:45:00,Blackburn,Manchester United,411439,https://www.whoscored.com/Matches/411439/Live/England-Premier-League-2010-2011-Blackburn-Manchester-United,,ENG-Premier League,1011
2011-05-14 12:45:00,West Bromwich Albion,Everton,411443,https://www.whoscored.com/Matches/411443/Live/England-Premier-League-2010-2011-West-Bromwich-Albion-Everton,,ENG-Premier League,1011
2011-05-14 12:45:00,Blackpool,Bolton,411445,https://www.whoscored.com/Matches/411445/Live/England-Premier-League-2010-2011-Blackpool-Bolton,,ENG-Premier League,1011
2011-05-15 13:30:00,Chelsea,Newcastle,411449,https://www.whoscored.com/Matches/411449/Live/England-Premier-League-2010-2011-Chelsea-Newcastle,,ENG-Premier League,1011
2011-05-15 16:00:00,Wigan,West Ham,411447,https://www.whoscored.com/Matches/411447/Live/England-Premier-League-2010-2011-Wigan-West-Ham,,ENG-Premier League,1011
2011-05-15 16:00:00,Birmingham,Fulham,411441,https://www.whoscored.com/Matches/411441/Live/England-Premier-League-2010-2011-Birmingham-Fulham,,ENG-Premier League,1011
2011-05-15 16:00:00,Liverpool,Tottenham,411430,https://www.whoscored.com/Matches/411430/Live/England-Premier-League-2010-2011-Liverpool-Tottenham,,ENG-Premier League,1011
2011-05-15 16:00:00,Arsenal,Aston Villa,411427,https://www.whoscored.com/Matches/411427/Live/England-Premier-League-2010-2011-Arsenal-Aston-Villa,,ENG-Premier League,1011
2011-05-17 19:45:00,Manchester City,Stoke,411437,https://www.whoscored.com/Matches/411437/Live/England-Premier-League-2010-2011-Manchester-City-Stoke,,ENG-Premier League,1011
2011-05-22 16:00:00,Manchester United,Blackpool,411451,https://www.whoscored.com/Matches/411451/Live/England-Premier-League-2010-2011-Manchester-United-Blackpool,,ENG-Premier League,1011
2011-05-22 16:00:00,Fulham,Arsenal,411429,https://www.whoscored.com/Matches/411429/Live/England-Premier-League-2010-2011-Fulham-Arsenal,,ENG-Premier League,1011
2011-05-22 16:00:00,Wolves,Blackburn,411424,https://www.whoscored.com/Matches/411424/Live/England-Premier-League-2010-2011-Wolves-Blackburn,,ENG-Premier League,1011
2011-05-22 16:00:00,Bolton,Manchester City,411432,https://www.whoscored.com/Matches/411432/Live/England-Premier-League-2010-2011-Bolton-Manchester-City,,ENG-Premier League,1011
2011-05-22 16:00:00,Stoke,Wigan,411435,https://www.whoscored.com/Matches/411435/Live/England-Premier-League-2010-2011-Stoke-Wigan,,ENG-Premier League,1011
2011-05-22 16:00:00,Everton,Chelsea,411416,https://www.whoscored.com/Matches/411416/Live/England-Premier-League-2010-2011-Everton-Chelsea,,ENG-Premier League,1011
2011-05-22 16:00:00,Newcastle,West Bromwich Albion,411420,https://www.whoscored.com/Matches/411420/Live/England-Premier-League-2010-2011-Newcastle-West-Bromwich-Albion,,ENG-Premier League,1011
2011-05-22 16:00:00,Aston Villa,Liverpool,411412,https://www.whoscored.com/Matches/411412/Live/England-Premier-League-2010-2011-Aston-Villa-Liverpool,,ENG-Premier League,1011
2011-05-22 16:00:00,West Ham,Sunderland,411408,https://www.whoscored.com/Matches/411408/Live/England-Premier-League-2010-2011-West-Ham-Sunderland,,ENG-Premier League,1011
2011-05-22 16:00:00,Tottenham,Birmingham,411403,https://www.whoscored.com/Matches/411403/Live/England-Premier-League-2010-2011-Tottenham-Birmingham,,ENG-Premier League,1011
