version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
39;2024-07-03 04:00:04.022944;0,2993888854980469;;relu;;;512;0,11763038987075586;0,6286751176189793;0,07230907302429088;0,42231164749435174;2195;17369;5099;dropout;0,21641784919593723;16;23,0;19,0;25,0;;;True;4;sgd;maxabs
40;2024-07-03 04:01:42.575324;1,1549993753433228;;leaky_relu;0,6661948258807047;0,3563341360515482;32;;0,9576691147039861;0,06499712445855307;0,03250288980849197;2195;17369;5099;vanilla;;4;19,0;28,0;;;0,05418845065773591;;3;adam;minmax
41;2024-07-03 04:04:24.648197;0,26847949624061584;;relu;;;128;;0,9408119705197433;0,08022217333764183;0,9957122354985907;2195;17369;5099;batchnorm;0,6373920350368968;10;26,0;28,0;30,0;;;True;4;sgd;minmax
42;2024-07-03 04:06:19.998475;0,22770516574382782;;relu;;;128;;0,9516398855608648;0,07884988194934849;0,6698655801724762;2195;17369;5099;batchnorm;0,8173197308625978;11;29,0;26,0;30,0;;;True;4;sgd;minmax
43;2024-07-03 04:08:17.401855;0,22366668283939362;;relu;;;128;;0,8997705634684816;0,07567506834663788;0,7180516396839994;2195;17369;5099;batchnorm;0,7804001243819435;13;29,0;26,0;28,0;;;True;4;sgd;minmax
44;2024-07-03 04:10:19.897125;0,26640772819519043;;relu;;;128;0,39953456783844504;0,8847347752536435;0,07317874026040512;0,5017550206591129;2195;17369;5099;dropout;0,8117723331289756;14;29,0;26,0;28,0;24,0;;True;5;sgd;minmax
45;2024-07-03 04:12:16.405214;0,3771692216396332;;relu;;;128;;0,8381793106186441;0,0633093162335107;0,671044012741423;2195;17369;5099;batchnorm;0,5065974345103647;12;30,0;22,0;30,0;;;False;4;sgd;minmax
46;2024-07-03 04:14:19.961255;0,3270186185836792;;selu;;;16;;0,9321747229251668;0,06779201245455231;0,6918157054015867;2195;17369;5099;batchnorm;0,7427625544380383;16;27,0;;;;;True;2;sgd;normalizer
47;2024-07-03 04:26:37.668541;0,19310525059700012;;relu;;;256;;0,8042421986451693;0,0846591264324443;0,29532262797567205;2195;17369;5099;batchnorm;0,9833265979073642;9;14,0;15,0;;;;True;3;sgd;maxabs
48;2024-07-03 04:28:22.112855;0,24296844005584717;;relu;;;256;;0,7585380403260177;0,08480975361812816;0,31037382059303886;2195;17369;5099;batchnorm;0,9660774157166396;8;14,0;16,0;;;;True;3;sgd;maxabs
49;2024-07-03 04:30:08.809596;0,3800526559352875;;leaky_relu;;;256;0,3983151860095207;0,7973108666864882;0,09636191568754487;0,486096442066886;2195;17369;5099;dropout;0,5376645693260516;9;11,0;;;;0,09962914493378236;True;2;sgd;maxabs
50;2024-07-03 04:32:25.712418;0,36685261130332947;;relu;;;256;;0,7427165748544957;0,0889166761926651;0,19188118394780224;2195;17369;5099;vanilla;0,6992802437996136;7;16,0;17,0;;;;False;3;sgd;maxabs
51;2024-07-03 04:34:10.904354;0,3687368333339691;;relu;;;256;;0,825649679117236;0,0768817868248132;0,7593709450147057;2195;17369;5099;batchnorm;0,41623724458570815;11;12,0;10,0;3,0;;;True;4;sgd;maxabs
52;2024-07-03 04:36:31.507018;0,28848204016685486;;relu;;;128;;0,8772950155036092;0,08134309780344799;0,4707797673129399;2195;17369;5099;batchnorm;0,8907224314968095;13;7,0;16,0;;;;True;3;sgd;minmax
53;2024-07-03 04:38:50.012198;0,2717777490615845;;relu;;;512;;0,6695623734789055;0,06878373019421696;0,7900028506106962;2195;17369;5099;batchnorm;0,3254342423298215;5;29,0;14,0;26,0;;;True;4;sgd;maxabs
54;2024-07-03 04:40:32.992910;0,2617358863353729;;relu;;;128;;0,7580615975985954;0,07625292403759634;0,3111227769986691;2195;17369;5099;batchnorm;0,5649607218108903;9;14,0;21,0;11,0;;;True;4;sgd;minmax
55;2024-07-03 04:43:00.875607;0,24904105067253113;;relu;;;128;;0,9496016106481037;0,0843312435915212;0,7612768653204223;2195;17369;5099;batchnorm;0,44542720660406104;14;7,0;29,0;7,0;;;True;4;sgd;minmax
56;2024-07-03 04:45:20.893427;0,3941894769668579;;relu;;;256;;0,7971458849860503;0,07388436468955238;0,3894482033060541;2195;17369;5099;batchnorm;0,2731882038498861;11;25,0;10,0;;;;True;3;sgd;minmax
57;2024-07-03 04:47:06.258492;4027,637939453125;;relu;;;128;;0,8539147850231754;0,0806433086660104;0,487234595659405;2195;17369;5099;batchnorm;0,9899153676983149;15;29,0;26,0;21,0;;;True;4;sgd;minmax
58;2024-07-03 04:48:53.591706;213,88290405273438;;relu;0,18087658689293484;0,025490703716827046;16;;0,9143549511268826;0,06935503549441754;0,7806902571076313;2195;17369;5099;batchnorm;;9;15,0;20,0;29,0;12,0;;;5;adam;maxabs
59;2024-07-03 04:55:21.654226;0,4389874041080475;;leaky_relu;;;32;;0,8053993532503039;0,05800782300047058;0,5631960534588627;2195;17369;5099;batchnorm;0,6253798513828406;12;27,0;29,0;;;0,04083950027118821;False;3;sgd;minmax
