;matchId;draw_pred;home_pred;away_pred;prediction;label;config.;mode;epoch;HomeTeam;AwayTeam;FTR;FTHG;FTAG
0;2576138,0;0,10299737006425858;0,5069530010223389;-0,011960119009017944;1,0;1,0;0,0;1,0;249,0;Udinese;Verona;1;4,0;0,0
1;2500059,0;0,4275272786617279;0,5503628253936768;-0,4435204863548279;1,0;2,0;0,0;1,0;249,0;Bournemouth;Man United;2;0,0;2,0
2;2576196,0;0,82192063331604;0,722942590713501;-0,10224002599716187;0,0;1,0;0,0;1,0;249,0;Napoli;Lazio;1;4,0;1,0
3;2565923,0;-0,3869945704936981;0,7086207866668701;0,752415657043457;2,0;2,0;0,0;1,0;249,0;Las Palmas;Girona;2;1,0;2,0
4;2500896,0;0,6895443201065063;-0,07035721838474274;-0,14885181188583374;0,0;1,0;0,0;1,0;249,0;Amiens;Guingamp;1;3,0;1,0
5;2576094,0;0,035635143518447876;1,442718744277954;-0,5578122735023499;1,0;1,0;0,0;1,0;249,0;Juventus;Crotone;1;3,0;0,0
6;2500909,0;0,24271324276924133;1,1231492757797241;-0,6740737557411194;1,0;2,0;0,0;1,0;249,0;Guingamp;Nantes;2;0,0;3,0
7;2565892,0;-0,012225419282913208;1,186476469039917;-0,3217392563819885;1,0;0,0;0,0;1,0;249,0;Getafe;Girona;0;1,0;1,0
8;2575987,0;-0,3344418704509735;0,6892956495285034;0,6624722480773926;1,0;0,0;0,0;1,0;249,0;Sampdoria;Roma;0;1,0;1,0
9;2516934,0;0,0961652621626854;0,15550807118415833;0,24680636823177338;2,0;2,0;0,0;1,0;249,0;Leverkusen;Hertha;2;0,0;2,0
10;2565893,0;0,0828758031129837;2,3750832080841064;-1,2067463397979736;1,0;1,0;0,0;1,0;249,0;Betis;Malaga;1;2,0;1,0
11;2499981,0;0,14269684255123138;0,010227024555206299;0,5593829154968262;2,0;1,0;0,0;1,0;249,0;Huddersfield;Bournemouth;1;4,0;1,0
12;2565742,0;0,33717334270477295;0,8356914520263672;-0,4237469434738159;1,0;2,0;0,0;1,0;249,0;Sociedad;Celta;2;1,0;2,0
13;2576079,0;-0,015764698386192322;0,8125635385513306;-0,02686333656311035;1,0;2,0;0,0;1,0;249,0;Benevento;Sassuolo;2;1,0;2,0
14;2576074,0;-0,011773720383644104;-0,2285447120666504;0,9524261355400085;2,0;2,0;0,0;1,0;249,0;Genoa;Sampdoria;2;0,0;2,0
15;2565748,0;-0,3685177266597748;1,090528964996338;0,29755136370658875;1,0;0,0;0,0;1,0;249,0;La Coruna;Levante;0;2,0;2,0
16;2500927,0;0,09546202421188354;1,8756426572799683;-0,9237280488014221;1,0;1,0;0,0;1,0;249,0;Bordeaux;Amiens;1;3,0;2,0
17;2576150,0;0,20071719586849213;-0,34247151017189026;1,0459990501403809;2,0;1,0;0,0;1,0;249,0;Torino;Bologna;1;3,0;0,0
18;2500920,0;0,3622758388519287;-0,04157184809446335;0,36830371618270874;2,0;1,0;0,0;1,0;249,0;Monaco;Lyon;1;3,0;2,0
19;2565640,0;-0,7109677791595459;-0,6275507211685181;2,6624481678009033;2,0;1,0;0,0;1,0;249,0;Malaga;Celta;1;2,0;1,0
20;2565683,0;-0,3684021532535553;0,773360013961792;0,5401978492736816;1,0;2,0;0,0;1,0;249,0;Girona;Alaves;2;2,0;3,0
21;2501003,0;0,05844099074602127;0,3285425901412964;0,17902138829231262;1,0;0,0;0,0;1,0;249,0;Nice;Rennes;0;1,0;1,0
22;2516822,0;0,01180991530418396;0,9994462728500366;-0,2427259087562561;1,0;1,0;0,0;1,0;249,0;Hertha;Hamburg;1;2,0;1,0
23;2565779,0;-0,44878241419792175;0,9229546785354614;0,45736610889434814;1,0;1,0;0,0;1,0;249,0;Girona;Leganes;1;3,0;0,0
24;2576325,0;-0,1828109323978424;0,4147275388240814;0,6108061075210571;2,0;2,0;0,0;1,0;249,0;Sampdoria;Napoli;2;0,0;2,0
25;2565664,0;0,08618434518575668;0,938703179359436;-0,0567508339881897;1,0;0,0;0,0;1,0;249,0;Ath Madrid;Real Madrid;0;0,0;0,0
26;2565636,0;0,22193363308906555;1,1970860958099365;-0,5746873021125793;1,0;0,0;0,0;1,0;249,0;Sociedad;Espanol;0;1,0;1,0
27;2516990,0;-0,5908645391464233;1,1568599939346313;0,4189249575138092;1,0;0,0;0,0;1,0;249,0;Stuttgart;Hamburg;0;1,0;1,0
28;2500071,0;-0,2053256630897522;0,13615068793296814;1,1502761840820312;2,0;2,0;0,0;1,0;249,0;Huddersfield;Everton;2;0,0;2,0
29;2565751,0;0,17822395265102386;0,6002510786056519;-0,0782073438167572;1,0;0,0;0,0;1,0;249,0;Ath Bilbao;Eibar;0;1,0;1,0
30;2500795,0;0,4254802465438843;0,2964242696762085;-0,05861535668373108;0,0;0,0;0,0;1,0;249,0;Toulouse;St Etienne;0;0,0;0,0
31;2500969,0;0,2799091339111328;0,9419534206390381;-0,5818068385124207;1,0;0,0;0,0;1,0;249,0;Lille;Montpellier;0;1,0;1,0
32;2516839,0;0,27713873982429504;0,3282666802406311;-0,10927003622055054;1,0;0,0;0,0;1,0;249,0;Hoffenheim;Ein Frankfurt;0;1,0;1,0
33;2499837,0;-0,25873738527297974;1,4540983438491821;-0,15750160813331604;1,0;1,0;0,0;1,0;249,0;Watford;West Ham;1;2,0;0,0
34;2565717,0;0,04842511564493179;0,1153210997581482;0,5485703945159912;2,0;1,0;0,0;1,0;249,0;Espanol;Ath Madrid;1;1,0;0,0
35;2516955,0;0,6049968004226685;-0,1758824735879898;0,25814682245254517;0,0;0,0;0,0;1,0;249,0;RB Leipzig;Dortmund;0;1,0;1,0
36;2499819,0;0,24477414786815643;0,15143516659736633;0,3186788260936737;2,0;1,0;0,0;1,0;249,0;Chelsea;Man United;1;1,0;0,0
37;2500004,0;0,781732439994812;2,1824982166290283;-2,0636463165283203;1,0;1,0;0,0;1,0;249,0;Man City;Chelsea;1;1,0;0,0
38;2565880,0;0,03392891585826874;0,7171339988708496;-0,06374374032020569;1,0;2,0;0,0;1,0;249,0;Girona;Espanol;2;0,0;2,0
39;2499891,0;0,257920503616333;1,049215316772461;-0,6059260964393616;1,0;0,0;0,0;1,0;249,0;Brighton;Burnley;0;0,0;0,0
40;2565791,0;0,4717303514480591;1,4485918283462524;-0,9696101546287537;1,0;1,0;0,0;1,0;249,0;Barcelona;Girona;1;6,0;1,0
41;2576055,0;0,5509511232376099;0,3951689898967743;-0,05523329973220825;0,0;1,0;0,0;1,0;249,0;Inter;Sampdoria;1;3,0;2,0
42;2500089,0;0,1647448092699051;0,6247062683105469;-0,1608140468597412;1,0;2,0;0,0;1,0;249,0;Burnley;Bournemouth;2;1,0;2,0
43;2499801,0;0,09949703514575958;-0,2426452785730362;0,6896544694900513;2,0;1,0;0,0;1,0;249,0;Huddersfield;Man United;1;2,0;1,0
44;2576236,0;0,09265446662902832;0,6494054794311523;-0,04262298345565796;1,0;0,0;0,0;1,0;249,0;Sassuolo;Spal;0;1,0;1,0
45;2500977,0;0,06290952861309052;1,0756797790527344;-0,30498015880584717;1,0;1,0;0,0;1,0;249,0;Angers;Caen;1;3,0;0,0
46;2576169,0;0,2971128225326538;0,7069970369338989;-0,29183000326156616;1,0;2,0;0,0;1,0;249,0;Sassuolo;Atalanta;2;0,0;3,0
47;2517010,0;0,28567320108413696;0,37266141176223755;-0,0299510657787323;1,0;2,0;0,0;1,0;249,0;RB Leipzig;Hoffenheim;2;2,0;5,0
48;2501002,0;0,46239930391311646;0,693467378616333;-0,558712363243103;1,0;1,0;0,0;1,0;249,0;Monaco;Nantes;1;2,0;1,0
49;2500970,0;0,22526153922080994;1,3835663795471191;-0,8055662512779236;1,0;1,0;0,0;1,0;249,0;Lyon;Caen;1;1,0;0,0
50;2576163,0;0,5561327934265137;0,738681435585022;-0,5195803642272949;1,0;1,0;0,0;1,0;249,0;Juventus;Genoa;1;1,0;0,0
51;2499901,0;0,2796279489994049;0,6828668117523193;-0,38716453313827515;1,0;2,0;0,0;1,0;249,0;Burnley;Tottenham;2;0,0;3,0
52;2500964,0;-0,32150498032569885;0,5115616321563721;0,5515815019607544;2,0;0,0;0,0;1,0;249,0;St Etienne;Dijon;0;2,0;2,0
53;2500756,0;0,3360634446144104;0,5209400653839111;-0,2749365568161011;1,0;1,0;0,0;1,0;249,0;Amiens;Lille;1;3,0;0,0
54;2576102,0;0,6899491548538208;0,48310330510139465;-0,7395705580711365;0,0;1,0;0,0;1,0;249,0;Fiorentina;Sassuolo;1;3,0;0,0
55;2565837,0;-0,1630978286266327;0,39353516697883606;0,6779480576515198;2,0;1,0;0,0;1,0;249,0;Betis;Espanol;1;3,0;0,0
56;2500882,0;0,32987624406814575;-0,6106250286102295;1,0139927864074707;2,0;2,0;0,0;1,0;249,0;Rennes;Marseille;2;0,0;3,0
57;2576072,0;0,45458245277404785;-0,9818909168243408;1,7813656330108643;2,0;0,0;0,0;1,0;249,0;Chievo;Napoli;0;0,0;0,0
58;2500049,0;0,2960100471973419;0,49276986718177795;-0,2148277759552002;1,0;1,0;0,0;1,0;249,0;Burnley;Leicester;1;2,0;1,0
59;2576271,0;0,09853582829236984;1,5002880096435547;-0,6819642782211304;1,0;1,0;0,0;1,0;249,0;Bologna;Verona;1;2,0;0,0
60;2517001,0;0,10145144909620285;1,6798999309539795;-0,6703043580055237;1,0;1,0;0,0;1,0;249,0;Hoffenheim;Hamburg;1;2,0;0,0
61;2565691,0;-0,7588045597076416;0,11766877770423889;1,766442060470581;2,0;2,0;0,0;1,0;249,0;Levante;Ath Bilbao;2;1,0;2,0
62;2516919,0;0,26890164613723755;-0,5071678161621094;0,9314228892326355;2,0;2,0;0,0;1,0;249,0;FC Koln;Dortmund;2;2,0;3,0
63;2499848,0;0,15010225772857666;0,34763121604919434;0,10149294137954712;1,0;0,0;0,0;1,0;249,0;West Ham;Leicester;0;1,0;1,0
64;2500983,0;0,2572128474712372;-0,28020453453063965;0,9071342945098877;2,0;2,0;0,0;1,0;249,0;Nice;Paris SG;2;1,0;2,0
65;2500001,0;0,48483574390411377;0,9090054035186768;-0,743499219417572;1,0;2,0;0,0;1,0;249,0;Crystal Palace;Man United;2;2,0;3,0
66;2565905,0;0,18607139587402344;0,47846588492393494;0,23016667366027832;1,0;1,0;0,0;1,0;249,0;Sevilla;Sociedad;1;1,0;0,0
67;2565887,0;-0,27742475271224976;0,8619149923324585;0,29741573333740234;1,0;0,0;0,0;1,0;249,0;Leganes;La Coruna;0;0,0;0,0
68;2565731,0;-0,3044373095035553;-0,42598387598991394;1,7809417247772217;2,0;2,0;0,0;1,0;249,0;Levante;Celta;2;0,0;1,0
69;2500068,0;0,21472156047821045;0,5299196243286133;-0,1739889681339264;1,0;0,0;0,0;1,0;249,0;West Brom;Liverpool;0;2,0;2,0
70;2499860,0;-0,2013307809829712;1,691323161125183;0,4169352054595947;1,0;2,0;0,0;1,0;249,0;Arsenal;Man United;2;1,0;3,0
71;2499880,0;0,46486252546310425;-0,32761484384536743;0,6178770065307617;2,0;2,0;0,0;1,0;249,0;Huddersfield;Chelsea;2;1,0;3,0
72;2576141,0;0,1832587569952011;0,41545429825782776;0,04359506070613861;1,0;2,0;0,0;1,0;249,0;Bologna;Udinese;2;1,0;2,0
73;2565741,0;-0,6506834030151367;0,41094115376472473;1,176992654800415;2,0;0,0;0,0;1,0;249,0;Eibar;Malaga;0;1,0;1,0
74;2517016,0;-0,06026467680931091;-0,7486764192581177;1,749511480331421;2,0;2,0;0,0;1,0;249,0;Hannover;Bayern Munich;2;0,0;3,0
75;2501015,0;0,09019201993942261;-0,41650423407554626;1,0343749523162842;2,0;2,0;0,0;1,0;249,0;Troyes;Marseille;2;2,0;3,0
76;2576078,0;-0,40950438380241394;-0,23496203124523163;1,5629041194915771;2,0;2,0;0,0;1,0;249,0;Sassuolo;Milan;2;0,0;2,0
77;2499994,0;0,21522954106330872;0,9035463333129883;-0,5039252638816833;1,0;0,0;0,0;1,0;249,0;Leicester;Stoke;0;1,0;1,0
78;2500771,0;0,46515169739723206;0,5860469341278076;-0,38865572214126587;1,0;1,0;0,0;1,0;249,0;Lyon;Monaco;1;3,0;2,0
79;2516982,0;0,16347143054008484;1,506487488746643;-0,32430940866470337;1,0;1,0;0,0;1,0;249,0;Bayern Munich;Dortmund;1;6,0;0,0
80;2500846,0;0,1450606882572174;-0,32995349168777466;1,4321284294128418;2,0;2,0;0,0;1,0;249,0;Amiens;Lyon;2;1,0;2,0
81;2500898,0;0,4121518135070801;-0,507667064666748;1,3835504055023193;2,0;1,0;0,0;1,0;249,0;Lyon;Paris SG;1;2,0;1,0
82;2517026,0;-0,3840780556201935;1,1967259645462036;0,1631212830543518;1,0;2,0;0,0;1,0;249,0;Wolfsburg;Hamburg;2;1,0;3,0
83;2565925,0;-0,47742214798927307;-0,5573080778121948;1,9814250469207764;2,0;0,0;0,0;1,0;249,0;Ath Madrid;Eibar;0;2,0;2,0
84;2516904,0;-0,10096776485443115;1,4206470251083374;-0,3322424292564392;1,0;1,0;0,0;1,0;249,0;Freiburg;RB Leipzig;1;2,0;1,0
85;2565740,0;0,2970343828201294;-0,4405536651611328;1,344379186630249;2,0;2,0;0,0;1,0;249,0;Betis;Barcelona;2;0,0;5,0
86;2565733,0;0,8196156024932861;0,9099853038787842;-0,9917919039726257;1,0;2,0;0,0;1,0;249,0;Real Madrid;Villarreal;2;0,0;1,0
87;2499977,0;0,10150209814310074;-0,3747156858444214;1,2454824447631836;2,0;1,0;0,0;1,0;249,0;Watford;Chelsea;1;4,0;1,0
88;2565858,0;0,4127277135848999;1,2855325937271118;-0,8669105172157288;1,0;1,0;0,0;1,0;249,0;Barcelona;Valencia;1;2,0;1,0
89;2565862,0;0,15165337920188904;1,1985539197921753;-0,49181443452835083;1,0;0,0;0,0;1,0;249,0;Getafe;Espanol;1;1,0;0,0
90;2499908,0;0,07398238778114319;0,4797705113887787;0,11319571733474731;1,0;2,0;0,0;1,0;249,0;West Ham;Newcastle;2;2,0;3,0
91;2565639,0;-0,31614404916763306;0,44534286856651306;0,7475741505622864;2,0;1,0;0,0;1,0;249,0;Sevilla;Leganes;1;2,0;1,0
92;2500900,0;0,24979037046432495;0,35738396644592285;-0,08596378564834595;1,0;1,0;0,0;1,0;249,0;Montpellier;Toulouse;1;2,0;1,0
93;2565747,0;-0,018864065408706665;0,6368380784988403;0,09267814457416534;1,0;2,0;0,0;1,0;249,0;Espanol;Sevilla;2;0,0;3,0
94;2565868,0;-0,12374651432037354;1,7646774053573608;-0,5156673789024353;1,0;1,0;0,0;1,0;249,0;Sociedad;Ath Madrid;1;3,0;0,0
95;2516917,0;0,7820464372634888;0,8900680541992188;-1,1737337112426758;1,0;2,0;0,0;1,0;249,0;Hannover;Wolfsburg;2;0,0;1,0
96;2516889,0;0,3719078302383423;0,3238363265991211;-0,02958524227142334;0,0;0,0;0,0;1,0;249,0;Augsburg;Freiburg;0;3,0;3,0
97;2500994,0;-0,046761348843574524;0,9725042581558228;-0,14036333560943604;1,0;0,0;0,0;1,0;249,0;Strasbourg;Metz;0;2,0;2,0
98;2499959,0;0,3382572531700134;0,28612130880355835;-0,00322684645652771;0,0;2,0;0,0;1,0;249,0;Huddersfield;Liverpool;2;0,0;3,0
99;2565673,0;0,06919872760772705;2,6932735443115234;-1,4144041538238525;1,0;1,0;0,0;1,0;249,0;Real Madrid;Malaga;1;3,0;2,0
100;2500857,0;0,10449938476085663;0,7563478946685791;-0,21874254941940308;1,0;1,0;0,0;1,0;249,0;Dijon;Lille;1;3,0;0,0
101;2501023,0;0,4344157576560974;0,6848472356796265;-0,5896881818771362;1,0;1,0;0,0;1,0;249,0;Nice;Montpellier;1;1,0;0,0
102;2565847,0;-0,1685601770877838;0,10837498307228088;0,8657123446464539;2,0;2,0;0,0;1,0;249,0;Las Palmas;Real Madrid;2;0,0;3,0
103;2499969,0;0,3732309639453888;0,7553979158401489;-0,5435662269592285;1,0;1,0;0,0;1,0;249,0;Bournemouth;Stoke;1;2,0;1,0
104;2576091,0;0,38922637701034546;-0,766411542892456;1,3136463165283203;2,0;2,0;0,0;1,0;249,0;Cagliari;Inter;2;1,0;3,0
105;2499911,0;-0,00765518844127655;0,38735267519950867;0,5300338864326477;2,0;2,0;0,0;1,0;249,0;Crystal Palace;Arsenal;2;2,0;3,0
106;2500856,0;-0,5962492227554321;0,36770668625831604;1,0463778972625732;2,0;0,0;0,0;1,0;249,0;Caen;Guingamp;0;0,0;0,0
107;2516930,0;0,1852826029062271;0,49007365107536316;-0,11171287298202515;1,0;1,0;0,0;1,0;249,0;RB Leipzig;Augsburg;1;2,0;0,0
108;2565844,0;-0,4358586370944977;0,16990616917610168;1,1575065851211548;2,0;0,0;0,0;1,0;249,0;Eibar;Sociedad;0;0,0;0,0
109;2501033,0;0,3802584409713745;1,5065006017684937;-1,054337978363037;1,0;1,0;0,0;1,0;249,0;Rennes;Toulouse;1;2,0;1,0
110;2500849,0;0,08178969472646713;0,37869712710380554;0,09905965626239777;1,0;1,0;0,0;1,0;249,0;Guingamp;Dijon;1;4,0;0,0
111;2576294,0;-0,0256497859954834;-0,712932825088501;1,5873692035675049;2,0;2,0;0,0;1,0;249,0;Chievo;Inter;2;1,0;2,0
112;2576117,0;0,24008767306804657;0,11920122802257538;0,14753291010856628;0,0;0,0;0,0;1,0;249,0;Spal;Verona;0;2,0;2,0
113;2516961,0;-0,004167154431343079;0,6920050382614136;0,0786060094833374;1,0;2,0;0,0;1,0;249,0;Augsburg;Hoffenheim;2;0,0;2,0
114;2576083,0;0,5257093906402588;0,8126962184906006;0,3418601453304291;1,0;1,0;0,0;1,0;249,0;Napoli;Milan;1;2,0;1,0
115;2500952,0;0,7099246978759766;1,204155445098877;-1,0246715545654297;1,0;1,0;0,0;1,0;249,0;Paris SG;Marseille;1;3,0;0,0
116;2500916,0;0,025664418935775757;1,1231756210327148;-0,32608115673065186;1,0;2,0;0,0;1,0;249,0;Amiens;St Etienne;2;0,0;2,0
117;2499888,0;-0,13014763593673706;1,6946853399276733;-0,3102421164512634;1,0;1,0;0,0;1,0;249,0;Tottenham;Brighton;1;2,0;0,0
118;2500917,0;0,14792555570602417;-0,15849711000919342;0,6009776592254639;2,0;1,0;0,0;1,0;249,0;Caen;Nantes;1;3,0;2,0
119;2576242,0;-0,6794463396072388;1,6484143733978271;0,21198901534080505;1,0;1,0;0,0;1,0;249,0;Milan;Chievo;1;3,0;2,0
120;2565890,0;-0,20838865637779236;0,9493111371994019;0,23835644125938416;1,0;0,0;0,0;1,0;249,0;Valencia;Eibar;0;0,0;0,0
121;2500069,0;0,21467655897140503;0,3682508170604706;-0,020049840211868286;1,0;0,0;0,0;1,0;249,0;Burnley;Brighton;0;0,0;0,0
122;2576158,0;0,338349312543869;0,22796779870986938;0,09961552917957306;0,0;0,0;0,0;1,0;249,0;Chievo;Udinese;0;1,0;1,0
123;2501009,0;-0,45973894000053406;1,5240495204925537;0,13453949987888336;1,0;1,0;0,0;1,0;249,0;Lyon;Amiens;1;3,0;0,0
124;2565686,0;-0,15662354230880737;1,1412577629089355;-0,09006744623184204;1,0;1,0;0,0;1,0;249,0;Eibar;Espanol;1;3,0;1,0
125;2565884,0;0,5221092700958252;1,24539315700531;-0,9823253750801086;1,0;1,0;0,0;1,0;249,0;Barcelona;Villarreal;1;5,0;1,0
126;2517015,0;0,09813705086708069;2,0197317600250244;-1,049985408782959;1,0;1,0;0,0;1,0;249,0;Hamburg;Freiburg;1;1,0;0,0
127;2576125,0;0,8355029821395874;1,8986631631851196;-1,6166081428527832;1,0;2,0;0,0;1,0;249,0;Inter;Udinese;2;1,0;3,0
