version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
85;2024-01-26 03:05:45.215847;0,600781261920929;;leaky_relu;;;256;;0,912250897538759;0,05166822045356052;0,81021502527549;2607;17222;5194;batchnorm;0,0926688458836421;24;26,0;;;;0,03826796460573221;True;2;sgd;minmax
86;2024-01-26 03:07:45.181725;0,5738811492919922;;selu;;;64;;0,8284361219192097;0,04055123081533589;0,37366584733080316;2607;17222;5194;vanilla;0,032222141768082656;13;19,0;;;;;True;2;sgd;normalizer
87;2024-01-26 03:11:41.615357;0,5773534178733826;;leaky_relu;;;32;;0,9760747809125465;0,05986769605959371;0,176669518323666;2607;17222;5194;batchnorm;0,04861136358161093;18;;;;;0,02433741467512832;True;1;sgd;minmax
88;2024-01-26 03:16:40.118618;0,5048225522041321;;selu;;;32;0,6906554035940609;0,8761668952504447;0,06338275590042293;0,511321043793145;2607;17222;5194;dropout;0,07120271619252622;16;28,0;7,0;;;;True;3;sgd;minmax
89;2024-01-26 03:20:28.148983;0,4913194477558136;;leaky_relu;0,2310873422673994;0,3739990570771976;32;;0,8933058377114742;0,06772341302949289;0,28956086054039815;2607;17222;5194;vanilla;;14;23,0;;;;0,016875030442659995;;2;adam;minmax
90;2024-01-26 03:27:34.348470;0,6087962985038757;;selu;;;32;;0,9297282265886245;0,055080111792265476;0,21890995671000751;2607;17222;5194;batchnorm;0,016125832586694127;20;;;;;;False;1;sgd;minmax
91;2024-01-26 03:31:36.758711;0,6195987462997437;;leaky_relu;;;32;;0,8033443316738837;0,05336924956586543;0,24298414018082456;2607;17222;5194;vanilla;0,029358907245977738;28;12,0;;;;0,016298648095506883;True;2;sgd;minmax
92;2024-01-26 03:38:28.993859;0,618248462677002;;leaky_relu;;;32;;0,8062483751877583;0,048703368094902284;0,3792749251929827;2607;17222;5194;vanilla;0,024369861567357057;26;15,0;;;;0,01746252043718283;True;2;sgd;minmax
93;2024-01-26 03:43:44.882246;0,6143904328346252;;leaky_relu;;;32;;0,7602931611817956;0,043600180785415894;0,23421088221856717;2607;17222;5194;vanilla;0,021269663239714975;27;15,0;;;;0,002130062507415471;True;2;sgd;minmax
94;2024-01-26 03:48:37.905752;0,6043595671653748;;leaky_relu;;;32;;0,7911116704927753;0,05821005113663448;0,6285868554567499;2607;17222;5194;vanilla;0,023829199262695777;29;11,0;;;;0,01677700757591894;True;2;sgd;minmax
95;2024-01-26 03:53:40.673959;0,6167052388191223;;leaky_relu;;;32;;0,8124050535843116;0,04702474867330775;0,27050966648851793;2607;17222;5194;vanilla;0,035723379621487354;27;13,0;;;;0,006471704588483725;True;2;sgd;minmax
96;2024-01-26 03:59:51.803593;0,6184413433074951;;relu;;;32;;0,8460791022153088;0,04830918229581093;0,33729815343617875;2607;17222;5194;vanilla;0,030080819429483516;26;9,0;;;;;True;2;sgd;minmax
97;2024-01-26 04:07:06.469019;0,578906238079071;;relu;;;128;;0,8474194671925027;0,049147297302427444;0,16005204922180008;2607;17222;5194;vanilla;0,02747980472250373;28;8,0;;;;;True;2;sgd;minmax
