datetime;validation;test;batch_size;gamma_scheduler;gamma_tabnet;lr;mask_type;n_a;n_d;n_independent;n_shared;n_steps;pretraining_ratio
2023-12-21 05:20:31.634549;0,5279939267413172;;512;0,8842233009335498;1,0707636801959517;0,050932213631355486;entmax;8;28;2;1;9;0,2073955404994402
2023-12-21 05:36:48.872166;0,5257164547352439;;8192;0,9095869216215597;1,0410204295537764;0,06519047842573417;entmax;9;27;5;1;8;0,24272007269300092
2023-12-21 05:47:12.973814;0,5268551907382805;;512;0,8534188152413227;1,005221362131248;0,03326579226776944;entmax;8;31;2;1;8;0,2553541549695914
2023-12-21 05:59:17.349540;0,5276143480736383;;512;0,9764879938794458;1,0981154444818706;0,04395883060400666;entmax;8;25;1;1;9;0,21595187401209504
2023-12-21 06:14:40.610169;0,52704498007212;;512;0,8225375195378846;1,1159683888573415;0,028360540653029537;entmax;9;26;1;1;8;0,23122067953350103
2023-12-21 06:30:03.144908;0,5272347694059594;;512;0,9106511026394221;1,0595616554867366;0,07747434990063608;entmax;20;23;1;1;8;0,24448662269686067
2023-12-21 06:41:32.476937;0,5291326627443538;;4096;0,8797833304018307;1,0245331981965389;0,05587253877738764;entmax;10;27;1;1;7;0,22316145148381378
2023-12-21 06:52:15.206673;0,528373505408996;;512;0,8019870115210758;1,0787600660163488;0,0367464205716421;entmax;14;30;1;1;10;0,206545867778366
2023-12-21 07:05:29.982523;0,5312203454165876;;1024;0,9514459196101976;1,0428732200580066;0,04564042450871814;entmax;9;22;1;1;4;0,21328714550637895
2023-12-21 07:10:00.173412;0,5289428734105144;;1024;0,9480984001457338;1,0389036389363517;0,046397676038251574;entmax;46;24;3;1;3;0,2124976318004001
2023-12-21 07:14:53.053252;0,5304611880812299;;1024;0,9578514498872298;1,0005893802554775;0,08947390457204545;sparsemax;8;22;1;1;4;0,20039565178649568
2023-12-21 07:18:31.469217;0,5304611880812299;;1024;0,8332554456100708;1,0222845394082387;0,06835275568605663;entmax;9;8;1;1;4;0,23186867429357402
2023-12-21 07:21:32.736507;0,5293224520781932;;1024;0,8614893323291409;1,04484884274354;0,11396846829266995;entmax;8;19;1;1;4;0,22242185373992676
2023-12-21 07:25:40.793192;0,525336876067565;;1024;0,9588633042725822;1,0100428315533683;0,08722815584115202;sparsemax;8;22;1;1;4;0,20245509068173623
2023-12-21 07:29:43.054244;0,5325488707534637;;1024;0,9779481309853295;1,0653199193935772;0,14186367038165962;sparsemax;9;11;1;1;4;0,20058630749088477
2023-12-21 07:34:22.450322;0,5255266654014045;;1024;0,9904121442263802;1,0623165748234715;0,1408150477578717;sparsemax;9;11;1;1;3;0,21462499126867945
2023-12-21 07:37:04.579287;0,5276143480736383;;1024;0,9281088215896784;1,088264338686645;0,17890370843802003;sparsemax;10;12;1;1;4;0,20662102266054397
2023-12-21 07:40:47.151495;0,5308407667489087;;1024;0,9785604784493767;1,0511933962012578;0,05375900130249861;sparsemax;9;29;1;1;5;0,2350143846881079
2023-12-21 07:47:58.171659;0,5260960334029228;;1024;0,9808002398179295;1,0496294275548306;0,05892584714799271;sparsemax;9;32;1;1;4;0,22274936202852133
2023-12-21 07:52:43.400388;0,525336876067565;;1024;0,9991584235481732;1,0290191365640395;0,042963789030293624;sparsemax;8;29;1;1;3;0,21186723652094058
2023-12-21 07:55:05.363519;0,5285632947428355;;1024;0,944103326753794;1,0725830757872723;0,05028191434467509;sparsemax;26;35;3;1;4;0,2366821575310406
2023-12-21 08:01:40.279499;0,5255266654014045;;1024;0,9687144225950024;1,0128581030632229;0,035318942497880985;sparsemax;9;26;1;1;5;0,24614387104599322
2023-12-21 08:07:41.146909;0,5241981400645284;;2048;0,9192533541307156;1,0454048938978524;0,03033346515774412;sparsemax;11;28;1;1;8;0,21747791526379087
2023-12-21 08:18:30.510199;0,5274245587397989;;1024;0,8989103297006596;1,0624782645043955;0,07323779126169509;sparsemax;10;24;1;1;5;0,22863949452427
2023-12-21 08:23:47.159254;0,52704498007212;;1024;0,7817951420790666;1,090527599397806;0,05344546340390127;entmax;9;27;1;1;4;0,23535459362715816
2023-12-21 08:28:06.034736;0,5297020307458721;;2048;0,9572785650335924;1,1091265377130552;0,061183925173588366;entmax;9;30;4;1;7;0,21032195111768506
2023-12-21 08:39:32.472111;0,525336876067565;;512;0,9339717259187919;1,0238786180996555;0,0413645148088307;entmax;8;10;1;1;5;0,2573692084461023
2023-12-21 08:47:25.629168;0,522300246726134;;8192;0,9766799013036828;1,073007198508316;0,11530842866321264;entmax;10;23;2;1;7;0,20034827922993112
2023-12-21 08:54:56.111888;0,5308407667489087;;512;0,8892644946445446;1,0381778468812946;0,15598702663373668;entmax;8;11;1;1;4;0,2243133823402787
2023-12-21 08:58:24.852250;0,5306509774150693;;512;0,8847368210368255;1,0367050379739446;0,14826353884605123;sparsemax;8;14;1;1;4;0,22335119660939962
2023-12-21 09:01:51.834408;0,5297020307458721;;1024;0,9137455892917684;1,0551247915144788;0,16809072763268862;entmax;8;25;1;1;4;0,20618670330209687
2023-12-21 09:06:26.014548;0,5183146707155057;;4096;0,8966657197789457;1,0128404107179827;0,19132473873153502;entmax;34;33;1;1;3;0,2167202645609435
2023-12-21 09:09:13.427458;0,530081609413551;;512;0,9391067315483085;1,0348258721827888;0,13418968224648514;entmax;9;11;2;1;8;0,24257656715809434
2023-12-21 09:19:13.368029;0,5293224520781932;;512;0,8511059936209207;1,05643037725719;0,1001207467891797;entmax;10;12;1;1;5;0,23085439415400555
2023-12-21 09:23:18.556495;0,5304611880812299;;512;0,8103076397510101;1,083899703579056;0,047023396375643886;entmax;9;10;1;1;4;0,2743427989776781
2023-12-21 09:28:23.354915;0,5279939267413172;;512;0,8323508867144069;1,1013486286138987;0,06759467645158847;entmax;8;29;1;1;7;0,22502712648655201
2023-12-21 09:41:02.317315;0,5291326627443538;;512;0,872529011714786;1,0001330765499301;0,08239918938026239;entmax;20;13;1;2;4;0,21454474854240793
2023-12-21 09:46:07.830843;0,5298918200797115;;512;0,7643210915931875;1,0235267147429048;0,03737230565597568;entmax;11;28;1;1;8;0,2393477385131867
2023-12-21 09:58:56.114830;0,5281837160751566;;2048;0,7266189224486894;1,0697022701975487;0,02231529836002047;entmax;12;26;1;4;7;0,25012462315589906
2023-12-21 10:07:58.020626;0,5169861453786297;;512;0,791907104476799;1,042925309133157;0,2037765293884504;entmax;28;20;1;3;6;0,20686814559387687
2023-12-21 10:13:05.907208;0,5319795027519454;;1024;0,9879629449277585;1,1307868959382144;0,15513128047112937;entmax;9;9;4;1;5;0,23106380394728554
2023-12-21 10:18:06.542403;0,5221104573922946;;1024;0,9774748779883756;1,1562144237029397;0,1203980718736766;entmax;8;9;4;1;4;0,22861231292849457
2023-12-21 10:24:16.888211;0,5255266654014045;;1024;0,9550942857457595;1,1161785350007563;0,16339601817000202;entmax;17;18;4;1;5;0,22011780452119248
2023-12-21 10:30:33.073562;0,530081609413551;;1024;0,9911023260219541;1,053532927793957;0,09896384185191345;entmax;9;11;4;1;7;0,21210356893451102
2023-12-21 10:39:09.446623;0,5249572973998862;;1024;0,9167179541562873;1,0816202996458988;0,13096643781503958;entmax;10;9;4;1;5;0,2612203938831381
2023-12-21 10:44:43.609195;0,5186942493831846;;512;0,9674451111404478;1,0318979160746695;0,2549061027094313;entmax;8;10;5;1;6;0,23254985315307455
2023-12-21 10:53:26.582817;0,5289428734105144;;1024;0,9318115107881161;1,1294132696141628;0,05396119722295113;entmax;26;8;1;1;4;0,24136488845291632
2023-12-21 10:57:12.263857;0,5260960334029228;;512;0,897134057290587;1,1418636755926144;0,06943638764518743;entmax;9;27;4;1;5;0,22016927352890947
2023-12-21 11:03:25.123015;0,52704498007212;;512;0,9991496438763661;1,179032845855148;0,14538160050626572;sparsemax;8;25;1;3;7;0,2062180326798441
