version;datetime;validation;test;batch_size;gamma_scheduler;gamma_tabnet;len_test;len_train;len_val;lr;mask_type;n_a;n_d;n_independent;n_shared;n_steps;pretraining_ratio
0;2024-01-20 14:55:32.918102;0,3125;;4096;0,1680965602239638;1,7174166956310384;16;16;16;0,005222966485413343;entmax;30;25;4;3;6;0,23888089403619106
1;2024-01-20 14:55:36.794834;0,4375;0,3125;4096;0,7535456853984327;1,1354439897649027;16;16;16;0,17178681288193964;entmax;24;26;1;3;5;0,7065683316804018
