version;datetime;validation;test;batch_size;gamma_pi;gamma_scheduler;gamma_tabnet;lamda;len_test;len_train;len_val;lr;mask_type;n_a;n_d;n_independent;n_shared;n_steps;pretraining_ratio
0;2024-01-20 17:37:10.035755;0,375;;8192;0,05241310870356428;0,7295710284256054;1,3269520269495305;0,0643606675045395;16;16;16;0,005862604468800249;sparsemax;64;17;3;5;5;0,20995823751921824
1;2024-01-20 17:37:48.917582;0,4375;0,3125;8192;0,2714123854560388;0,938934538002338;1,265346583953638;0,0626514480714705;16;16;16;0,09989189146632187;entmax;13;13;2;4;3;0,8207994408830387
