version;datetime;validation;test;batch_size;gamma_scheduler;gamma_tabnet;len_test;len_train;len_val;lr;mask_type;n_a;n_d;n_independent;n_shared;n_steps;pretraining_ratio
147;2024-01-17 09:36:49.625507;0,5260960334029228;;1024;0,5989192368389474;1,3651096090693997;2631;17667;5269;0,04745375197732001;sparsemax;11;40;5;3;3;0,25555257436813716
148;2024-01-17 09:40:53.607777;0,5308407667489087;;512;0,5183037042733715;1,3356204121914639;2631;17667;5269;0,06428054044531173;entmax;10;21;4;3;6;0,24519373181806742
149;2024-01-17 09:52:28.238820;0,5251470867337256;;512;0,563729397847123;1,33846004585788;2631;17667;5269;0,09631046318915279;entmax;10;20;4;3;6;0,2458481277242999
150;2024-01-17 10:09:09.319250;0,5164167773771114;;2048;0,517356519715385;1,3811147655122953;2631;17667;5269;0,06866230322139043;entmax;11;20;5;3;6;0,33972758010139975
151;2024-01-17 10:17:55.553830;0,52704498007212;;512;0,5383234659949461;1,3227528302970721;2631;17667;5269;0,06128693493849612;entmax;12;22;4;3;3;0,23051199861452354
152;2024-01-17 10:24:06.863114;0,5279939267413172;;512;0,49602683570657;1,4038644784441532;2631;17667;5269;0,04704114536223317;entmax;14;38;5;3;6;0,20761553112450162
153;2024-01-17 10:39:06.729333;0,5315999240842665;;512;0,5866080225051811;1,3709267503758782;2631;17667;5269;0,050323698121754024;entmax;19;25;4;3;6;0,24423188123192777
154;2024-01-17 11:00:55.329842;0,5255266654014045;;512;0,5807699421578965;1,3543420092812026;2631;17667;5269;0,05323151378711974;entmax;16;26;4;3;6;0,25198258911740057
155;2024-01-17 11:10:56.656715;0,5287530840766749;;512;0,5595145148622925;1,3800123876076063;2631;17667;5269;0,039809237073038614;entmax;20;24;5;3;6;0,24344778784274276
156;2024-01-17 11:29:28.902933;0,5281837160751566;;512;0,6106564200846687;1,4186108894438272;2631;17667;5269;0,06192806126747168;entmax;23;21;4;3;6;0,26923961106586336
157;2024-01-17 11:40:21.313561;0,5293224520781932;;512;0,5214242325996389;1,3410142318922114;2631;17667;5269;0,008501005003677918;entmax;13;21;2;3;5;0,25950993442296477
158;2024-01-17 11:54:06.083733;0,5251470867337256;;4096;0,5875493786417926;1,398016499825689;2631;17667;5269;0,010310657281691619;entmax;17;28;4;3;6;0,23572642204494168
159;2024-01-17 12:11:03.910836;0,5274245587397989;;512;0,5434447221325491;1,369073103927446;2631;17667;5269;0,09264993383279184;entmax;18;25;4;3;7;0,21848302052507193
160;2024-01-17 12:25:06.197515;0,5251470867337256;;512;0,6218295299412118;1,4354979048229086;2631;17667;5269;0,0072426845983660885;entmax;19;31;2;3;6;0,4006224208866435
161;2024-01-17 12:44:17.493425;0,5183146707155057;;512;0,6732295470574465;1,3168867293354074;2631;17667;5269;0,030308282736468985;entmax;19;23;5;3;9;0,22910563553615285
162;2024-01-17 12:57:39.131072;0,528373505408996;;512;0,5681186377335404;1,2343485235556277;2631;17667;5269;0,03875892063362725;entmax;21;19;2;2;3;0,24583443075561648
163;2024-01-17 13:03:37.590939;0,5268551907382805;;512;0,6004089075847512;1,2991118797272825;2631;17667;5269;0,05071536481968056;entmax;10;23;3;3;3;0,23877023435060604
164;2024-01-17 13:09:06.723605;0,5173657240463087;;8192;0,6404869528654611;1,2592629382625105;2631;17667;5269;0,07023803593206691;entmax;15;15;3;3;3;0,22333510846141094
165;2024-01-17 13:12:50.840547;0,5317897134181059;;512;0,7184708437789807;1,3503458238983959;2631;17667;5269;0,0254867442565728;entmax;8;25;2;2;6;0,25385083671270237
166;2024-01-17 13:28:10.860445;0,5325488707534637;;512;0,5184767416548051;1,3489687177705327;2631;17667;5269;0,025490434201307206;entmax;8;23;2;3;6;0,2532761974024263
167;2024-01-17 13:40:12.259621;0,5319795027519454;;512;0,5092964133858447;1,3479498098228395;2631;17667;5269;0,023796787196708764;entmax;8;23;2;1;6;0,2559216132306528
168;2024-01-17 13:50:56.479351;0,5276143480736383;;512;0,47427809502242546;1,347968801216479;2631;17667;5269;0,02720901707258631;entmax;8;23;2;1;6;0,26209251348962076
169;2024-01-17 14:05:47.072533;0,5266654014044411;;512;0,5114658113145708;1,368416250525883;2631;17667;5269;0,02214259005789401;entmax;8;25;2;3;6;0,2538092529416835
170;2024-01-17 14:18:27.799453;0,5317897134181059;;512;0,4882176284561198;1,3394923613903107;2631;17667;5269;0,02429059389412628;entmax;8;22;2;2;6;0,27045712085033596
171;2024-01-17 14:30:12.960747;0,5224900360599735;;512;0,4976361417569036;1,331465510381852;2631;17667;5269;0,026209822618876156;entmax;8;24;2;2;6;0,26970231837314684
172;2024-01-17 14:39:27.810975;0,5291326627443538;;512;0,441248780860288;1,3826146551446492;2631;17667;5269;0,024499328401509788;entmax;8;26;2;2;6;0,2530209910099847
173;2024-01-17 14:51:22.755768;0,5251470867337256;;512;0,5243744648647057;1,3584951427200327;2631;17667;5269;0,03212771681355075;entmax;8;22;2;2;6;0,29036968020834436
174;2024-01-17 14:58:10.123635;0,5329284494211425;;512;0,4615381566449409;1,3447658134701697;2631;17667;5269;0,0189667830138655;entmax;9;21;2;2;6;0,2644468320703528
175;2024-01-17 15:07:05.212893;0,5276143480736383;;512;0,47837958307533146;1,3299857119969027;2631;17667;5269;0,02153434067354954;entmax;9;21;2;2;6;0,28228186427882607
176;2024-01-17 15:21:24.311234;0,5274245587397989;;512;0,4403209553925704;1,3452197062250075;2631;17667;5269;0,018537578386799952;entmax;8;22;2;2;6;0,26373292736540677
177;2024-01-17 15:34:34.960285;0,5257164547352439;;512;0,49023268807632986;1,31298691854607;2631;17667;5269;0,02800581978369034;sparsemax;9;23;2;2;6;0,2734025956310647
178;2024-01-17 15:45:02.447529;0,5260960334029228;;512;0,4635171862755864;1,3737719301011928;2631;17667;5269;0,024515308383887307;entmax;9;21;2;2;6;0,25931297657661145
179;2024-01-17 15:59:51.029376;0,5272347694059594;;512;0,5129201901232395;1,3511337968064538;2631;17667;5269;0,022237778825226998;entmax;8;22;2;2;6;0,2969014262239423
180;2024-01-17 16:15:38.256799;0,5278041374074777;;512;0,45374234875422437;1,3245355642455239;2631;17667;5269;0,035441998610050304;entmax;8;24;2;2;5;0,28167765855086163
181;2024-01-17 16:29:24.887456;0,5293224520781932;;512;0,48613500692321565;1,3943918862563134;2631;17667;5269;0,04165476326639772;entmax;9;20;2;2;6;0,2474523323089267
182;2024-01-17 16:39:51.818931;0,5289428734105144;;512;0,5336146101164925;1,4201650964898147;2631;17667;5269;0,01954070129194743;entmax;17;19;2;3;6;0,2431305573999211
183;2024-01-17 16:55:54.326443;0,5291326627443538;;512;0,42088983467382574;1,3659482955088622;2631;17667;5269;0,02894247893513238;entmax;8;25;2;3;7;0,25323093215797055
184;2024-01-17 17:13:15.838830;0,5321692920857848;;512;0,5041725883176631;1,396804629887538;2631;17667;5269;0,016855866188582577;entmax;10;25;2;3;6;0,2386975898929675
185;2024-01-17 17:25:47.940761;0,5291326627443538;;512;0,5065422922769263;1,3395741632264941;2631;17667;5269;0,023294285235482146;entmax;9;25;2;1;6;0,2377967524065268
186;2024-01-17 17:38:34.565660;0,5289428734105144;;512;0,46874713309544924;1,383712184699755;2631;17667;5269;0,019346382748082695;entmax;10;27;2;2;6;0,20597073694041143
187;2024-01-17 17:50:29.807649;0,5289428734105144;;512;0,5552534592104136;1,4036929559658031;2631;17667;5269;0,01620113849658511;entmax;24;23;2;3;6;0,21157581982013643
188;2024-01-17 18:05:32.965510;0,5291326627443538;;512;0,5314810401125545;1,357853870946959;2631;17667;5269;0,04586401947381625;entmax;9;28;2;3;6;0,23225374460206702
189;2024-01-17 18:13:57.963242;0,5236287720630101;;512;0,5005564421742335;1,448193617517979;2631;17667;5269;0,05792638467833985;entmax;8;21;2;2;6;0,26538160296259666
190;2024-01-17 18:20:56.505637;0,5285632947428355;;512;0,48695075135657173;1,3852770545099424;2631;17667;5269;0,02587648331070167;entmax;22;22;2;3;7;0,23962108924974174
191;2024-01-17 18:41:55.231747;0,5266654014044411;;512;0,5390018844769081;1,402997401920947;2631;17667;5269;0,017274628888240964;entmax;10;26;2;3;5;0,25205358775603287
192;2024-01-17 18:53:21.034727;0,5257164547352439;;512;0,5231608616941726;1,4105529687517462;2631;17667;5269;0,03557062589327846;entmax;11;18;2;3;6;0,2581092033203459
193;2024-01-17 19:05:25.549295;0,5287530840766749;;512;0,7928472337835938;1,3699119956291763;2631;17667;5269;0,014054863071304869;entmax;20;23;2;3;6;0,24836564501492195
194;2024-01-17 19:19:22.866864;0,5234389827291707;;1024;0,7311446029611786;1,3408287599536388;2631;17667;5269;0,020128140579589518;entmax;10;24;2;3;6;0,24357794785123163
195;2024-01-17 19:27:52.722343;0,5236287720630101;;512;0,7612662312552354;1,429109945487739;2631;17667;5269;0,029628411428880556;entmax;11;25;2;3;7;0,2002346443605096
196;2024-01-17 19:37:51.526970;0,5245777187322073;;512;0,5086587188975735;1,4719163616278839;2631;17667;5269;0,05373506228222078;entmax;8;11;2;3;6;0,23187270414988653
197;2024-01-17 19:51:49.958903;0,5241981400645284;;512;0,5548538992193274;1,3177187176181526;2631;17667;5269;0,06634121400017284;entmax;19;8;2;1;6;0,30326447840352666
198;2024-01-17 19:59:37.146604;0,5224900360599735;;512;0,46552741541127207;1,3896244876130308;2631;17667;5269;0,008443166649389195;entmax;10;30;2;3;6;0,2666647497262524
199;2024-01-17 20:12:50.843549;0,5249572973998862;;512;0,5712902105112502;1,3535553807748557;2631;17667;5269;0,017518539398602734;entmax;9;21;2;3;8;0,2215517876334412
200;2024-01-17 20:33:09.648692;0,5200227747200608;;2048;0,5206040250689793;1,4469282675030435;2631;17667;5269;0,0436144820058983;entmax;17;13;2;3;7;0,23742249103579693
201;2024-01-17 20:43:18.294535;0,5260960334029228;;4096;0,5345080877651833;1,2960696795118225;2631;17667;5269;0,014886519430750953;entmax;18;20;2;1;6;0,3160969909878946
202;2024-01-17 20:55:11.051827;0,5291326627443538;;512;0,543818158657797;1,4190498997455827;2631;17667;5269;0,01236277301952133;entmax;12;27;2;1;6;0,48349482578395464
203;2024-01-17 21:10:04.528690;0,5213513000569368;;4096;0,4926885912236279;1,1500067489008101;2631;17667;5269;0,009401858658108466;entmax;11;24;4;1;6;0,5498770604789769
204;2024-01-17 21:21:08.402634;0,5230594040614918;;512;0,5546922552750195;1,3750447597455522;2631;17667;5269;0,022487864710897337;entmax;15;23;2;1;6;0,2749794598168898
205;2024-01-17 21:32:35.087732;0,525336876067565;;512;0,5763836639939107;1,3982499248568523;2631;17667;5269;0,010392933519383184;entmax;21;32;5;1;6;0,3918712650302195
206;2024-01-17 21:52:29.194541;0,5245777187322073;;512;0,7052675122765717;1,1743168154397368;2631;17667;5269;0,013257674831817608;sparsemax;8;26;2;2;5;0,25779690210232054
207;2024-01-17 22:01:49.433596;0,5264756120706017;;8192;0,5116261139844429;1,2891868827099857;2631;17667;5269;0,08202152042140386;entmax;13;37;2;3;6;0,24507426587219464
208;2024-01-17 22:11:23.350017;0,5232491933953312;;512;0,21390711597918044;1,4790629313398733;2631;17667;5269;0,001476759495370752;entmax;12;28;2;3;3;0,21285239735782352
209;2024-01-17 22:20:47.162534;0,5278041374074777;;512;0,48036744706601087;1,125143233391133;2631;17667;5269;0,025010481202295907;entmax;10;22;2;5;6;0,22699894631177137
210;2024-01-17 22:32:55.796819;0,5247675080660467;;512;0,721697728774896;1,5169414991878876;2631;17667;5269;0,0056236244019771215;entmax;14;34;4;2;6;0,2513082763481429
211;2024-01-17 22:51:10.608657;0,5312203454165876;;512;0,7486925665535829;1,3606591691220766;2631;17667;5269;0,012467030115261917;entmax;12;16;3;3;3;0,3524803494159334
212;2024-01-17 23:00:55.337870;0,5295122414120327;;512;0,7590188824591866;1,3630265766134844;2631;17667;5269;0,01575147900062004;entmax;12;14;3;3;3;0,3690808427890022
213;2024-01-17 23:10:12.890901;0,5317897134181059;;512;0,7410489511264646;1,3375027735550147;2631;17667;5269;0,013072550755365174;entmax;11;9;3;3;3;0,34738077041591553
214;2024-01-17 23:15:13.254790;0,5298918200797115;;512;0,7852635838353469;1,329890131324586;2631;17667;5269;0,011411905539602765;entmax;11;17;3;3;3;0,33193691937800557
215;2024-01-17 23:21:06.681118;0,5276143480736383;;512;0,7299218582260042;1,3368410018142074;2631;17667;5269;0,007660996622664281;entmax;16;16;3;3;3;0,3465779352736016
216;2024-01-17 23:26:01.853834;0,5306509774150693;;512;0,7434558947567449;1,366756618950023;2631;17667;5269;0,012653028500431962;entmax;11;9;3;3;3;0,43475189891723837
217;2024-01-17 23:32:17.788472;0,5321692920857848;;512;0,7446511850377162;1,3480454872226615;2631;17667;5269;0,05154829368874976;entmax;10;10;3;3;3;0,40820339396455146
218;2024-01-17 23:36:22.595717;0,5293224520781932;;512;0,808529412865864;1,3493556943732228;2631;17667;5269;0,05331863081474891;entmax;10;10;3;3;3;0,371561896713825
219;2024-01-17 23:40:48.751251;0,5276143480736383;;512;0,7641279208625994;1,308896597191796;2631;17667;5269;0,06079121485533405;entmax;9;9;3;3;3;0,36034833921047754
220;2024-01-17 23:45:10.544397;0,5281837160751566;;512;0,77630831153355;1,3254863162517636;2631;17667;5269;0,049790055695780974;entmax;8;18;3;3;3;0,3211402782312269
221;2024-01-17 23:51:44.469392;0,528373505408996;;512;0,7423895200613848;1,3864612536156795;2631;17667;5269;0,0718238538187094;entmax;11;15;3;3;3;0,2949565708924019
222;2024-01-17 23:57:53.359641;0,5276143480736383;;512;0,7186704873390118;1,352301732781538;2631;17667;5269;0,010008837518591007;entmax;10;12;3;3;3;0,4152031739114205
223;2024-01-18 00:07:29.737133;0,5259062440690834;;512;0,7016089707123748;1,3738950146034312;2631;17667;5269;0,03798865144720466;entmax;19;29;3;3;3;0,3075791902775326
224;2024-01-18 00:11:37.391014;0,5293224520781932;;512;0,7542800673837358;1,3420818699420043;2631;17667;5269;0,019773410070117;entmax;20;16;3;3;3;0,39542498960186057
225;2024-01-18 00:19:38.336257;0,528373505408996;;512;0,7495472850289362;1,3945357219724905;2631;17667;5269;0,031098110992629904;entmax;11;13;3;3;3;0,3770962222102813
226;2024-01-18 00:23:58.668816;0,5279939267413172;;512;0,6876471620249339;1,356123435897789;2631;17667;5269;0,04663024090766975;entmax;44;36;3;3;10;0,3860083394923636
227;2024-01-18 00:46:04.036124;0,5310305560827482;;512;0,49867101086130594;1,3159701617602169;2631;17667;5269;0,06345571791447653;entmax;10;25;3;3;3;0,34893334504207246
228;2024-01-18 00:51:08.402252;0,5295122414120327;;512;0,5055437292515852;1,3131503741611295;2631;17667;5269;0,057899367704139434;entmax;29;24;3;3;3;0,3516341820069789
229;2024-01-18 00:56:46.842321;0,5295122414120327;;512;0,5246317551650247;1,3376608684959739;2631;17667;5269;0,06670854160810999;entmax;10;25;3;3;3;0,3519731847833547
230;2024-01-18 01:02:53.197733;0,5262858227367622;;512;0,46127233412649105;1,3643971310486358;2631;17667;5269;0,07396508034499057;entmax;9;23;3;2;3;0,33149109815835787
231;2024-01-18 01:09:25.188743;0,5257164547352439;;512;0,48636284107535244;1,3243980024285151;2631;17667;5269;0,052956456265769114;entmax;10;32;3;3;3;0,38294742628051526
232;2024-01-18 01:15:25.796327;0,5304611880812299;;512;0,7180347554685007;1,3775579718829363;2631;17667;5269;0,06437005814045244;entmax;11;25;3;3;3;0,33099982607616324
233;2024-01-18 01:20:30.960001;0,5268551907382805;;512;0,8360597246343398;1,4236638633352567;2631;17667;5269;0,0070440926531988085;entmax;8;26;2;3;3;0,35998276840115284
234;2024-01-18 01:27:41.518603;0,5260960334029228;;512;0,5017111065830094;1,7837777271107966;2631;17667;5269;0,09689230136914263;entmax;21;22;2;3;9;0,3112948785776277
235;2024-01-18 01:43:00.341992;0,4596697665591194;;512;0,7696354482721236;1,407655573429297;2631;17667;5269;0,6690372221588886;entmax;60;15;2;3;3;0,348595936133088
236;2024-01-18 01:45:51.550396;0,5304611880812299;;1024;0,5392529517821458;1,3475564593784846;2631;17667;5269;0,008972384283270674;entmax;13;20;4;3;3;0,26559451463598654
237;2024-01-18 01:54:12.128270;0,530081609413551;;512;0,7342179706445702;1,3880913295562964;2631;17667;5269;0,01808591315412749;entmax;12;9;1;3;3;0,2481787089030889
238;2024-01-18 02:00:47.702818;0,5268551907382805;;512;0,5228411084366742;1,3024106831242883;2631;17667;5269;0,02528038634911062;entmax;10;27;3;2;6;0,23752406766092876
239;2024-01-18 02:12:28.305639;0,5329284494211425;;512;0,47256358985289376;1,3276877573138297;2631;17667;5269;0,01387322523374722;entmax;9;19;2;3;3;0,2803997592507236
240;2024-01-18 02:21:40.988450;0,5264756120706017;;512;0,45249724137152514;1,3236098789094766;2631;17667;5269;0,014601684379944224;entmax;9;19;3;3;6;0,2779336833192847
241;2024-01-18 02:34:02.118943;0,5268551907382805;;512;0,8933839254343008;1,3586679395315866;2631;17667;5269;0,013321403853899913;entmax;8;21;2;3;3;0,28275700497298556
242;2024-01-18 02:42:25.974592;0,530081609413551;;512;0,4941735636572918;1,343073242791199;2631;17667;5269;0,011272579740162977;entmax;9;17;2;3;3;0,413254146384044
243;2024-01-18 02:49:05.001674;0,5276143480736383;;512;0,4760003020550912;1,3704296244470024;2631;17667;5269;0,022815788510566988;entmax;10;42;2;3;8;0,2583708267330584
244;2024-01-18 03:15:16.655424;0,5298918200797115;;512;0,5073618852683095;1,3115429392807365;2631;17667;5269;0,016070976905717432;entmax;25;14;2;3;3;0,342220660849234
245;2024-01-18 03:23:54.542988;0,524008350730689;;2048;0,435901166559709;1,3330841785168757;2631;17667;5269;0,043688621155775695;entmax;22;22;2;3;3;0,2902754175399052
246;2024-01-18 03:27:44.769829;0,5281837160751566;;512;0,4679863161455628;1,3875348106101923;2631;17667;5269;0,011710535483478649;sparsemax;28;20;2;3;3;0,26926756893282944
247;2024-01-18 03:32:16.154809;0,5274245587397989;;512;0,5560986099695218;1,3550459694583639;2631;17667;5269;0,020215772633576445;entmax;15;19;2;3;6;0,24409583496124465
248;2024-01-18 03:51:45.238776;0,52704498007212;;512;0,5908733050628663;1,4575863533376914;2631;17667;5269;0,006432177004082336;entmax;16;23;2;2;3;0,3410032396193059
249;2024-01-18 03:57:56.221971;0,5276143480736383;;512;0,488460149071594;1,4117706143899675;2631;17667;5269;0,05929212577309564;entmax;8;15;3;3;3;0,2537747060133053
250;2024-01-18 04:04:12.280426;0,5298918200797115;;512;0,5206609698741691;1,3743645400085784;2631;17667;5269;0,049701325549908866;entmax;33;16;4;3;6;0,35919395583833796
251;2024-01-18 04:25:44.060188;0,517935092047827;;8192;0,6699131726010357;1,3283495622347294;2631;17667;5269;0,009951627870237059;entmax;23;24;2;2;7;0,20525688793952546
252;2024-01-18 04:39:34.858110;0,5281837160751566;;512;0,5400038571194734;1,4408444329236731;2631;17667;5269;0,028124769175196095;entmax;18;34;2;3;3;0,3045904387435581
253;2024-01-18 04:45:09.999240;0,5198329853862212;;512;0,6439541899983211;1,2904882176120247;2631;17667;5269;0,014153760120180037;entmax;11;11;3;3;6;0,2333077821716543
254;2024-01-18 04:56:34.563554;0,531410134750427;;512;0,4069919892155239;1,4002283919510952;2631;17667;5269;0,01755414024030944;entmax;9;14;2;3;3;0,262277909342573
255;2024-01-18 05:03:46.136922;0,5268551907382805;;512;0,4034106677898794;1,35102435334495;2631;17667;5269;0,26716974002261734;entmax;9;30;2;3;3;0,32493513666196355
256;2024-01-18 05:08:00.269799;0,5325488707534637;;512;0,4119435752886569;1,3109096666455966;2631;17667;5269;0,016978567731912357;entmax;9;21;3;2;6;0,27117077367035614
257;2024-01-18 05:20:05.711570;0,5260960334029228;;512;0,3955835901837254;1,307748887146472;2631;17667;5269;0,01826342026172689;entmax;9;28;3;2;6;0,2840973320983245
258;2024-01-18 05:36:24.698798;0,528373505408996;;512;0,39076632042537635;1,3142361302200634;2631;17667;5269;0,015364860892759073;entmax;9;21;3;2;6;0,2708465538656522
259;2024-01-18 05:47:46.416703;0,525336876067565;;512;0,4156555617241378;1,2825891530965512;2631;17667;5269;0,01584672518467396;entmax;10;24;3;2;6;0,26306864738762437
260;2024-01-18 06:01:12.980146;0,5285632947428355;;512;0,4173085774336809;1,3361800547495668;2631;17667;5269;0,017397587087373458;entmax;10;13;3;2;6;0,27548656358888485
261;2024-01-18 06:15:14.229938;0,5272347694059594;;512;0,4168404269090471;1,4954063244526623;2631;17667;5269;0,033591824111202574;entmax;14;17;2;2;6;0,2600250386638421
262;2024-01-18 06:28:20.951652;0,5304611880812299;;512;0,45450831397995123;1,403278976360403;2631;17667;5269;0,02135708819130513;entmax;9;22;3;2;6;0,2881131881726278
263;2024-01-18 06:45:21.106664;0,5276143480736383;;512;0,47352585982168194;1,0897752951416455;2631;17667;5269;0,013433133060558357;entmax;20;12;3;2;6;0,4001015157416959
264;2024-01-18 06:55:28.560307;0,531410134750427;;512;0,4297949102253533;1,3799866682246895;2631;17667;5269;0,04174129888562125;entmax;9;23;2;3;7;0,2720244648896359
265;2024-01-18 07:08:50.269029;0,52704498007212;;512;0,442733878928409;1,386489495401616;2631;17667;5269;0,04130341126401364;entmax;19;23;2;4;7;0,27711074829520654
266;2024-01-18 07:18:55.540396;0,5289428734105144;;512;0,43408710466042894;1,418037109832691;2631;17667;5269;0,0371966503638273;sparsemax;9;26;2;3;7;0,2646140747301666
267;2024-01-18 07:33:12.915588;0,5266654014044411;;1024;0,37688191997708814;1,3692906604072734;2631;17667;5269;0,00848490136310946;entmax;17;25;2;2;7;0,36989746009905466
268;2024-01-18 07:49:32.223989;0,5260960334029228;;512;0,4474959697394732;1,0233627827511378;2631;17667;5269;0,042807278244882806;entmax;8;8;2;2;7;0,2971453567042593
269;2024-01-18 07:59:20.041219;0,5260960334029228;;512;0,3760515430727624;1,4335995346184982;2631;17667;5269;0,04827813712393318;entmax;12;18;2;3;7;0,4318758699521125
270;2024-01-18 08:13:36.392023;0,5226798253938129;;512;0,6267646528248546;1,3903220649639318;2631;17667;5269;0,018213526209725283;entmax;9;10;2;3;8;0,2715632235219317
271;2024-01-18 08:29:49.034893;0,5259062440690834;;512;0,4330544182925463;1,3616006270665797;2631;17667;5269;0,012186997329151062;entmax;21;25;3;3;4;0,2160863291177028
272;2024-01-18 08:43:37.552753;0,5105333080280888;;2048;0,7642100332971045;1,4618043356793502;2631;17667;5269;0,004332275772922951;entmax;13;23;2;2;7;0,8721385808143461
273;2024-01-18 08:51:46.663133;0,5298918200797115;;512;0,7492529148489218;1,4057570162473194;2631;17667;5269;0,007680464411939712;entmax;8;15;3;3;3;0,3859005775272378
274;2024-01-18 09:01:18.741590;0,5291326627443538;;512;0,7920380064599551;1,3466966096682036;2631;17667;5269;0,027565202301903312;entmax;22;35;2;3;5;0,25644164558055843
275;2024-01-18 09:11:12.348921;0,5266654014044411;;512;0,4122488070756606;1,372167220362096;2631;17667;5269;0,032619882406449474;entmax;9;14;2;3;8;0,2103337688898433
276;2024-01-18 09:25:16.313748;0,5285632947428355;;512;0,4556642732160385;1,318443501029663;2631;17667;5269;0,020986025174237765;entmax;27;29;3;3;3;0,26879175085943185
277;2024-01-18 09:33:08.857556;0,5262858227367622;;512;0,36341645873223405;1,4258666533246636;2631;17667;5269;0,05330773545457093;entmax;11;24;2;2;7;0,3142711053106335
278;2024-01-18 09:44:09.244803;0,5304611880812299;;512;0,47844921471996715;1,0599219377011473;2631;17667;5269;0,00591177182387397;entmax;18;16;3;3;3;0,27964665972708036
279;2024-01-18 09:53:49.534681;0,5221104573922946;;8192;0,7221954642636007;1,2994649219607082;2631;17667;5269;0,010856188176274205;entmax;12;22;2;3;6;0,44836409306271297
280;2024-01-18 10:07:05.784763;0,5264756120706017;;512;0,6145907247784742;1,3851306530751242;2631;17667;5269;0,014866900764917836;entmax;10;9;2;3;3;0,22068417654026415
281;2024-01-18 10:13:48.372388;0,5297020307458721;;512;0,7751773543419289;1,354499855258681;2631;17667;5269;0,013110864839695587;entmax;8;27;3;2;3;0,4101702397008116
282;2024-01-18 10:19:26.888082;0,525336876067565;;512;0,3243833679478446;1,3283358732776802;2631;17667;5269;0,0368659959670292;entmax;24;16;2;3;9;0,3657795869458306
283;2024-01-18 10:32:00.206120;0,5297020307458721;;512;0,42462226639789474;1,4796613731804027;2631;17667;5269;0,023109263272087777;entmax;13;10;3;2;6;0,3398911903509775
284;2024-01-18 10:42:06.860892;0,5266654014044411;;512;0,9654225185808497;1,4381075077103613;2631;17667;5269;0,05592554863595;entmax;15;32;2;3;6;0,6640321418248674
285;2024-01-18 10:58:22.779232;0,5230594040614918;;512;0,4989074368972426;1,3946769149932763;2631;17667;5269;0,008593185434794625;entmax;9;38;3;1;3;0,20441049345609966
286;2024-01-18 11:01:49.386486;0,5285632947428355;;512;0,7370813280930731;1,371562315815397;2631;17667;5269;0,006879078767785018;sparsemax;9;44;2;3;3;0,25871626031333167
287;2024-01-18 11:10:24.981823;0,5302713987473904;;512;0,4634371008970418;1,3433432258722378;2631;17667;5269;0,017166512913217892;entmax;19;17;2;3;7;0,25136601275250436
288;2024-01-18 11:21:01.573737;0,52704498007212;;512;0,39762652625192635;1,4161990611661295;2631;17667;5269;0,025569749867131134;entmax;10;33;3;2;6;0,3760111312719791
289;2024-01-18 11:33:23.334470;0,5279939267413172;;512;0,597169705514122;1,277195012951291;2631;17667;5269;0,004981081356939533;entmax;8;13;2;3;3;0,35354852076412
290;2024-01-18 11:40:54.776678;0,52704498007212;;512;0,579062340845703;1,5114701065534708;2631;17667;5269;0,04747624773222046;entmax;12;26;3;1;6;0,2673954673055364
291;2024-01-18 11:55:29.260567;0,5289428734105144;;512;0,4875392885425962;1,566359766453775;2631;17667;5269;0,010452389124557359;entmax;14;18;2;3;3;0,2932080524465997
292;2024-01-18 12:03:34.493299;0,5279939267413172;;512;0,5655870032193887;1,359701355567869;2631;17667;5269;0,02024187939729196;entmax;25;24;2;3;6;0,28518466987847946
293;2024-01-18 12:21:35.363346;0,528373505408996;;1024;0,5064694658642565;1,453427301701514;2631;17667;5269;0,031850680814640424;entmax;16;11;3;3;6;0,22812714563980546
294;2024-01-18 12:30:46.028217;0,5276143480736383;;512;0,6523283087165537;1,3221961851822421;2631;17667;5269;0,015423897098609566;entmax;11;23;2;2;7;0,42270743292992685
295;2024-01-18 12:51:32.945455;0,5310305560827482;;512;0,4387499386041842;1,3837817467045597;2631;17667;5269;0,04153780040168349;entmax;8;21;3;4;3;0,30276871925378096
296;2024-01-18 13:00:42.984449;0,5264756120706017;;512;0,43885371386100136;1,38486602524107;2631;17667;5269;0,04079293518949594;entmax;8;21;2;5;3;0,3266491298810808
297;2024-01-18 13:06:11.572473;0,5152780413740747;;2048;0,7010727497559484;1,4036439162488157;2631;17667;5269;0,036211654736416604;entmax;8;20;3;4;8;0,28475766492227367
298;2024-01-18 13:16:07.662779;0,525336876067565;;512;0,41709212371944243;1,372433004855;2631;17667;5269;0,028531695280955834;entmax;10;21;2;4;3;0,2744075604551553
299;2024-01-18 13:24:18.188477;0,5215410893907763;;512;0,7472703101339343;1,346833405698051;2631;17667;5269;0,002611403513010342;entmax;9;22;3;4;5;0,3050684429762748
300;2024-01-18 13:42:58.756767;0,5281837160751566;;512;0,7903922326737436;1,2991772458030213;2631;17667;5269;0,00952382830258936;entmax;9;19;2;2;6;0,32158331174823895
301;2024-01-18 13:58:46.592487;0,5302713987473904;;512;0,4459463083174749;1,4021754026955224;2631;17667;5269;0,02443216030165318;entmax;8;15;3;2;4;0,2589824888900327
302;2024-01-18 14:08:42.508175;0,5295122414120327;;512;0,8200117009906872;1,333552146851374;2631;17667;5269;0,012766994929365593;entmax;20;20;2;5;3;0,30106558062616817
