matchId;Div;season;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;pagerank_1_H;pagerank_1_A;pagerank_2_H;pagerank_2_A;pagerank_5_H;pagerank_5_A;pagerank_10_H;pagerank_10_A
12984;E0;T11-12;2012-02-25;West Brom;Sunderland;4;0;H;0,3361053680285257;0,3899638113332441;0,2998490188289262;0,3536595060551437;0,4551304340222115;0,4684552393532106;0,4336551055104412;0,454649652781421
13014;E0;T11-12;2012-03-20;Blackburn;Sunderland;2;0;H;0,4577130559337792;0,6344844326506529;0,4232363933351666;0,5564575479929894;0,4540123649425832;0,4684552393532106;0,5336940622341342;0,454649652781421
12997;E0;T11-12;2012-03-04;Newcastle;Sunderland;1;1;D;0,5439249619894668;0,6344844326506529;0,5945769220576135;0,5564575479929894;0,4922889584621059;0,4684552393532106;0,528693279126723;0,454649652781421
13093;E0;T11-12;2012-05-06;Fulham;Sunderland;2;1;H;0,3635090391554676;0,4638702678627562;0,341860003327562;0,4678685644553987;0,5013744604856989;0,5773124223645327;0,535059337048746;0,454649652781421
13101;E0;T11-12;2012-05-13;Everton;Newcastle;3;1;H;0,448561313423522;0,4888208677939077;0,44501490545542;0,4169238933997139;0,7470139383861234;0,5188586674440743;0,6624707064149563;0,528693279126723
13039;E0;T11-12;2012-04-06;Swansea;Newcastle;0;2;A;0,568006296560291;0,4990818920118655;0,5582984170003688;0,5523581727432795;0,6278992518568721;0,5188586674440743;0,5056002390224102;0,528693279126723
13027;E0;T11-12;2012-03-25;West Brom;Newcastle;1;3;A;0,4598489563516067;0,5439249619894668;0,5532841776211818;0,5945769220576135;0,4551304340222115;0,4922889584621059;0,4336551055104412;0,528693279126723
13008;E0;T11-12;2012-03-12;Arsenal;Newcastle;2;1;H;0,3676885139576691;0,5439249619894668;0,4575033975025483;0,5945769220576135;0,6201900448859812;0,4922889584621059;0,7394434456924265;0,528693279126723
13089;E0;T11-12;2012-05-02;Chelsea;Newcastle;0;2;A;0,4578338430231929;0,4888208677939077;0,5368263223302846;0,4169238933997139;0,8465712133344999;0,5188586674440743;0,8155567736989631;0,528693279126723
12956;E0;T11-12;2012-02-01;Blackburn;Newcastle;0;2;A;0,431499878579114;0,3775433126255557;0,3728802159161255;0,3794726615052802;0,4540123649425832;0,4922889584621059;0,5336940622341342;0,528693279126723
13082;E0;T11-12;2012-04-28;Wigan;Newcastle;4;0;H;0,6525993541230357;0,4888208677939077;0,5037170909183285;0,4169238933997139;0,4063861653839084;0,5188586674440743;0,4196389261322218;0,528693279126723
12977;E0;T11-12;2012-02-11;Tottenham;Newcastle;5;0;H;0,4903889600723852;0,3775433126255557;0,4269732516272935;0,3794726615052802;0,7175104226086962;0,4922889584621059;0,6675005279967261;0,528693279126723
13030;E0;T11-12;2012-03-31;Everton;West Brom;2;0;H;0,6662903668091971;0,4525028172985189;0,7402052285105059;0,4669350813087959;0,7470139383861234;0,4876302730961581;0,6624707064149563;0,4336551055104412
13055;E0;T11-12;2012-04-11;Man City;West Brom;4;0;H;0,6778452336769238;0,4525028172985189;0,6886611343636014;0,4669350813087959;0,7912472530405552;0,4876302730961581;0,6607663438303525;0,4336551055104412
13092;E0;T11-12;2012-05-06;Bolton;West Brom;2;2;D;0,2782958112985444;0,4482323328147528;0,3234811450992565;0,426493579613129;0,4072691166128125;0,4876302730961581;0,4292167285584698;0,4336551055104412
13072;E0;T11-12;2012-04-22;Liverpool;West Brom;0;1;A;0,8003018751957561;0,4525028172985189;0,8012041778060364;0,4669350813087959;0,6896927101953212;0,4876302730961581;0,7636899206266777;0,4336551055104412
13005;E0;T11-12;2012-03-11;Man United;West Brom;2;0;H;0,5712735174926191;0,4598489563516067;0,6328710453014978;0,5532841776211818;0,7034787891318028;0,4551304340222115;0,8828292388779273;0,4336551055104412
13011;E0;T11-12;2012-03-17;Wigan;West Brom;1;1;D;0,2897062337796195;0,4598489563516067;0,3184156363194578;0,5532841776211818;0,4135104500232271;0,4551304340222115;0,4196389261322218;0,4336551055104412
12979;E0;T11-12;2012-02-12;Wolves;West Brom;1;5;A;0,3128839179879549;0,3361053680285257;0,3845319404188541;0,2998490188289262;0,4791556827869345;0,4551304340222115;0,4679313594696518;0,4336551055104412
12958;E0;T11-12;2012-02-01;Fulham;West Brom;1;1;D;0,4009912376514984;0,3361053680285257;0,4113894741263193;0,2998490188289262;0,5249630929780439;0,4551304340222115;0,535059337048746;0,4336551055104412
13076;E0;T11-12;2012-04-28;Everton;Fulham;4;0;H;0,448561313423522;0,3635090391554676;0,44501490545542;0,341860003327562;0,7470139383861234;0,5013744604856989;0,6624707064149563;0,535059337048746
12999;E0;T11-12;2012-03-10;Aston Villa;Fulham;1;0;H;0,400040657905104;0,5459074062180084;0,5152107530651392;0,6095880693336716;0,542702704695704;0,5249630929780439;0,5694401804920991;0,535059337048746
12961;E0;T11-12;2012-02-04;Man City;Fulham;3;0;H;0,6051928128425809;0,4009912376514984;0,5630155489544931;0,4113894741263193;0,6944394203179438;0,5249630929780439;0,6607663438303525;0,535059337048746
13040;E0;T11-12;2012-04-07;Bolton;Fulham;0;3;A;0,2960435500777803;0,3196001417153034;0,402518841320225;0,3921942575671324;0,4072691166128125;0,5013744604856989;0,4292167285584698;0,535059337048746
13086;E0;T11-12;2012-05-01;Liverpool;Fulham;0;1;A;0,5574573322312503;0,3635090391554676;0,537989120324459;0,341860003327562;0,6896927101953212;0,5013744604856989;0,7636899206266777;0,535059337048746
13028;E0;T11-12;2012-03-26;Man United;Fulham;1;0;H;0,5712735174926191;0,5459074062180084;0,6328710453014978;0,6095880693336716;0,7034787891318028;0,5249630929780439;0,8828292388779273;0,535059337048746
12983;E0;T11-12;2012-02-25;QPR;Fulham;0;1;A;0,2254133697477272;0,4009912376514984;0,1856596283717061;0,4113894741263193;0,5026292810337992;0,5249630929780439;0,4807792812407754;0,535059337048746
13107;E0;T11-12;2012-05-13;Tottenham;Fulham;2;0;H;0,353575271032885;0,3635090391554676;0,4341086537535953;0,341860003327562;0,695089294309415;0,5013744604856989;0,6675005279967261;0,535059337048746
12955;E0;T11-12;2012-02-01;Aston Villa;QPR;2;2;D;0,5092379300461469;0,2254133697477272;0,3989683597840529;0,1856596283717061;0,542702704695704;0,5026292810337992;0,5694401804920991;0,4807792812407754
13102;E0;T11-12;2012-05-13;Man City;QPR;3;2;H;0,5544155297640826;0,420661905829458;0,6035369937192001;0,4750749621101506;0,7912472530405552;0,4023521040324938;0,6607663438303525;0,4807792812407754
13062;E0;T11-12;2012-04-14;West Brom;QPR;1;0;H;0,4525028172985189;0,309993925629877;0,4669350813087959;0,3727595135193178;0,4876302730961581;0,4023521040324938;0,4336551055104412;0,4807792812407754
13025;E0;T11-12;2012-03-24;Sunderland;QPR;3;1;H;0,6344844326506529;0,1980755791507459;0,5564575479929894;0,1939233391537651;0,4684552393532106;0,5026292810337992;0,454649652781421;0,4807792812407754
13000;E0;T11-12;2012-03-10;Bolton;QPR;2;1;H;0,293045337795148;0,1980755791507459;0,4266011209919658;0,1939233391537651;0,457911924718886;0,5026292810337992;0,4292167285584698;0,4807792812407754
13083;E0;T11-12;2012-04-29;Chelsea;QPR;6;1;H;0,4578338430231929;0,420661905829458;0,5368263223302846;0,4750749621101506;0,8465712133344999;0,4023521040324938;0,8155567736989631;0,4807792812407754
12970;E0;T11-12;2012-02-11;Blackburn;QPR;3;2;H;0,431499878579114;0,2254133697477272;0,3728802159161255;0,1856596283717061;0,4540123649425832;0,5026292810337992;0,5336940622341342;0,4807792812407754
13048;E0;T11-12;2012-04-08;Man United;QPR;2;0;H;1,0;0,309993925629877;0,9336643309395636;0,3727595135193178;0,8581983205102217;0,4023521040324938;0,8828292388779273;0,4807792812407754
13049;E0;T11-12;2012-04-09;Aston Villa;Stoke;1;1;D;0,2591429845450977;0,773052420457634;0,5147844587068;0,5702692801643973;0,5109523151823501;0,549500611938916;0,5694401804920991;0,5159030119493593
13001;E0;T11-12;2012-03-10;Chelsea;Stoke;1;0;H;0,6027265408157584;0,416318389791251;0,5803402404829212;0,4520188991450513;0,665813105232372;0,5831326516829168;0,8155567736989631;0,5159030119493593
12951;E0;T11-12;2012-01-31;Man United;Stoke;2;0;H;0,4964001865708602;0,4687298354964579;0,4858197825434888;0,3989740609524903;0,7034787891318028;0,5831326516829168;0,8828292388779273;0,5159030119493593
13096;E0;T11-12;2012-05-06;QPR;Stoke;1;0;H;0,420661905829458;0,2903411756868715;0,4750749621101506;0,3490385553473813;0,4023521040324938;0,549500611938916;0,4807792812407754;0,5159030119493593
13070;E0;T11-12;2012-04-21;Newcastle;Stoke;3;0;H;0,4990818920118655;0,773052420457634;0,5523581727432795;0,5702692801643973;0,5188586674440743;0,549500611938916;0,528693279126723;0,5159030119493593
13034;E0;T11-12;2012-03-31;Wigan;Stoke;2;0;H;0,3951213436859582;0,773052420457634;0,4520815677844203;0,5702692801643973;0,4063861653839084;0,549500611938916;0,4196389261322218;0,5159030119493593
13018;E0;T11-12;2012-03-21;Tottenham;Stoke;1;1;D;0,5627604224362905;0,416318389791251;0,6263252403570958;0,4520188991450513;0,7175104226086962;0,5831326516829168;0,6675005279967261;0,5159030119493593
12973;E0;T11-12;2012-02-11;Fulham;Stoke;2;1;H;0,4009912376514984;0,4687298354964579;0,4113894741263193;0,3989740609524903;0,5249630929780439;0,5831326516829168;0,535059337048746;0,5159030119493593
13075;E0;T11-12;2012-04-24;Aston Villa;Bolton;1;2;A;0,2591429845450977;0,2960435500777803;0,5147844587068;0,402518841320225;0,5109523151823501;0,4072691166128125;0,5694401804920991;0,4292167285584698
13104;E0;T11-12;2012-05-13;Stoke;Bolton;2;2;D;0,2903411756868715;0,2782958112985444;0,3490385553473813;0,3234811450992565;0,549500611938916;0,4072691166128125;0,5159030119493593;0,4292167285584698
12991;E0;T11-12;2012-03-03;Man City;Bolton;2;0;H;0,856299766884518;0,293045337795148;0,8228711524060839;0,4266011209919658;0,6944394203179438;0,457911924718886;0,6607663438303525;0,4292167285584698
13079;E0;T11-12;2012-04-28;Sunderland;Bolton;2;2;D;0,4638702678627562;0,2782958112985444;0,4678685644553987;0,3234811450992565;0,5773124223645327;0,4072691166128125;0,454649652781421;0,4292167285584698
12980;E0;T11-12;2012-02-25;Chelsea;Bolton;3;0;H;0,6799489887231965;0,2816602108620535;0,5230648075044232;0,3502343810020973;0,665813105232372;0,457911924718886;0,8155567736989631;0,4292167285584698
13052;E0;T11-12;2012-04-09;Newcastle;Bolton;2;0;H;0,4990818920118655;0,2960435500777803;0,5523581727432795;0,402518841320225;0,5188586674440743;0,4072691166128125;0,528693279126723;0,4292167285584698
13035;E0;T11-12;2012-03-31;Wolves;Bolton;2;3;A;0,2154921713035268;0,2960435500777803;0,4528578453111787;0,402518841320225;0,4133446394331877;0,4072691166128125;0,4679313594696518;0,4292167285584698
12962;E0;T11-12;2012-02-04;Norwich;Bolton;2;0;H;0,2905342073552419;0,2816602108620535;0,2660493757516181;0,3502343810020973;0,3615698600444654;0,457911924718886;0,4775380083949833;0,4292167285584698
12976;E0;T11-12;2012-02-11;Swansea;Norwich;2;3;A;0,3370661082244649;0,2905342073552419;0,3278261055349403;0,2660493757516181;0,4423674159155827;0,3615698600444654;0,5056002390224102;0,4775380083949833
12993;E0;T11-12;2012-03-03;Stoke;Norwich;1;0;H;0,416318389791251;0,4308300003841944;0,4520188991450513;0,3666627220100114;0,5831326516829168;0,3615698600444654;0,5159030119493593;0,4775380083949833
12959;E0;T11-12;2012-02-01;Sunderland;Norwich;3;0;H;0,3899638113332441;0,2905342073552419;0,3536595060551437;0,2660493757516181;0,4684552393532106;0,3615698600444654;0,454649652781421;0,4775380083949833
13090;E0;T11-12;2012-05-05;Arsenal;Norwich;3;3;D;0,6930282667749352;0,3261879781164272;0,6984250723556609;0,3085284241792314;0,7265486675994035;0,4778516921627257;0,7394434456924265;0,4775380083949833
13067;E0;T11-12;2012-04-21;Blackburn;Norwich;2;0;H;0,3882605216590057;0,4838361475912294;0,4157839917221925;0,6623116003853012;0,4996093160939774;0,4778516921627257;0,5336940622341342;0,4775380083949833
13012;E0;T11-12;2012-03-18;Newcastle;Norwich;1;0;H;0,5439249619894668;0,4308300003841944;0,5945769220576135;0,3666627220100114;0,4922889584621059;0,3615698600444654;0,528693279126723;0,4775380083949833
13053;E0;T11-12;2012-04-09;Tottenham;Norwich;1;2;A;0,7505026456743156;0,4838361475912294;0,7592263252883218;0,6623116003853012;0,695089294309415;0,4778516921627257;0,6675005279967261;0,4775380083949833
13031;E0;T11-12;2012-03-31;Fulham;Norwich;2;1;H;0,3196001417153034;0,4838361475912294;0,3921942575671324;0,6623116003853012;0,5013744604856989;0,4778516921627257;0,535059337048746;0,4775380083949833
13026;E0;T11-12;2012-03-24;Swansea;Everton;0;2;A;0,413765589189866;0,7571786604328407;0,4739294826301412;0,698755315244812;0,4423674159155827;0,5273512059892876;0,5056002390224102;0,6624707064149563
13087;E0;T11-12;2012-05-01;Stoke;Everton;1;1;D;0,2903411756868715;0,448561313423522;0,3490385553473813;0,44501490545542;0,549500611938916;0,7470139383861234;0,5159030119493593;0,6624707064149563
13009;E0;T11-12;2012-03-13;Liverpool;Everton;3;0;H;0,4670652484637514;0,7571786604328407;0,6242271014596121;0,698755315244812;0,6369695850604825;0,5273512059892876;0,7636899206266777;0,6624707064149563
13073;E0;T11-12;2012-04-22;Man United;Everton;4;4;D;1,0;0,6662903668091971;0,9336643309395636;0,7402052285105059;0,8581983205102217;0,7470139383861234;0,8828292388779273;0,6624707064149563
12992;E0;T11-12;2012-03-03;QPR;Everton;1;1;D;0,1980755791507459;0,7571786604328407;0,1939233391537651;0,698755315244812;0,5026292810337992;0,5273512059892876;0,4807792812407754;0,6624707064149563
12966;E0;T11-12;2012-02-04;Wigan;Everton;1;1;D;0,3174061547491555;0,4093365141913046;0,2650319173267232;0,3790034740157985;0,4135104500232271;0,5273512059892876;0,4196389261322218;0,6624707064149563
13097;E0;T11-12;2012-05-06;Wolves;Everton;0;0;D;0,273506280714243;0,448561313423522;0,3840003242599752;0,44501490545542;0,4133446394331877;0,7470139383861234;0,4679313594696518;0,6624707064149563
13043;E0;T11-12;2012-04-07;Norwich;Everton;2;2;D;0,4838361475912294;0,6662903668091971;0,6623116003853012;0,7402052285105059;0,4778516921627257;0,7470139383861234;0,4775380083949833;0,6624707064149563
13080;E0;T11-12;2012-04-28;Swansea;Wolves;4;4;D;0,4599155143245423;0,273506280714243;0,4655815666110455;0,3840003242599752;0,6278992518568721;0,4133446394331877;0,5056002390224102;0,4679313594696518
13044;E0;T11-12;2012-04-07;Stoke;Wolves;2;1;H;0,773052420457634;0,2154921713035268;0,5702692801643973;0,4528578453111787;0,549500611938916;0,4133446394331877;0,5159030119493593;0,4679313594696518
13060;E0;T11-12;2012-04-14;Sunderland;Wolves;0;0;D;0,5455544171891217;0,2154921713035268;0,5445668369553256;0,4528578453111787;0,5773124223645327;0,4133446394331877;0,454649652781421;0,4679313594696518
12963;E0;T11-12;2012-02-04;QPR;Wolves;1;2;A;0,2254133697477272;0,3128839179879549;0,1856596283717061;0,3845319404188541;0,5026292810337992;0,4791556827869345;0,4807792812407754;0,4679313594696518
12982;E0;T11-12;2012-02-25;Newcastle;Wolves;2;2;D;0,3775433126255557;0,3128839179879549;0,3794726615052802;0,3845319404188541;0,4922889584621059;0,4791556827869345;0,528693279126723;0,4679313594696518
13109;E0;T11-12;2012-05-13;Wigan;Wolves;3;2;H;0,6525993541230357;0,273506280714243;0,5037170909183285;0,3840003242599752;0,4063861653839084;0,4133446394331877;0,4196389261322218;0,4679313594696518
12996;E0;T11-12;2012-03-04;Fulham;Wolves;5;0;H;0,5459074062180084;0,1719100883589092;0,6095880693336716;0,3370909569127517;0,5249630929780439;0,4791556827869345;0,535059337048746;0,4679313594696518
13023;E0;T11-12;2012-03-24;Norwich;Wolves;2;1;H;0,4308300003841944;0,1719100883589092;0,3666627220100114;0,3370909569127517;0,3615698600444654;0,4791556827869345;0,4775380083949833;0,4679313594696518
13106;E0;T11-12;2012-05-13;Swansea;Liverpool;1;0;H;0,4599155143245423;0,5574573322312503;0,4655815666110455;0,537989120324459;0,6278992518568721;0,6896927101953212;0,5056002390224102;0,7636899206266777
13003;E0;T11-12;2012-03-10;Sunderland;Liverpool;1;0;H;0,6344844326506529;0,4670652484637514;0,5564575479929894;0,6242271014596121;0,4684552393532106;0,6369695850604825;0,454649652781421;0,7636899206266777
13054;E0;T11-12;2012-04-10;Blackburn;Liverpool;2;3;A;0,3882605216590057;0,8003018751957561;0,4157839917221925;0,8012041778060364;0,4996093160939774;0,6896927101953212;0,5336940622341342;0,7636899206266777
12974;E0;T11-12;2012-02-11;Man United;Liverpool;2;1;H;0,4964001865708602;0,3696653610961399;0,4858197825434888;0,4415248291660238;0,7034787891318028;0,6369695850604825;0,8828292388779273;0,7636899206266777
13017;E0;T11-12;2012-03-21;QPR;Liverpool;3;2;H;0,1980755791507459;0,4670652484637514;0,1939233391537651;0,6242271014596121;0,5026292810337992;0,6369695850604825;0,4807792812407754;0,7636899206266777
13036;E0;T11-12;2012-04-01;Newcastle;Liverpool;2;0;H;0,4990818920118655;0,8003018751957561;0,5523581727432795;0,8012041778060364;0,5188586674440743;0,6896927101953212;0,528693279126723;0,7636899206266777
12954;E0;T11-12;2012-01-31;Wolves;Liverpool;0;3;A;0,3128839179879549;0,3696653610961399;0,3845319404188541;0,4415248291660238;0,4791556827869345;0,6369695850604825;0,4679313594696518;0,7636899206266777
13077;E0;T11-12;2012-04-28;Norwich;Liverpool;0;3;A;0,3261879781164272;0,5574573322312503;0,3085284241792314;0,537989120324459;0,4778516921627257;0,6896927101953212;0,4775380083949833;0,7636899206266777
13061;E0;T11-12;2012-04-14;Swansea;Blackburn;3;0;H;0,568006296560291;0,3882605216590057;0,5582984170003688;0,4157839917221925;0,6278992518568721;0,4996093160939774;0,5056002390224102;0,5336940622341342
12981;E0;T11-12;2012-02-25;Man City;Blackburn;3;0;H;0,6051928128425809;0,431499878579114;0,5630155489544931;0,3728802159161255;0,6944394203179438;0,4540123649425832;0,6607663438303525;0,5336940622341342
13046;E0;T11-12;2012-04-07;West Brom;Blackburn;3;0;H;0,4525028172985189;0,3882605216590057;0,4669350813087959;0,4157839917221925;0,4876302730961581;0,4996093160939774;0,4336551055104412;0,5336940622341342
13020;E0;T11-12;2012-03-24;Bolton;Blackburn;2;1;H;0,293045337795148;0,4577130559337792;0,4266011209919658;0,4232363933351666;0,457911924718886;0,4540123649425832;0,4292167285584698;0,5336940622341342
12960;E0;T11-12;2012-02-04;Arsenal;Blackburn;7;1;H;0,3845057243958047;0,431499878579114;0,4832419554139893;0,3728802159161255;0,6201900448859812;0,4540123649425832;0,7394434456924265;0,5336940622341342
13100;E0;T11-12;2012-05-13;Chelsea;Blackburn;2;1;H;0,4578338430231929;0,4837214279936394;0,5368263223302846;0,5026069088133106;0,8465712133344999;0,4996093160939774;0,8155567736989631;0,5336940622341342
13084;E0;T11-12;2012-04-29;Tottenham;Blackburn;2;0;H;0,353575271032885;0,4837214279936394;0,4341086537535953;0,5026069088133106;0,695089294309415;0,4996093160939774;0,6675005279967261;0,5336940622341342
13004;E0;T11-12;2012-03-10;Wolves;Blackburn;0;2;A;0,1719100883589092;0,4577130559337792;0,3370909569127517;0,4232363933351666;0,4791556827869345;0,4540123649425832;0,4679313594696518;0,5336940622341342
12988;E0;T11-12;2012-02-26;Stoke;Swansea;2;0;H;0,4687298354964579;0,3370661082244649;0,3989740609524903;0,3278261055349403;0,5831326516829168;0,4423674159155827;0,5159030119493593;0,5056002390224102
12965;E0;T11-12;2012-02-04;West Brom;Swansea;1;2;A;0,3361053680285257;0,3370661082244649;0,2998490188289262;0,3278261055349403;0,4551304340222115;0,4423674159155827;0,4336551055104412;0,5056002390224102
13068;E0;T11-12;2012-04-21;Bolton;Swansea;1;1;D;0,2960435500777803;0,568006296560291;0,402518841320225;0,5582984170003688;0,4072691166128125;0,6278992518568721;0,4292167285584698;0,5056002390224102
13094;E0;T11-12;2012-05-06;Man United;Swansea;2;0;H;0,6334318110841555;0,4599155143245423;0,663800237969913;0,4655815666110455;0,8581983205102217;0,6278992518568721;0,8828292388779273;0,5056002390224102
13056;E0;T11-12;2012-04-11;QPR;Swansea;3;0;H;0,309993925629877;0,568006296560291;0,3727595135193178;0,5582984170003688;0,4023521040324938;0,6278992518568721;0,4807792812407754;0,5056002390224102
12995;E0;T11-12;2012-03-03;Wigan;Swansea;0;2;A;0,2897062337796195;0,413765589189866;0,3184156363194578;0,4739294826301412;0,4135104500232271;0,4423674159155827;0,4196389261322218;0,5056002390224102
13037;E0;T11-12;2012-04-01;Tottenham;Swansea;3;1;H;0,7505026456743156;0,568006296560291;0,7592263252883218;0,5582984170003688;0,695089294309415;0,6278992518568721;0,6675005279967261;0,5056002390224102
13010;E0;T11-12;2012-03-17;Fulham;Swansea;0;3;A;0,5459074062180084;0,413765589189866;0,6095880693336716;0,4739294826301412;0,5249630929780439;0,4423674159155827;0,535059337048746;0,5056002390224102
13085;E0;T11-12;2012-04-30;Man City;Man United;1;0;H;0,5544155297640826;0,6334318110841555;0,6035369937192001;0,663800237969913;0,7912472530405552;0,8581983205102217;0,6607663438303525;0,8828292388779273
13105;E0;T11-12;2012-05-13;Sunderland;Man United;0;1;A;0,4638702678627562;0,6334318110841555;0,4678685644553987;0,663800237969913;0,5773124223645327;0,8581983205102217;0,454649652781421;0,8828292388779273
12967;E0;T11-12;2012-02-05;Chelsea;Man United;3;3;D;0,6799489887231965;0,4964001865708602;0,5230648075044232;0,4858197825434888;0,665813105232372;0,7034787891318028;0,8155567736989631;0,8828292388779273
13038;E0;T11-12;2012-04-02;Blackburn;Man United;0;2;A;0,3882605216590057;1,0;0,4157839917221925;0,9336643309395636;0,4996093160939774;0,8581983205102217;0,5336940622341342;0,8828292388779273
13057;E0;T11-12;2012-04-11;Wigan;Man United;1;0;H;0,3951213436859582;1,0;0,4520815677844203;0,9336643309395636;0,4063861653839084;0,8581983205102217;0,4196389261322218;0,8828292388779273
12998;E0;T11-12;2012-03-04;Tottenham;Man United;1;3;A;0,5627604224362905;0,5712735174926191;0,6263252403570958;0,6328710453014978;0,7175104226086962;0,7034787891318028;0,6675005279967261;0,8828292388779273
13013;E0;T11-12;2012-03-18;Wolves;Man United;0;5;A;0,1719100883589092;0,5712735174926191;0,3370909569127517;0,6328710453014978;0,4791556827869345;0,7034787891318028;0,4679313594696518;0,8828292388779273
12987;E0;T11-12;2012-02-26;Norwich;Man United;1;2;A;0,2905342073552419;0,4964001865708602;0,2660493757516181;0,4858197825434888;0,3615698600444654;0,7034787891318028;0,4775380083949833;0,8828292388779273
13081;E0;T11-12;2012-04-28;West Brom;Aston Villa;0;0;D;0,4482323328147528;0,3404640890056472;0,426493579613129;0,46398011579549;0,4876302730961581;0,5109523151823501;0,4336551055104412;0,5694401804920991
13042;E0;T11-12;2012-04-07;Liverpool;Aston Villa;1;1;D;0,8003018751957561;0,2591429845450977;0,8012041778060364;0,5147844587068;0,6896927101953212;0,5109523151823501;0,7636899206266777;0,5694401804920991
13019;E0;T11-12;2012-03-24;Arsenal;Aston Villa;3;0;H;0,3676885139576691;0,400040657905104;0,4575033975025483;0,5152107530651392;0,6201900448859812;0,542702704695704;0,7394434456924265;0,5694401804920991
12989;E0;T11-12;2012-03-03;Blackburn;Aston Villa;1;1;D;0,4577130559337792;0,400040657905104;0,4232363933351666;0,5152107530651392;0,4540123649425832;0,542702704695704;0,5336940622341342;0,5694401804920991
13063;E0;T11-12;2012-04-15;Man United;Aston Villa;4;0;H;1,0;0,2591429845450977;0,9336643309395636;0,5147844587068;0,8581983205102217;0,5109523151823501;0,8828292388779273;0,5694401804920991
12968;E0;T11-12;2012-02-05;Newcastle;Aston Villa;2;1;H;0,3775433126255557;0,5092379300461469;0,3794726615052802;0,3989683597840529;0,4922889584621059;0,542702704695704;0,528693279126723;0,5694401804920991
12985;E0;T11-12;2012-02-25;Wigan;Aston Villa;0;0;D;0,3174061547491555;0,5092379300461469;0,2650319173267232;0,3989683597840529;0,4135104500232271;0,542702704695704;0,4196389261322218;0,5694401804920991
13103;E0;T11-12;2012-05-13;Norwich;Aston Villa;2;0;H;0,3261879781164272;0,3404640890056472;0,3085284241792314;0,46398011579549;0,4778516921627257;0,5109523151823501;0,4775380083949833;0,5694401804920991
12971;E0;T11-12;2012-02-11;Bolton;Wigan;1;2;A;0,2816602108620535;0,3174061547491555;0,3502343810020973;0,2650319173267232;0,457911924718886;0,4135104500232271;0,4292167285584698;0,4196389261322218
13022;E0;T11-12;2012-03-24;Liverpool;Wigan;1;2;A;0,4670652484637514;0,2897062337796195;0,6242271014596121;0,3184156363194578;0,6369695850604825;0,4135104500232271;0,7636899206266777;0,4196389261322218
13064;E0;T11-12;2012-04-16;Arsenal;Wigan;1;2;A;0,7689704713787052;0,3951213436859582;0,8091715126825004;0,4520815677844203;0,7265486675994035;0,4063861653839084;0,7394434456924265;0,4196389261322218
13041;E0;T11-12;2012-04-07;Chelsea;Wigan;2;1;H;0,9449487886194818;0,3951213436859582;0,7583733152352059;0,4520815677844203;0,8465712133344999;0,4063861653839084;0,8155567736989631;0,4196389261322218
13098;E0;T11-12;2012-05-07;Blackburn;Wigan;0;1;A;0,4837214279936394;0,6525993541230357;0,5026069088133106;0,5037170909183285;0,4996093160939774;0,4063861653839084;0,5336940622341342;0,4196389261322218
12953;E0;T11-12;2012-01-31;Tottenham;Wigan;3;1;H;0,4903889600723852;0,3174061547491555;0,4269732516272935;0,2650319173267232;0,7175104226086962;0,4135104500232271;0,6675005279967261;0,4196389261322218
13069;E0;T11-12;2012-04-21;Fulham;Wigan;2;1;H;0,3196001417153034;0,3951213436859582;0,3921942575671324;0,4520815677844203;0,5013744604856989;0,4063861653839084;0,535059337048746;0,4196389261322218
13006;E0;T11-12;2012-03-11;Norwich;Wigan;1;1;D;0,4308300003841944;0,2897062337796195;0,3666627220100114;0,3184156363194578;0,3615698600444654;0,4135104500232271;0,4775380083949833;0,4196389261322218
13121;E0;T12-13;2012-08-25;Aston Villa;Everton;1;3;A;0,3710081853031637;0,3710081853031637;0,4012337684110366;0,4012337684110366;0,3735770347159525;0,3576771853264541;0,5708895891052175;0,6422473099238839
13151;E0;T12-13;2012-09-22;Swansea;Everton;0;3;A;0,3710081853031637;0,3710081853031637;0,4012337684110366;0,4012337684110366;0,240531110113895;0,3576771853264541;0,5558422877239254;0,6422473099238839
13133;E0;T12-13;2012-09-01;West Brom;Everton;2;0;H;0,1029563776674725;0,3710081853031637;0,4012337684110366;0,4012337684110366;0,349848087613085;0,3576771853264541;0,4469028124010478;0,6422473099238839
13140;E0;T12-13;2012-09-15;Aston Villa;Swansea;2;0;H;0,3710081853031637;0,3710081853031637;0,4012337684110366;0,4012337684110366;0,3735770347159525;0,240531110113895;0,5708895891052175;0,5558422877239254
13131;E0;T12-13;2012-09-01;Swansea;Sunderland;2;2;D;0,3710081853031637;0,3710081853031637;0,4012337684110366;0,4012337684110366;0,240531110113895;0,381289531047067;0,5558422877239254;0,4721760382210418
13124;E0;T12-13;2012-08-25;Norwich;QPR;1;1;D;0,0556517752799436;0,3710081853031637;0,4012337684110366;0,4012337684110366;0,2127187555630454;0,5377576878426221;0,4891466960716681;0,5125684086777613
13158;E0;T12-13;2012-09-23;Tottenham;QPR;2;1;H;0,3710081853031637;0,3710081853031637;0,4012337684110366;0,4012337684110366;0,540054819684031;0,5377576878426221;0,645832181168535;0,5125684086777613
13130;E0;T12-13;2012-09-01;Man City;QPR;3;1;H;0,1029563776674725;0,3710081853031637;0,4012337684110366;0,4012337684110366;0,7869263356483567;0,5377576878426221;0,690848943278925;0,5125684086777613
