matchId;Div;season;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;pagerank_750D_H;pagerank_750D_A
5409;D1;T17-18;2018-02-23;Mainz;Wolfsburg;1;1;D;0,3615682207897167;0,4302745519033327
5359;D1;T17-18;2018-01-13;RB Leipzig;Schalke 04;3;1;H;0,5586473731410282;0,4765218345224173
5378;D1;T17-18;2018-01-27;Stuttgart;Schalke 04;0;2;A;0,3434638238762995;0,4765218345224173
5392;D1;T17-18;2018-02-10;Bayern Munich;Schalke 04;2;1;H;0,7702098104044598;0,4765218345224173
5391;D1;T17-18;2018-02-09;RB Leipzig;Augsburg;2;0;H;0,5586473731410282;0,309114182524921
5376;D1;T17-18;2018-01-27;FC Koln;Augsburg;1;1;D;0,3613928850736477;0,309114182524921
5369;D1;T17-18;2018-01-20;M'gladbach;Augsburg;2;0;H;0,6919325891981393;0,309114182524921
5361;D1;T17-18;2018-01-13;Werder Bremen;Hoffenheim;1;1;D;0,3651247640783203;0,3990304596022282
5384;D1;T17-18;2018-02-03;Hertha;Hoffenheim;1;1;D;0,4875602494542693;0,3990304596022282
5374;D1;T17-18;2018-01-27;Bayern Munich;Hoffenheim;5;2;H;0,7702098104044598;0,3990304596022282
5404;D1;T17-18;2018-02-17;Schalke 04;Hoffenheim;2;1;H;0,4765218345224173;0,3990304596022282
5382;D1;T17-18;2018-02-02;FC Koln;Dortmund;2;3;A;0,3613928850736477;0,6741871419906618
5364;D1;T17-18;2018-01-19;Hertha;Dortmund;1;1;D;0,4875602494542693;0,6741871419906618
5407;D1;T17-18;2018-02-18;M'gladbach;Dortmund;0;1;A;0,6919325891981393;0,6741871419906618
5401;D1;T17-18;2018-02-17;FC Koln;Hannover;1;1;D;0,3613928850736477;0,3127485774234163
5390;D1;T17-18;2018-02-04;Hamburg;Hannover;1;1;D;0,3626304371232076;0,3127485774234163
5372;D1;T17-18;2018-01-21;Schalke 04;Hannover;1;1;D;0,4765218345224173;0,3127485774234163
5383;D1;T17-18;2018-02-03;Freiburg;Leverkusen;0;0;D;0,4036097589724571;0,4716485718500787
5403;D1;T17-18;2018-02-17;Hamburg;Leverkusen;1;2;A;0,3626304371232076;0,4716485718500787
5367;D1;T17-18;2018-01-20;Hoffenheim;Leverkusen;1;4;A;0,3990304596022282;0,4716485718500787
5402;D1;T17-18;2018-02-17;Freiburg;Werder Bremen;1;0;H;0,4036097589724571;0,3651247640783203
5371;D1;T17-18;2018-01-21;Bayern Munich;Werder Bremen;4;2;H;0,7702098104044598;0,3651247640783203
5387;D1;T17-18;2018-02-03;Schalke 04;Werder Bremen;1;2;A;0,4765218345224173;0,3651247640783203
5415;D1;T17-18;2018-02-25;Leverkusen;Schalke 04;0;2;A;0,5607435261021834;0,3985002703895902
5458;D1;T17-18;2018-04-07;Hamburg;Schalke 04;3;2;H;0,3003540426891018;0,3985002703895902
5441;D1;T17-18;2018-03-17;Wolfsburg;Schalke 04;0;1;A;0,3873615041475259;0,3985002703895902
5480;D1;T17-18;2018-04-22;FC Koln;Schalke 04;2;2;D;0,3863251631770061;0,3985002703895902
5427;D1;T17-18;2018-03-09;Mainz;Schalke 04;0;1;A;0,5219107051237988;0,3985002703895902
5432;D1;T17-18;2018-03-10;Leverkusen;M'gladbach;2;0;H;0,5607435261021834;0,2726160091202894
5452;D1;T17-18;2018-04-01;Mainz;M'gladbach;0;0;D;0,5219107051237988;0,2726160091202894
5464;D1;T17-18;2018-04-14;Bayern Munich;M'gladbach;5;1;H;0,6816437849322209;0,2726160091202894
5449;D1;T17-18;2018-03-31;Leverkusen;Augsburg;0;0;D;0,5607435261021834;0,3202521063527315
5417;D1;T17-18;2018-02-26;Dortmund;Augsburg;1;1;D;0,6537391611578928;0,3202521063527315
5463;D1;T17-18;2018-04-13;Wolfsburg;Augsburg;0;0;D;0,3873615041475259;0,3202521063527315
5429;D1;T17-18;2018-03-10;Hannover;Augsburg;1;3;A;0,379932173816383;0,3202521063527315
5467;D1;T17-18;2018-04-14;Leverkusen;Ein Frankfurt;4;1;H;0,5607435261021834;0,3750835066673103
5433;D1;T17-18;2018-03-11;Dortmund;Ein Frankfurt;3;2;H;0,6537391611578928;0,3750835066673103
5453;D1;T17-18;2018-04-01;Werder Bremen;Ein Frankfurt;2;1;H;0,4854532905084426;0,3750835066673103
5416;D1;T17-18;2018-02-25;RB Leipzig;FC Koln;1;2;A;0,5032269615722624;0,3863251631770061
5465;D1;T17-18;2018-04-14;Hertha;FC Koln;2;1;H;0,4770489148592659;0,3863251631770061
5448;D1;T17-18;2018-03-31;Hoffenheim;FC Koln;6;0;H;0,7030401899550204;0,3863251631770061
5435;D1;T17-18;2018-03-12;Werder Bremen;FC Koln;3;1;H;0,4854532905084426;0,3863251631770061
5422;D1;T17-18;2018-03-03;RB Leipzig;Dortmund;1;1;D;0,5032269615722624;0,6537391611578928
5469;D1;T17-18;2018-04-15;Schalke 04;Dortmund;2;0;H;0,3985002703895902;0,6537391611578928
5445;D1;T17-18;2018-03-31;Bayern Munich;Dortmund;6;0;H;0,6816437849322209;0,6537391611578928
5444;D1;T17-18;2018-03-18;RB Leipzig;Bayern Munich;2;1;H;0,5032269615722624;0,6816437849322209
5455;D1;T17-18;2018-04-07;Augsburg;Bayern Munich;1;4;A;0,3202521063527315;0,6816437849322209
5426;D1;T17-18;2018-03-04;Freiburg;Bayern Munich;0;4;A;0,4394268876074713;0,6816437849322209
5476;D1;T17-18;2018-04-21;Hannover;Bayern Munich;0;3;A;0,379932173816383;0,6816437849322209
5462;D1;T17-18;2018-04-09;RB Leipzig;Leverkusen;1;4;A;0,5032269615722624;0,5607435261021834
5473;D1;T17-18;2018-04-21;Dortmund;Leverkusen;4;0;H;0,6537391611578928;0,5607435261021834
5424;D1;T17-18;2018-03-03;Wolfsburg;Leverkusen;1;2;A;0,3873615041475259;0,5607435261021834
5443;D1;T17-18;2018-03-18;FC Koln;Leverkusen;2;0;H;0,3863251631770061;0,5607435261021834
5477;D1;T17-18;2018-04-21;RB Leipzig;Hoffenheim;2;5;A;0,5032269615722624;0,7030401899550204
5440;D1;T17-18;2018-03-17;M'gladbach;Hoffenheim;3;3;D;0,2726160091202894;0,7030401899550204
5419;D1;T17-18;2018-03-03;Augsburg;Hoffenheim;0;2;A;0,3202521063527315;0,7030401899550204
5461;D1;T17-18;2018-04-08;Ein Frankfurt;Hoffenheim;1;1;D;0,3750835066673103;0,7030401899550204
5442;D1;T17-18;2018-03-18;Dortmund;Hannover;1;0;H;0,6537391611578928;0,379932173816383
5420;D1;T17-18;2018-03-03;Ein Frankfurt;Hannover;1;0;H;0,3750835066673103;0,379932173816383
5468;D1;T17-18;2018-04-14;Stuttgart;Hannover;1;1;D;0,3017126847457844;0,379932173816383
5460;D1;T17-18;2018-04-08;Dortmund;Stuttgart;3;0;H;0,6537391611578928;0,3017126847457844
5425;D1;T17-18;2018-03-04;FC Koln;Stuttgart;2;3;A;0,3863251631770061;0,3017126847457844
5436;D1;T17-18;2018-03-16;Freiburg;Stuttgart;1;2;A;0,4394268876074713;0,3017126847457844
5418;D1;T17-18;2018-03-02;M'gladbach;Werder Bremen;2;2;D;0,2726160091202894;0,4854532905084426
5437;D1;T17-18;2018-03-17;Augsburg;Werder Bremen;1;3;A;0,3202521063527315;0,4854532905084426
5454;D1;T17-18;2018-04-06;Hannover;Werder Bremen;2;1;H;0,379932173816383;0,4854532905084426
5478;D1;T17-18;2018-04-21;Stuttgart;Werder Bremen;2;0;H;0,3017126847457844;0,4854532905084426
5459;D1;T17-18;2018-04-07;M'gladbach;Hertha;2;1;H;0,2726160091202894;0,4770489148592659
5474;D1;T17-18;2018-04-21;Ein Frankfurt;Hertha;0;3;A;0,3750835066673103;0,4770489148592659
5439;D1;T17-18;2018-03-17;Hamburg;Hertha;1;2;A;0,3003540426891018;0,4770489148592659
5423;D1;T17-18;2018-03-03;Schalke 04;Hertha;1;0;H;0,3985002703895902;0,4770489148592659
5472;D1;T17-18;2018-04-20;M'gladbach;Wolfsburg;3;0;H;0,2726160091202894;0,3873615041475259
5457;D1;T17-18;2018-04-07;Freiburg;Wolfsburg;0;2;A;0,4394268876074713;0,3873615041475259
5447;D1;T17-18;2018-03-31;Hertha;Wolfsburg;0;0;D;0,4770489148592659;0,3873615041475259
5431;D1;T17-18;2018-03-10;Hoffenheim;Wolfsburg;3;0;H;0,7030401899550204;0,3873615041475259
5479;D1;T17-18;2018-04-22;Augsburg;Mainz;2;0;H;0,3202521063527315;0,5219107051237988
5438;D1;T17-18;2018-03-17;Ein Frankfurt;Mainz;3;0;H;0,3750835066673103;0,5219107051237988
5421;D1;T17-18;2018-03-03;Hamburg;Mainz;0;0;D;0,3003540426891018;0,5219107051237988
5456;D1;T17-18;2018-04-07;FC Koln;Mainz;1;1;D;0,3863251631770061;0,5219107051237988
5475;D1;T17-18;2018-04-21;Hamburg;Freiburg;1;0;H;0,3003540426891018;0,4394268876074713
5450;D1;T17-18;2018-03-31;Schalke 04;Freiburg;2;0;H;0,3985002703895902;0,4394268876074713
5471;D1;T17-18;2018-04-16;Mainz;Freiburg;2;0;H;0,5219107051237988;0,4394268876074713
5430;D1;T17-18;2018-03-10;Hertha;Freiburg;0;0;D;0,4770489148592659;0,4394268876074713
5428;D1;T17-18;2018-03-10;Bayern Munich;Hamburg;6;0;H;0,6816437849322209;0,3003540426891018
5466;D1;T17-18;2018-04-14;Hoffenheim;Hamburg;2;0;H;0,7030401899550204;0,3003540426891018
5451;D1;T17-18;2018-03-31;Stuttgart;Hamburg;1;1;D;0,3017126847457844;0,3003540426891018
5446;D1;T17-18;2018-03-31;Hannover;RB Leipzig;2;3;A;0,379932173816383;0,5032269615722624
5434;D1;T17-18;2018-03-11;Stuttgart;RB Leipzig;0;0;D;0,3017126847457844;0,5032269615722624
5470;D1;T17-18;2018-04-15;Werder Bremen;RB Leipzig;1;1;D;0,4854532905084426;0,5032269615722624
5481;D1;T17-18;2018-04-27;Hoffenheim;Hannover;3;1;H;0,7452396868325193;0,341347744580586
5504;D1;T17-18;2018-05-12;Leverkusen;Hannover;3;2;H;0,5606512336266289;0,341347744580586
5503;D1;T17-18;2018-05-12;Hoffenheim;Dortmund;3;1;H;0,7452396868325193;0,6808872879358926
5489;D1;T17-18;2018-04-29;Werder Bremen;Dortmund;1;1;D;0,4685665032864351;0,6808872879358926
5482;D1;T17-18;2018-04-28;Bayern Munich;Ein Frankfurt;4;1;H;0,8752161486152497;0,5188082598030228
5506;D1;T17-18;2018-05-12;Schalke 04;Ein Frankfurt;1;0;H;0,5850345101627649;0,5188082598030228
5499;D1;T17-18;2018-05-12;Bayern Munich;Stuttgart;1;4;A;0,8752161486152497;0,4496565527489977
5485;D1;T17-18;2018-04-28;Leverkusen;Stuttgart;0;1;A;0,5606512336266289;0,4496565527489977
5483;D1;T17-18;2018-04-28;Freiburg;FC Koln;3;2;H;0,3951465145485938;0,4135112689172405
5507;D1;T17-18;2018-05-12;Wolfsburg;FC Koln;4;1;H;0,3935822041442681;0,4135112689172405
5500;D1;T17-18;2018-05-12;Freiburg;Augsburg;2;0;H;0,3951465145485938;0,452615792182104
5484;D1;T17-18;2018-04-28;Hertha;Augsburg;2;2;D;0,4897850537097667;0,452615792182104
5502;D1;T17-18;2018-05-12;Hertha;RB Leipzig;2;6;A;0,4897850537097667;0,7211000765817234
5488;D1;T17-18;2018-04-29;Mainz;RB Leipzig;3;0;H;0,4741206739447557;0,7211000765817234
5486;D1;T17-18;2018-04-28;Schalke 04;M'gladbach;1;1;D;0,5850345101627649;0,6317340688324542
5501;D1;T17-18;2018-05-12;Hamburg;M'gladbach;2;1;H;0,4557859308507465;0,6317340688324542
5487;D1;T17-18;2018-04-28;Wolfsburg;Hamburg;1;3;A;0,3935822041442681;0,4557859308507465
5492;D1;T17-18;2018-05-05;Ein Frankfurt;Hamburg;3;0;H;0,5188082598030228;0,4557859308507465
5505;D1;T17-18;2018-05-12;Mainz;Werder Bremen;1;2;A;0,4741206739447557;0,4685665032864351
5498;D1;T17-18;2018-05-05;Werder Bremen;Leverkusen;0;0;D;0,4685665032864351;0,5606512336266289
5490;D1;T17-18;2018-05-05;Augsburg;Schalke 04;1;2;A;0,452615792182104;0,5850345101627649
5491;D1;T17-18;2018-05-05;Dortmund;Mainz;1;2;A;0,6808872879358926;0,4741206739447557
5493;D1;T17-18;2018-05-05;FC Koln;Bayern Munich;1;3;A;0,4135112689172405;0,8752161486152497
5494;D1;T17-18;2018-05-05;Hannover;Hertha;3;1;H;0,341347744580586;0,4897850537097667
5495;D1;T17-18;2018-05-05;M'gladbach;Freiburg;3;1;H;0,6317340688324542;0,3951465145485938
5496;D1;T17-18;2018-05-05;RB Leipzig;Wolfsburg;4;1;H;0,7211000765817234;0,3935822041442681
5497;D1;T17-18;2018-05-05;Stuttgart;Hoffenheim;2;0;H;0,4496565527489977;0,7452396868325193
5580;D1;T18-19;2018-10-26;Freiburg;M'gladbach;3;1;H;0,4092386574299247;0,5092587840164452
5652;D1;T18-19;2018-12-21;Dortmund;M'gladbach;2;1;H;0,5802977797505027;0,5092587840164452
5639;D1;T18-19;2018-12-15;Hoffenheim;M'gladbach;0;0;D;0,5620551530559867;0,5092587840164452
5623;D1;T18-19;2018-12-02;RB Leipzig;M'gladbach;2;0;H;0,5400312894787888;0,5092587840164452
5604;D1;T18-19;2018-11-10;Werder Bremen;M'gladbach;1;3;A;0,4290365509503256;0,5092587840164452
5601;D1;T18-19;2018-11-10;Freiburg;Mainz;1;3;A;0,4092386574299247;0,3338681654541779
5616;D1;T18-19;2018-11-30;Fortuna Dusseldorf;Mainz;0;1;A;0,3036620479506427;0,3338681654541779
5642;D1;T18-19;2018-12-16;RB Leipzig;Mainz;4;1;H;0,5400312894787888;0,3338681654541779
5614;D1;T18-19;2018-11-25;Freiburg;Werder Bremen;1;1;D;0,4092386574299247;0,4290365509503256
5636;D1;T18-19;2018-12-15;Dortmund;Werder Bremen;2;1;H;0,5802977797505027;0,4290365509503256
5596;D1;T18-19;2018-11-04;Mainz;Werder Bremen;2;1;H;0,3338681654541779;0,4290365509503256
5627;D1;T18-19;2018-12-08;Freiburg;RB Leipzig;3;0;H;0,4092386574299247;0,5400312894787888
5647;D1;T18-19;2018-12-19;Bayern Munich;RB Leipzig;1;0;H;0,6188631450418755;0,5400312894787888
5592;D1;T18-19;2018-11-03;Hertha;RB Leipzig;0;3;A;0,411036450169667;0,5400312894787888
5613;D1;T18-19;2018-11-24;Wolfsburg;RB Leipzig;1;0;H;0,3216298022215093;0,5400312894787888
5648;D1;T18-19;2018-12-19;Freiburg;Hannover;1;1;D;0,4092386574299247;0,3291661576323793
5632;D1;T18-19;2018-12-09;Mainz;Hannover;1;1;D;0,3338681654541779;0,3291661576323793
5594;D1;T18-19;2018-11-03;Schalke 04;Hannover;3;1;H;0,4305130762656408;0,3291661576323793
5615;D1;T18-19;2018-11-25;M'gladbach;Hannover;4;1;H;0,5092587840164452;0,3291661576323793
5581;D1;T18-19;2018-10-27;Dortmund;Hertha;2;2;D;0,5802977797505027;0,411036450169667
5600;D1;T18-19;2018-11-10;Fortuna Dusseldorf;Hertha;4;1;H;0,3036620479506427;0,411036450169667
5618;D1;T18-19;2018-12-01;Hannover;Hertha;0;2;A;0,3291661576323793;0,411036450169667
5640;D1;T18-19;2018-12-15;Stuttgart;Hertha;2;1;H;0,4561170185899622;0,411036450169667
5599;D1;T18-19;2018-11-10;Dortmund;Bayern Munich;3;2;H;0,5802977797505027;0,6188631450418755
5638;D1;T18-19;2018-12-15;Hannover;Bayern Munich;0;4;A;0,3291661576323793;0,6188631450418755
5585;D1;T18-19;2018-10-27;Mainz;Bayern Munich;1;2;A;0,3338681654541779;0,6188631450418755
5621;D1;T18-19;2018-12-01;Werder Bremen;Bayern Munich;1;2;A;0,4290365509503256;0,6188631450418755
5617;D1;T18-19;2018-12-01;Dortmund;Freiburg;2;0;H;0,5802977797505027;0,4092386574299247
5637;D1;T18-19;2018-12-15;Fortuna Dusseldorf;Freiburg;2;0;H;0,3036620479506427;0,4092386574299247
5591;D1;T18-19;2018-11-03;Bayern Munich;Freiburg;1;1;D;0,6188631450418755;0,4092386574299247
5582;D1;T18-19;2018-10-27;Fortuna Dusseldorf;Wolfsburg;0;3;A;0,3036620479506427;0,3216298022215093
5598;D1;T18-19;2018-11-09;Hannover;Wolfsburg;2;1;H;0,3291661576323793;0,3216298022215093
5634;D1;T18-19;2018-12-14;Nurnberg;Wolfsburg;0;2;A;0,2254061922514219;0,3216298022215093
5622;D1;T18-19;2018-12-02;Ein Frankfurt;Wolfsburg;1;2;A;0,5020335149069735;0,3216298022215093
5643;D1;T18-19;2018-12-18;Fortuna Dusseldorf;Dortmund;2;1;H;0,3036620479506427;0,5802977797505027
5611;D1;T18-19;2018-11-24;Mainz;Dortmund;1;2;A;0,3338681654541779;0,5802977797505027
5630;D1;T18-19;2018-12-08;Schalke 04;Dortmund;1;2;A;0,4305130762656408;0,5802977797505027
5595;D1;T18-19;2018-11-03;Wolfsburg;Dortmund;0;1;A;0,3216298022215093;0,5802977797505027
5583;D1;T18-19;2018-10-27;Hannover;Augsburg;1;2;A;0,3291661576323793;0,4272859441962306
5602;D1;T18-19;2018-11-10;Hoffenheim;Augsburg;2;1;H;0,5620551530559867;0,4272859441962306
5620;D1;T18-19;2018-12-01;Stuttgart;Augsburg;1;0;H;0,4561170185899622;0,4272859441962306
5644;D1;T18-19;2018-12-18;Hertha;Augsburg;2;2;D;0,411036450169667;0,4272859441962306
5629;D1;T18-19;2018-12-08;Leverkusen;Augsburg;1;0;H;0,3789507774076452;0,4272859441962306
5584;D1;T18-19;2018-10-27;Hoffenheim;Stuttgart;4;0;H;0,5620551530559867;0,4561170185899622
5603;D1;T18-19;2018-11-10;Nurnberg;Stuttgart;0;2;A;0,2254061922514219;0,4561170185899622
5607;D1;T18-19;2018-11-23;Leverkusen;Stuttgart;2;0;H;0,3789507774076452;0,4561170185899622
5646;D1;T18-19;2018-12-18;Wolfsburg;Stuttgart;2;0;H;0,3216298022215093;0,4561170185899622
5633;D1;T18-19;2018-12-09;M'gladbach;Stuttgart;3;0;H;0,5092587840164452;0,4561170185899622
5619;D1;T18-19;2018-12-01;Hoffenheim;Schalke 04;1;1;D;0,5620551530559867;0,4305130762656408
5587;D1;T18-19;2018-10-28;RB Leipzig;Schalke 04;0;0;D;0,5400312894787888;0,4305130762656408
5635;D1;T18-19;2018-12-15;Augsburg;Schalke 04;1;1;D;0,4272859441962306;0,4305130762656408
5605;D1;T18-19;2018-11-11;Ein Frankfurt;Schalke 04;3;0;H;0,5020335149069735;0,4305130762656408
5649;D1;T18-19;2018-12-19;Mainz;Ein Frankfurt;2;2;D;0,3338681654541779;0,5020335149069735
5586;D1;T18-19;2018-10-28;Nurnberg;Ein Frankfurt;1;1;D;0,2254061922514219;0,5020335149069735
5589;D1;T18-19;2018-11-02;Stuttgart;Ein Frankfurt;0;3;A;0,4561170185899622;0,5020335149069735
5608;D1;T18-19;2018-11-24;Augsburg;Ein Frankfurt;1;3;A;0,4272859441962306;0,5020335149069735
5628;D1;T18-19;2018-12-08;Hertha;Ein Frankfurt;1;0;H;0,411036450169667;0,5020335149069735
5624;D1;T18-19;2018-12-03;Nurnberg;Leverkusen;1;1;D;0,2254061922514219;0,3789507774076452
5606;D1;T18-19;2018-11-11;RB Leipzig;Leverkusen;3;0;H;0,5400312894787888;0,3789507774076452
5588;D1;T18-19;2018-10-28;Werder Bremen;Leverkusen;2;6;A;0,4290365509503256;0,3789507774076452
5650;D1;T18-19;2018-12-19;Schalke 04;Leverkusen;1;2;A;0,4305130762656408;0,3789507774076452
5641;D1;T18-19;2018-12-16;Ein Frankfurt;Leverkusen;2;1;H;0,5020335149069735;0,3789507774076452
5625;D1;T18-19;2018-12-07;Werder Bremen;Fortuna Dusseldorf;3;1;H;0,4290365509503256;0,3036620479506427
5609;D1;T18-19;2018-11-24;Bayern Munich;Fortuna Dusseldorf;3;3;D;0,6188631450418755;0,3036620479506427
5597;D1;T18-19;2018-11-04;M'gladbach;Fortuna Dusseldorf;3;0;H;0,5092587840164452;0,3036620479506427
5651;D1;T18-19;2018-12-19;Werder Bremen;Hoffenheim;1;1;D;0,4290365509503256;0,5620551530559867
5610;D1;T18-19;2018-11-24;Hertha;Hoffenheim;3;3;D;0,411036450169667;0,5620551530559867
5593;D1;T18-19;2018-11-03;Leverkusen;Hoffenheim;1;4;A;0,3789507774076452;0,5620551530559867
5631;D1;T18-19;2018-12-08;Wolfsburg;Hoffenheim;2;2;D;0,3216298022215093;0,5620551530559867
5590;D1;T18-19;2018-11-03;Augsburg;Nurnberg;2;2;D;0,4272859441962306;0,2254061922514219
5626;D1;T18-19;2018-12-08;Bayern Munich;Nurnberg;3;0;H;0,6188631450418755;0,2254061922514219
5612;D1;T18-19;2018-11-24;Schalke 04;Nurnberg;5;2;H;0,4305130762656408;0,2254061922514219
5645;D1;T18-19;2018-12-18;M'gladbach;Nurnberg;2;0;H;0,5092587840164452;0,2254061922514219
5653;D1;T18-19;2018-12-22;Ein Frankfurt;Bayern Munich;0;3;A;0,5577425789291812;0,7291395464264985
5683;D1;T18-19;2019-02-02;Leverkusen;Bayern Munich;3;1;H;0,5439770161378626;0,7291395464264985
5697;D1;T18-19;2019-02-15;Augsburg;Bayern Munich;2;3;A;0,3334376935028073;0,7291395464264985
5661;D1;T18-19;2019-01-18;Hoffenheim;Bayern Munich;1;3;A;0,5810083724392102;0,7291395464264985
5663;D1;T18-19;2019-01-19;Ein Frankfurt;Freiburg;3;1;H;0,5577425789291812;0,4459101638604449
5656;D1;T18-19;2018-12-22;Nurnberg;Freiburg;0;1;A;0,1934684637384888;0,4459101638604449
5687;D1;T18-19;2019-02-03;Stuttgart;Freiburg;2;2;D;0,4740845828310385;0,4459101638604449
5700;D1;T18-19;2019-02-16;Schalke 04;Freiburg;0;0;D;0,530923029553374;0,4459101638604449
5680;D1;T18-19;2019-02-02;Ein Frankfurt;Dortmund;1;1;D;0,5577425789291812;0,6136033078614632
5705;D1;T18-19;2019-02-18;Nurnberg;Dortmund;0;0;D;0,1934684637384888;0,6136033078614632
5666;D1;T18-19;2019-01-19;RB Leipzig;Dortmund;0;1;A;0,7221854177896139;0,6136033078614632
5703;D1;T18-19;2019-02-17;Ein Frankfurt;M'gladbach;1;1;D;0,5577425789291812;0,6063134160965042
5665;D1;T18-19;2019-01-19;Leverkusen;M'gladbach;0;1;A;0,5439770161378626;0,6063134160965042
5685;D1;T18-19;2019-02-02;Schalke 04;M'gladbach;0;2;A;0,530923029553374;0,6063134160965042
5654;D1;T18-19;2018-12-22;Hannover;Fortuna Dusseldorf;0;1;A;0,3759806633100914;0,4284679248250435
5704;D1;T18-19;2019-02-17;Leverkusen;Fortuna Dusseldorf;2;0;H;0,5439770161378626;0,4284679248250435
5662;D1;T18-19;2019-01-19;Augsburg;Fortuna Dusseldorf;1;2;A;0,3334376935028073;0,4284679248250435
5682;D1;T18-19;2019-02-02;Hoffenheim;Fortuna Dusseldorf;1;1;D;0,5810083724392102;0,4284679248250435
5664;D1;T18-19;2019-01-19;Hannover;Werder Bremen;0;1;A;0,3759806633100914;0,4908270308382492
5684;D1;T18-19;2019-02-02;Nurnberg;Werder Bremen;1;1;D;0,1934684637384888;0,4908270308382492
5657;D1;T18-19;2018-12-22;RB Leipzig;Werder Bremen;3;2;H;0,7221854177896139;0,4908270308382492
5698;D1;T18-19;2019-02-16;Hertha;Werder Bremen;1;1;D;0,4909134837140338;0,4908270308382492
5679;D1;T18-19;2019-02-01;Hannover;RB Leipzig;0;3;A;0,3759806633100914;0,7221854177896139
5701;D1;T18-19;2019-02-16;Stuttgart;RB Leipzig;1;3;A;0,4740845828310385;0,7221854177896139
5678;D1;T18-19;2019-01-27;Fortuna Dusseldorf;RB Leipzig;0;4;A;0,4284679248250435;0,7221854177896139
5692;D1;T18-19;2019-02-09;Hannover;Nurnberg;2;0;H;0,3759806633100914;0,1934684637384888
5673;D1;T18-19;2019-01-26;Mainz;Nurnberg;2;1;H;0,4510981490823553;0,1934684637384888
5655;D1;T18-19;2018-12-22;Leverkusen;Hertha;3;1;H;0,5439770161378626;0,4909134837140338
5668;D1;T18-19;2019-01-20;Nurnberg;Hertha;1;3;A;0,1934684637384888;0,4909134837140338
5693;D1;T18-19;2019-02-09;M'gladbach;Hertha;0;3;A;0,6063134160965042;0,4909134837140338
5694;D1;T18-19;2019-02-09;RB Leipzig;Ein Frankfurt;0;0;D;0,7221854177896139;0,5577425789291812
5675;D1;T18-19;2019-01-26;Werder Bremen;Ein Frankfurt;2;2;D;0,4908270308382492;0,5577425789291812
5658;D1;T18-19;2018-12-22;Stuttgart;Schalke 04;1;3;A;0,4740845828310385;0,530923029553374
5670;D1;T18-19;2019-01-25;Hertha;Schalke 04;2;2;D;0,4909134837140338;0,530923029553374
5689;D1;T18-19;2019-02-09;Bayern Munich;Schalke 04;3;1;H;0,7291395464264985;0,530923029553374
5667;D1;T18-19;2019-01-19;Stuttgart;Mainz;2;3;A;0,4740845828310385;0,4510981490823553
5686;D1;T18-19;2019-02-03;Augsburg;Mainz;3;0;H;0,3334376935028073;0,4510981490823553
5660;D1;T18-19;2018-12-23;Hoffenheim;Mainz;1;1;D;0,5810083724392102;0,4510981490823553
5702;D1;T18-19;2019-02-16;Wolfsburg;Mainz;3;0;H;0,5226531719259435;0,4510981490823553
5659;D1;T18-19;2018-12-23;Augsburg;Wolfsburg;2;3;A;0,3334376935028073;0,5226531719259435
5669;D1;T18-19;2019-01-20;Schalke 04;Wolfsburg;2;1;H;0,530923029553374;0,5226531719259435
5681;D1;T18-19;2019-02-02;Hertha;Wolfsburg;0;1;A;0,4909134837140338;0,5226531719259435
5691;D1;T18-19;2019-02-09;Freiburg;Wolfsburg;3;3;D;0,4459101638604449;0,5226531719259435
5699;D1;T18-19;2019-02-16;Hoffenheim;Hannover;3;0;H;0,5810083724392102;0,3759806633100914
5671;D1;T18-19;2019-01-26;Dortmund;Hannover;5;1;H;0,6136033078614632;0,3759806633100914
5690;D1;T18-19;2019-02-09;Dortmund;Hoffenheim;3;3;D;0,6136033078614632;0,5810083724392102
5672;D1;T18-19;2019-01-26;Freiburg;Hoffenheim;2;4;A;0,4459101638604449;0,5810083724392102
5688;D1;T18-19;2019-02-08;Mainz;Leverkusen;1;5;A;0,4510981490823553;0,5439770161378626
5676;D1;T18-19;2019-01-26;Wolfsburg;Leverkusen;0;3;A;0,5226531719259435;0,5439770161378626
5674;D1;T18-19;2019-01-26;M'gladbach;Augsburg;2;0;H;0,6063134160965042;0,3334376935028073
5696;D1;T18-19;2019-02-10;Werder Bremen;Augsburg;4;0;H;0,4908270308382492;0,3334376935028073
5677;D1;T18-19;2019-01-27;Bayern Munich;Stuttgart;4;1;H;0,7291395464264985;0,4740845828310385
5695;D1;T18-19;2019-02-10;Fortuna Dusseldorf;Stuttgart;3;0;H;0,4284679248250435;0,4740845828310385
5706;D1;T18-19;2019-02-22;Werder Bremen;Stuttgart;1;1;D;0,5010952169605283;0,5304442835419962
5726;D1;T18-19;2019-03-09;Dortmund;Stuttgart;3;1;H;0,6605305860047452;0,5304442835419962
5769;D1;T18-19;2019-04-20;Augsburg;Stuttgart;6;0;H;0,4372156150104825;0,5304442835419962
5749;D1;T18-19;2019-03-31;Ein Frankfurt;Stuttgart;3;0;H;0,4310793609362454;0,5304442835419962
5724;D1;T18-19;2019-03-08;Werder Bremen;Schalke 04;4;2;H;0,5010952169605283;0,6267038786966952
5710;D1;T18-19;2019-02-23;Mainz;Schalke 04;3;0;H;0,5308416696975337;0,6267038786966952
