;matchId;draw_pred;home_pred;away_pred;prediction;label
25717;12871;0,3125;0,4444444444444444;0,3225806451612903;1;2
25718;12872;0,3225806451612903;0,4347826086956522;0,3225806451612903;1;1
25719;12873;0,2777777777777778;0,18181818181818182;0,6211180124223602;2;2
25720;12874;0,2777777777777778;0,6535947712418301;0,15384615384615385;1;2
25721;12875;0,3076923076923077;0,5464480874316939;0,2222222222222222;1;0
25722;12876;0,3225806451612903;0,4347826086956522;0,3225806451612903;1;1
25723;12877;0,21052631578947367;0,7692307692307692;0,1;1;1
25724;12878;0,23094688221709006;0,7142857142857143;0,13333333333333333;1;1
25725;12879;0,2857142857142857;0,5813953488372093;0,21052631578947367;1;0
25726;12880;0,3125;0,4444444444444444;0,3225806451612903;1;1
25727;12881;0,2222222222222222;0,7518796992481203;0,10526315789473684;1;1
25728;12882;0,3225806451612903;0,45454545454545453;0,29411764705882354;1;0
25729;12883;0,3076923076923077;0,47619047619047616;0,29411764705882354;1;1
25730;12884;0,29411764705882354;0,5813953488372093;0,2;1;1
25731;12885;0,29411764705882354;0,6024096385542169;0,18181818181818182;1;0
25732;12886;0,29411764705882354;0,2631578947368421;0,5263157894736842;2;2
25733;12887;0,3125;0,4166666666666667;0,3484320557491289;1;0
25734;12888;0,3125;0,3846153846153846;0,3846153846153846;1;0
25735;12889;0,3076923076923077;0,3125;0,45454545454545453;2;0
25736;12890;0,3076923076923077;0,5;0,26666666666666666;1;1
25737;12891;0,3125;0,3076923076923077;0,45454545454545453;2;1
25738;12892;0,30303030303030304;0,2777777777777778;0,5;2;1
25739;12893;0,30303030303030304;0,5464480874316939;0,23094688221709006;1;1
25740;12894;0,2857142857142857;0,5882352941176471;0,2;1;1
25741;12895;0,3225806451612903;0,4347826086956522;0,3225806451612903;1;0
25742;12896;0,3225806451612903;0,4347826086956522;0,3225806451612903;1;1
25743;12897;0,26666666666666666;0,6666666666666666;0,14285714285714285;1;1
25744;12898;0,3076923076923077;0,48780487804878053;0,2777777777777778;1;1
25745;12899;0,2777777777777778;0,6369426751592356;0,16666666666666666;1;0
25746;12900;0,3225806451612903;0,4347826086956522;0,3225806451612903;1;2
25747;12901;0,30303030303030304;0,5128205128205129;0,2631578947368421;1;2
25748;12902;0,30303030303030304;0,2631578947368421;0,5128205128205129;2;1
25749;12903;0,3125;0,47619047619047616;0,3125;1;1
25750;12904;0,2777777777777778;0,6369426751592356;0,16666666666666666;1;1
25751;12905;0,18181818181818182;0,819672131147541;0,07692307692307693;1;1
25752;12906;0,3125;0,46511627906976744;0,29411764705882354;1;1
25753;12907;0,3125;0,45454545454545453;0,3076923076923077;1;1
25754;12908;0,30303030303030304;0,2631578947368421;0,5128205128205129;2;1
25755;12909;0,3125;0,4444444444444444;0,3225806451612903;1;0
25756;12910;0,3125;0,48780487804878053;0,26666666666666666;1;1
25757;12911;0,3125;0,48780487804878053;0,2777777777777778;1;1
25758;12912;0,3125;0,3484320557491289;0,4166666666666667;2;1
25759;12913;0,3225806451612903;0,4444444444444444;0,3125;1;0
25760;12914;0,3125;0,5;0,26666666666666666;1;1
25761;12915;0,3225806451612903;0,46511627906976744;0,2857142857142857;1;0
25762;12916;0,29411764705882354;0,5714285714285714;0,21052631578947367;1;1
25763;12917;0,3125;0,4444444444444444;0,3225806451612903;1;1
25764;12918;0,2777777777777778;0,6535947712418301;0,15384615384615385;1;1
25765;12919;0,29411764705882354;0,23094688221709006;0,5464480874316939;2;1
25766;12920;0,30303030303030304;0,5714285714285714;0,2;1;1
25767;12921;0,29411764705882354;0,5813953488372093;0,2;1;0
25768;12922;0,2631578947368421;0,6535947712418301;0,16666666666666666;1;1
25769;12923;0,2857142857142857;0,25;0,5464480874316939;2;2
25770;12924;0,15384615384615385;0,8620689655172414;0,06666666666666667;1;1
25771;12925;0,3076923076923077;0,5128205128205129;0,2631578947368421;1;2
25772;12926;0,30303030303030304;0,5;0,2777777777777778;1;1
25773;12927;0,3225806451612903;0,35714285714285715;0,4;2;2
25774;12928;0,3225806451612903;0,35714285714285715;0,4;2;0
25775;12929;0,3076923076923077;0,5128205128205129;0,2631578947368421;1;0
25776;12930;0,25;0,6944444444444444;0,13333333333333333;1;1
25777;12931;0,3225806451612903;0,3333333333333333;0,42194092827004215;2;2
25778;12932;0,2631578947368421;0,16666666666666666;0,6535947712418301;2;2
25779;12933;0,3225806451612903;0,5;0,25;1;2
25780;12934;0,3225806451612903;0,37037037037037035;0,3846153846153846;2;1
25781;12935;0,29411764705882354;0,5813953488372093;0,2;1;1
25782;12936;0,30303030303030304;0,5;0,2777777777777778;1;1
25783;12937;0,30303030303030304;0,5;0,2777777777777778;1;1
25784;12938;0,3076923076923077;0,48780487804878053;0,2857142857142857;1;0
25785;12939;0,3076923076923077;0,47619047619047616;0,29411764705882354;1;1
25786;12940;0,29411764705882354;0,5813953488372093;0,2;1;0
25787;12941;0,2;0,8;0,07692307692307693;1;1
25788;12942;0,2777777777777778;0,6369426751592356;0,16666666666666666;1;1
25789;12943;0,3076923076923077;0,5263157894736842;0,25;1;0
25790;12944;0,17391304347826086;0,8333333333333334;0,06666666666666667;1;0
25791;12945;0,3076923076923077;0,5263157894736842;0,25;1;2
25792;12946;0,3125;0,4166666666666667;0,3484320557491289;1;2
25793;12947;0,29411764705882354;0,3846153846153846;0,4;2;2
25794;12948;0,3076923076923077;0,4347826086956522;0,3333333333333333;1;2
25795;12949;0,30303030303030304;0,5128205128205129;0,2631578947368421;1;2
25796;12950;0,2857142857142857;0,5813953488372093;0,21052631578947367;1;1
25797;12951;0,23809523809523808;0,6944444444444444;0,14285714285714285;1;0
25798;12952;0,30303030303030304;0,2777777777777778;0,5;2;2
25799;12953;0,29411764705882354;0,5555555555555556;0,23094688221709006;1;1
25800;12954;0,30303030303030304;0,2777777777777778;0,5;2;2
25801;12955;0,3125;0,4444444444444444;0,3225806451612903;1;2
25802;12956;0,30303030303030304;0,2777777777777778;0,5;2;2
25803;12957;0,3225806451612903;0,4444444444444444;0,3125;1;2
25804;12958;0,2777777777777778;0,2;0,6024096385542169;2;2
25805;12959;0,30303030303030304;0,5;0,2777777777777778;1;1
25806;12960;0,2777777777777778;0,6024096385542169;0,2;1;1
25807;12961;0,18181818181818182;0,819672131147541;0,07692307692307693;1;1
25808;12962;0,18181818181818182;0,819672131147541;0,07692307692307693;1;1
25809;12963;0,2777777777777778;0,6211180124223602;0,18181818181818182;1;2
25810;12964;0,2631578947368421;0,6369426751592356;0,18181818181818182;1;1
25811;12965;0,3076923076923077;0,4347826086956522;0,3333333333333333;1;1
25812;12966;0,2777777777777778;0,2222222222222222;0,5813953488372093;2;2
25813;12967;0,3076923076923077;0,3125;0,45454545454545453;2;1
25814;12968;0,30303030303030304;0,5;0,2777777777777778;1;2
25815;12969;0,30303030303030304;0,48780487804878053;0,2857142857142857;1;2
25816;12970;0,25;0,6369426751592356;0,19047619047619047;1;1
25817;12971;0,2777777777777778;0,6024096385542169;0,2;1;2
25818;12972;0,18181818181818182;0,819672131147541;0,07692307692307693;1;0
25819;12973;0,2777777777777778;0,6024096385542169;0,2;1;2
25820;12974;0,3076923076923077;0,3125;0,45454545454545453;2;1
25821;12975;0,2631578947368421;0,18181818181818182;0,6369426751592356;2;0
25822;12976;0,2631578947368421;0,6369426751592356;0,18181818181818182;1;0
25823;12977;0,2777777777777778;0,6024096385542169;0,2;1;1
25824;12978;0,26666666666666666;0,21052631578947367;0,6024096385542169;2;0
25825;12979;0,23094688221709006;0,7142857142857143;0,13333333333333333;1;2
25826;12980;0,30303030303030304;0,48780487804878053;0,2857142857142857;1;2
25827;12981;0,19047619047619047;0,7518796992481203;0,11764705882352941;1;1
25828;12982;0,21052631578947367;0,7142857142857143;0,15384615384615385;1;1
25829;12983;0,2857142857142857;0,5555555555555556;0,23809523809523808;1;2
25830;12984;0,14285714285714285;0,07692307692307693;0,8620689655172414;2;2
25831;12985;0,2857142857142857;0,3125;0,47619047619047616;2;2
25832;12986;0,1111111111111111;0,8928571428571428;0,058823529411764705;1;1
25833;12987;0,3333333333333333;0,3076923076923077;0,4347826086956522;2;0
25834;12988;0,2857142857142857;0,29411764705882354;0,5;2;2
25835;12989;0,2777777777777778;0,5405405405405405;0,2631578947368421;1;2
25836;12990;0,2857142857142857;0,46511627906976744;0,3225806451612903;1;0
25837;12991;0,2857142857142857;0,5813953488372093;0,21052631578947367;1;1
25838;12992;0,25;0,7142857142857143;0,1111111111111111;1;1
25839;12993;0,3125;0,48780487804878053;0,2777777777777778;1;0
25840;12994;0,3076923076923077;0,5464480874316939;0,2222222222222222;1;2
25841;12995;0,29411764705882354;0,5813953488372093;0,2;1;2
25842;12996;0,3225806451612903;0,5263157894736842;0,23094688221709006;1;1
25843;12997;0,3125;0,29411764705882354;0,46511627906976744;2;1
25844;12998;0,3125;0,45454545454545453;0,3076923076923077;1;0
25845;12999;0,25;0,13333333333333333;0,6944444444444444;2;0
25846;13000;0,29411764705882354;0,5813953488372093;0,2;1;2
25847;13001;0,3125;0,45454545454545453;0,3076923076923077;1;0
25848;13002;0,2777777777777778;0,6024096385542169;0,2;1;0
25849;13003;0,3225806451612903;0,3125;0,4444444444444444;2;2
25850;13004;0,29411764705882354;0,5813953488372093;0,2;1;0
25851;13005;0,15384615384615385;0,8620689655172414;0,06666666666666667;1;1
25852;13006;0,3076923076923077;0,48780487804878053;0,2777777777777778;1;0
25853;13007;0,3076923076923077;0,47619047619047616;0,29411764705882354;1;0
25854;13008;0,3125;0,47619047619047616;0,2857142857142857;1;0
25855;13009;0,3076923076923077;0,3484320557491289;0,42194092827004215;2;2
25856;13010;0,3076923076923077;0,4166666666666667;0,3448275862068966;1;0
25857;13011;0,14814814814814814;0,8474576271186441;0,06666666666666667;1;1
