matchId;pagerank_1_H;pagerank_1_A;pagerank_2_H;pagerank_2_A;pagerank_5_H;pagerank_5_A;pagerank_10_H;pagerank_10_A
1965;0,3270683751308973;0,3582268844795435;0,3384799164199997;0,5168771976525149;0,366368445392632;0,7057870330799483;0,3539168824027516;0,6160950568379546
1990;0,473013623113747;0,3960075695000531;0,3853997621283128;0,7629010231879515;0,5540140054302594;0,6646801516605277;0,4202814278150118;0,6160950568379546
2030;0,5243513394513822;0,3960075695000531;0,7655406341393917;0,7629010231879515;0,7953141192427449;0,6646801516605277;0,7948801737393842;0,6160950568379546
1929;0,7293751708912823;0,5760702566502818;0,601154814386877;0,6914688793842543;0,6797223614768315;0,7057870330799483;0,6855329331597647;0,6160950568379546
1923;0,4079893347157361;0,5760702566502818;0,5052333717361466;0,6914688793842543;0,5154940138244087;0,7057870330799483;0,5251145032444221;0,6160950568379546
2012;0,5362358648935246;0,3960075695000531;0,904737371720789;0,7629010231879515;0,661653350258005;0,6646801516605277;0,6011159136689918;0,6160950568379546
1985;0,3267549184030516;0,601209233026778;0,3687875448454282;0,7945069972207429;0,3185677407867862;0,7497697105623856;0,2975722471535913;0,7168789521742566
2007;0,5704233702047025;0,4656061507558973;0,6321329055698625;0,5219320502073982;0,4470197012905831;0,931016586731242;0,4042722961780678;0,7168789521742566
2026;0,1774944820325155;0,4656061507558973;0,2858537812708722;0,5219320502073982;0,4536683699896209;0,931016586731242;0,3569721581828899;0,7168789521742566
1989;0,4409535249105206;0,4656061507558973;0,3166207221005203;0,5219320502073982;0,6362166077746326;0,931016586731242;0,5996314992870028;0,7168789521742566
1955;0,3582268844795435;0,601209233026778;0,5168771976525149;0,7945069972207429;0,7057870330799483;0,7497697105623856;0,6160950568379546;0,7168789521742566
1925;0,5836863190420831;0,4987699880563154;0,5757581315007885;0,706552064554945;0,7124564961838137;0,7497697105623856;0,6170725553448825;0,7168789521742566
1939;0,5555279452839593;0,4987699880563154;0,529490826814357;0,706552064554945;0,6692187138545217;0,7497697105623856;0,6430604516954911;0,7168789521742566
1962;0,3267549184030516;0,5083354951454028;0,3687875448454282;0,6544290653207359;0,3185677407867862;0,6797223614768315;0,2975722471535913;0,6855329331597647
1995;0,5704233702047025;0,7255157941105562;0,6321329055698625;0,608679525790487;0,4470197012905831;0,7306348915126837;0,4042722961780678;0,6855329331597647
1918;0,3129619311770107;0,7293751708912823;0,3555143135166752;0,601154814386877;0,3679214339404404;0,6797223614768315;0,3569721581828899;0,6855329331597647
2025;0,2412297379895252;0,7255157941105562;0,2995381120027346;0,608679525790487;0,4696039483576452;0,7306348915126837;0,3930735260304018;0,6855329331597647
2014;0,4409535249105206;0,7255157941105562;0,3166207221005203;0,608679525790487;0,6362166077746326;0,7306348915126837;0,5996314992870028;0,6855329331597647
