trainloss;acc_train;testloss;acc_test
3,1914178203133976;0,45588235294117646;3,2168787121772766;0,44921875
3,117174569298239;0,4696691176470588;3,2989485263824463;0,46484375
3,084909032372867;0,484375;3,2712454795837402;0,4609375
3,04546856880188;0,49264705882352944;3,246672809123993;0,46875
3,066711523953606;0,4889705882352941;3,18002051115036;0,4609375
3,048811071059283;0,5;3,176287353038788;0,47265625
3,066327389548807;0,5009191176470589;3,218612551689148;0,46875
3,0532592324649586;0,49816176470588236;3,143683433532715;0,484375
3,052622009726132;0,48621323529411764;3,174283504486084;0,4765625
3,0568252451279583;0,49356617647058826;3,191355884075165;0,484375
3,0697044625001797;0,49724264705882354;3,1854817867279053;0,46875
3,0269855190725887;0,5064338235294118;3,184715509414673;0,48046875
3,0011191227856804;0,48253676470588236;3,220543324947357;0,4765625
3,0527853404774383;0,49172794117647056;3,1787803769111633;0,48046875
3,054980432285982;0,5091911764705882;3,1601445078849792;0,48046875
3,0426723255830654;0,49264705882352944;3,1764447689056396;0,47265625
3,045238298528335;0,5009191176470589;3,199996531009674;0,46484375
3,033802972120397;0,5027573529411765;3,1868319511413574;0,4765625
3,0124333886539234;0,5036764705882353;3,1914749145507812;0,4765625
3,041277618969188;0,5;3,1945895552635193;0,46875
3,0322784816517547;0,49816176470588236;3,1825477480888367;0,453125
3,017480667899637;0,49356617647058826;3,1667920351028442;0,47265625
3,04699585017036;0,5082720588235294;3,175081491470337;0,48046875
3,024979268803316;0,5009191176470589;3,1472787261009216;0,47265625
3,0428793991313263;0,5;3,1588783860206604;0,4765625
3,0356745158924774;0,5027573529411765;3,143664062023163;0,484375
3,0279019159429215;0,49724264705882354;3,170984208583832;0,46484375
3,0367060268626496;0,49264705882352944;3,1652286052703857;0,47265625
3,0412806623122273;0,5009191176470589;3,1780499815940857;0,47265625
3,011510596555822;0,5073529411764706;3,1636021733283997;0,48046875
3,0396390241735123;0,5;3,1690088510513306;0,48046875
3,009326233583338;0,49264705882352944;3,236792206764221;0,47265625
