version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
35;2024-05-15 14:50:31.074492;0,6080247163772583;;leaky_relu;0,0876329976335215;0,9743941743180069;16;;0,5586103976877056;0,025170486754056448;0,0019980821021465304;2607;17222;5194;vanilla;;13;8,0;21,0;18,0;17,0;0,02076892712312596;;5;adam;normalizer
36;2024-05-15 14:58:36.017326;0,6076388955116272;;relu;;;32;;0,6071137572232672;0,013546016843966408;0,0023778717390993934;2607;17222;5194;vanilla;0,8935126930697996;17;9,0;25,0;8,0;;;True;4;sgd;maxabs
37;2024-05-15 15:04:11.862421;0,5875771641731262;;leaky_relu;0,17852186321423125;0,7873435026277473;16;;0,469338743746364;0,02188423363329123;0,0035354197925116806;2607;17222;5194;batchnorm;;20;11,0;18,0;13,0;;0,02455001388756323;;4;adam;normalizer
38;2024-05-15 15:12:01.790472;0,45949074625968933;;leaky_relu;;;16;;0,6573538968871879;0,0066831156915453434;0,0014840234642697638;2607;17222;5194;vanilla;0,008863817498381683;14;5,0;14,0;17,0;;0,009516941695170896;True;4;sgd;maxabs
39;2024-05-15 15:16:17.236668;0,579882800579071;;leaky_relu;0,09752033632269907;0,9006235230573019;256;;0,3251402455036191;0,01622335663734359;0,0010618791151772;2607;17222;5194;batchnorm;;19;27,0;24,0;6,0;4,0;0,03817344100701987;;5;adam;minmax
40;2024-05-15 15:18:29.828161;0,45949074625968933;;leaky_relu;;;16;0,489445355898791;0,4222708697239304;0,027258387534669887;0,006450639963043937;2607;17222;5194;dropout;0,011239747042367479;21;23,0;29,0;;;0,01913146865877939;True;3;sgd;normalizer
41;2024-05-15 15:24:26.682437;0,613811731338501;;leaky_relu;0,2772667543083418;0,8803647705993889;64;;0,22264082463024698;0,02026463405701004;0,0044604703206984914;2607;17222;5194;vanilla;;15;19,0;19,0;;;0,028631722293325865;;3;adam;maxabs
42;2024-05-15 15:28:00.918106;0,6064453125;;leaky_relu;0,3045938606617941;0,8062070315658333;128;;0,3739306980777706;0,020517269946336122;0,006366746218554624;2607;17222;5194;vanilla;;12;14,0;21,0;;;0,03336252562581611;;3;adam;maxabs
43;2024-05-15 15:31:07.104991;0,6174768805503845;;leaky_relu;0,19682887523767964;0,9349686705565837;32;;0,3198382642429054;0,012836159294419232;0,0024966615778798393;2607;17222;5194;vanilla;;30;16,0;27,0;;;0,026680753087436792;;3;adam;maxabs
44;2024-05-15 15:36:13.588812;0,6211419701576233;;leaky_relu;0,17175671953422558;0,9973179488658114;32;;0,488113286844405;0,0127558119486468;0,0022638836100401763;2607;17222;5194;vanilla;;18;15,0;;;;0,017313304782946674;;2;adam;maxabs
45;2024-05-15 15:42:54.513544;0,6136188507080078;;relu;0,1505681249899587;0,9986022866821607;32;;0,5170001040040182;0,011983681444161317;0,002107935370460286;2607;17222;5194;vanilla;;7;;;;;;;1;adam;maxabs
46;2024-05-15 15:46:30.460970;0,6226851940155029;;leaky_relu;0,22319636133127413;0,9346584506003445;32;;0,4255493684627163;0,009178585320483244;0,0015261106201714032;2607;17222;5194;vanilla;;18;15,0;;;;0,015023994893806139;;2;adam;maxabs
47;2024-05-15 15:53:12.982749;0,5852623581886292;;leaky_relu;;;32;;0,4357683062468362;0,005661738005822118;0,001337705685801974;2607;17222;5194;vanilla;0,11734876917398754;19;14,0;;;;0,01517484287102138;False;2;sgd;maxabs
48;2024-05-15 16:01:00.589672;0,5754243731498718;;leaky_relu;0,20193238384469078;0,9439062351538995;32;;0,34871353324223975;0,015725007150337714;0,0016466359918550922;2607;17222;5194;batchnorm;;30;;;;;0,015477854274885244;;1;adam;maxabs
49;2024-05-15 16:05:16.445131;0,6151620149612427;;leaky_relu;0,09424305222636435;0,947700737724396;32;;0,5035296086540556;0,013199094977592866;0,002161472778989748;2607;17222;5194;vanilla;;21;16,0;;;;0,010942712411782142;;2;adam;maxabs
50;2024-05-15 16:09:55.147357;0,6128472089767456;;relu;0,15174040176207365;0,9943935810734992;32;;0,36935398746973314;0,030515571529125308;0,001409312242452894;2607;17222;5194;vanilla;;18;13,0;;;;;;2;adam;maxabs
51;2024-05-15 16:14:55.373603;0,6134259104728699;;leaky_relu;0,23517820714119184;0,906603215710966;32;;0,4371014339955154;0,009413506974130396;0,003118032801352784;2607;17222;5194;vanilla;;16;;;;;0,024690544696515243;;1;adam;maxabs
52;2024-05-15 16:18:58.248919;0,6209490895271301;;leaky_relu;0,29206140395305236;0,9143114343976891;32;;0,4851068278582673;0,008810663797067006;0,00428727579679757;2607;17222;5194;vanilla;;13;15,0;;;;0,019899967674945767;;2;adam;maxabs
53;2024-05-15 16:25:32.282719;0,6195987462997437;;leaky_relu;0,20500535038690307;0,9436940943140474;32;;0,4631921163330725;0,01674411546099968;0,002887908160109788;2607;17222;5194;vanilla;;9;16,0;;;;0,018046847852086878;;2;adam;maxabs
54;2024-05-15 16:29:00.420311;0,6132330298423767;;selu;0,30045886570240726;0,7723878242878144;32;;0,5328219228810204;0,005069731959481285;0,0029394080014488004;2607;17222;5194;vanilla;;10;16,0;;;;;;2;adam;maxabs
55;2024-05-15 16:32:01.296745;0,5881558656692505;;leaky_relu;0,1969174333612999;0,8679695572782684;32;0,2702223372466106;0,4770837011988842;0,01643603478779265;0,002563387627719161;2607;17222;5194;dropout;;3;15,0;;;;0,007704700774221749;;2;adam;maxabs
56;2024-05-15 16:36:52.367030;0,6105324029922485;;leaky_relu;0,42360327355880933;0,9433684863641718;32;;0,4787207356210574;0,01798409380847475;0,005163470856035584;2607;17222;5194;vanilla;;5;13,0;;;;0,01760944619408393;;2;adam;maxabs
57;2024-05-15 16:40:04.497162;0,6165123581886292;;leaky_relu;0,3179409873336636;0,7169791257580644;32;;0,4426466157855508;0,008776553563308724;0,0023564865207426097;2607;17222;5194;vanilla;;8;10,0;;;;0,0029642789813552617;;2;adam;minmax
58;2024-05-15 16:43:22.732752;0,5991512537002563;;selu;;;32;;0,32236063492095246;0,013720278778390186;0,0037675070945792084;2607;17222;5194;vanilla;0,01578282332546494;11;;;;;;True;1;sgd;maxabs
59;2024-05-15 16:47:21.884956;0,6174768805503845;;leaky_relu;0,12515346625287688;0,8831755391337079;32;;0,502373908029603;0,02559411965183038;0,007627243782413145;2607;17222;5194;vanilla;;10;16,0;;;;0,01544858570335195;;2;adam;maxabs
60;2024-05-15 16:50:52.554778;0,6186342835426331;;leaky_relu;0,18322759910353636;0,818133295781878;32;;0,3940742220613328;0,018525912478479133;0,0031661166830145708;2607;17222;5194;vanilla;;12;13,0;;;;0,006550307033054767;;2;adam;maxabs
61;2024-05-15 16:54:23.298719;0,6157407164573669;;leaky_relu;0,1711902666502161;0,9427932658442156;32;;0,38282808326689377;0,012650584115244601;0,0035524621530697662;2607;17222;5194;vanilla;;12;14,0;;;;0,006742579272180006;;2;adam;maxabs
62;2024-05-15 16:57:49.238850;0,6174768805503845;;leaky_relu;0,214081139901882;0,8182585400628012;32;;0,41374938826538826;0,018251167334437005;0,0047618334847375834;2607;17222;5194;vanilla;;9;13,0;;;;0,012399756006987651;;2;adam;maxabs
63;2024-05-15 17:00:50.374657;0,6178626418113708;;leaky_relu;0,27618004978367594;0,9016838115436673;32;;0,467908259112873;0,008128057995377434;0,0028386147362729946;2607;17222;5194;vanilla;;11;15,0;;;;0,0015663032081495096;;2;adam;maxabs
64;2024-05-15 17:04:21.102732;0,574023425579071;;leaky_relu;0,310572786803046;0,8333306047396806;128;;0,4595051587074258;0,008311540366828993;0,0019236236188604453;2607;17222;5194;vanilla;;11;15,0;;;;0,004974397642133694;;2;adam;maxabs
65;2024-05-15 17:06:50.571382;0,602734386920929;;leaky_relu;0,25216923451405066;0,8817143376694696;256;;0,4988291214965781;0,008643726740689918;0,0032044567373489467;2607;17222;5194;vanilla;;14;;;;;0,006859209574519144;;1;adam;maxabs
66;2024-05-15 17:09:10.739881;0,5858410596847534;;relu;0,3953997087842278;0,8930801210338077;32;0,503370284758423;0,45728174881755235;0,018029793704866;0,0013225059530353003;2607;17222;5194;dropout;;12;12,0;;;;;;2;adam;maxabs
67;2024-05-15 17:13:04.296296;0,6103515625;;leaky_relu;0,3411627402029186;0,8406582540513458;512;;0,36557437393450865;0,023192765217565258;0,004825308349270501;2607;17222;5194;vanilla;;16;17,0;;;;0,001075829758735621;;2;adam;minmax
68;2024-05-15 17:15:14.627905;0,5785108208656311;;leaky_relu;0,28457093059326644;0,7728029739801429;32;;0,5637192922057758;0,014964206652094709;0,00704437217723009;2607;17222;5194;batchnorm;;10;20,0;;;;0,012481067602158582;;2;adam;maxabs
69;2024-05-15 17:19:25.656073;0,6180555820465088;;selu;0,21567155722844827;0,9551709915107557;32;;0,41072911115007465;0,005320215211486434;0,00273966338349743;2607;17222;5194;vanilla;;8;18,0;;;;;;2;adam;maxabs
70;2024-05-15 17:23:24.989086;0,6082175970077515;;relu;0,2257302100292457;0,9612537441806481;32;;0,40554344712201323;0,0061636844930022085;0,001004987042454569;2607;17222;5194;vanilla;;8;;;;;;;1;adam;maxabs
71;2024-05-15 17:28:01.489120;0,616126537322998;;selu;0,27258542583390905;0,9618387991482564;32;;0,42986189543772657;0,009735355885567525;0,0028543480096938833;2607;17222;5194;vanilla;;8;18,0;;;;;;2;adam;maxabs
72;2024-05-15 17:31:06.447396;0,6149691343307495;;selu;0,16207523789839084;0,9169026350441902;32;;0,47278127839714085;0,010848682834892081;0,0020210506640390077;2607;17222;5194;vanilla;;11;19,0;;;;;;2;adam;maxabs
73;2024-05-15 17:34:06.772238;0,613811731338501;;selu;0,22574836064775683;0,8575548210885553;32;;0,5370535070592057;0,00517226472731079;0,005619303172947675;2607;17222;5194;vanilla;;6;17,0;;;;;;2;adam;maxabs
74;2024-05-15 17:37:08.548862;0,6184413433074951;;selu;0,12397672762377589;0,9178656645245185;32;;0,40317311628387714;0,00809956096566105;0,004245001006052561;2607;17222;5194;vanilla;;13;14,0;;;;;;2;adam;maxabs
75;2024-05-15 17:42:10.495083;0,6001952886581421;;selu;0,12248820524506435;0,9938395747043832;256;;0,36050787491123026;0,015322161928927585;0,004319005088592541;2607;17222;5194;vanilla;;13;21,0;;;;;;2;adam;maxabs
76;2024-05-15 17:44:36.041786;0,587695300579071;;selu;0,055579687815743045;0,9303304368876096;128;;0,3908758525779566;0,020271761058341903;0,0037035485133855082;2607;17222;5194;vanilla;;15;13,0;;;;;;2;adam;maxabs
77;2024-05-15 17:47:21.419586;0,59375;;selu;;;32;;0,40122783088866576;0,011368454290818321;0,001806437108936549;2607;17222;5194;vanilla;0,07816409738653256;14;11,0;;;;;False;2;sgd;maxabs
78;2024-05-15 17:53:18.787144;0,609375;;selu;0,18544637228786262;0,9631403628552956;512;;0,4227752497698181;0,007664753315019106;0,008383277016932063;2607;17222;5194;vanilla;;17;14,0;10,0;;;;;3;adam;maxabs
79;2024-05-15 17:55:54.921173;0,5729166865348816;;selu;0,010193234012758956;0,8692282021032539;32;0,25407829037853114;0,30378927587595594;0,013935858480921298;0,0055228616117353226;2607;17222;5194;dropout;;9;18,0;;;;;;2;adam;minmax
80;2024-05-15 17:59:41.285691;0,6188271641731262;;selu;0,12626642120348852;0,8244662423677824;32;;0,34587327985981764;0,011628985525847804;0,012153663499641245;2607;17222;5194;vanilla;;20;;;;;;;1;adam;maxabs
81;2024-05-15 18:06:09.537178;0,6141975522041321;;selu;0,12085320858342749;0,810872800139999;32;;0,34727598234232365;0,011939079954069912;0,004187617864788597;2607;17222;5194;vanilla;;20;;;;;;;1;adam;maxabs
82;2024-05-15 18:10:19.962653;0,6140046119689941;;selu;0,15875550300280333;0,9668671519135398;32;;0,3740628846877212;0,008012606100092072;0,0024314090961926283;2607;17222;5194;vanilla;;22;;;;;;;1;adam;maxabs
83;2024-05-15 18:14:22.034058;0,6178626418113708;;selu;0,08012925000305288;0,9174054228978887;32;;0,3386582394211379;0,016775537404941306;0,014188065092410744;2607;17222;5194;vanilla;;18;12,0;;;;;;2;adam;maxabs
84;2024-05-15 18:19:58.115652;0,6165123581886292;;selu;0,06008278597058664;0,8526702308292139;32;;0,4325211014821283;0,019314435259493674;0,006571088892983922;2607;17222;5194;vanilla;;19;;;;;;;1;adam;maxabs
85;2024-05-15 18:25:41.928891;0,623071014881134;;selu;0,20334307520405764;0,9275927272937007;16;;0,4523189583738817;0,014225744623941095;0,0032901193775392735;2607;17222;5194;vanilla;;16;4,0;17,0;;;;;3;adam;maxabs
86;2024-05-15 18:31:46.235034;0,6014660596847534;;selu;0,12322671769680513;0,7513279782077071;16;;0,45117615252674315;0,022796577594212875;0,01064473791432143;2607;17222;5194;batchnorm;;16;3,0;14,0;;;;;3;adam;maxabs
87;2024-05-15 18:39:10.004473;0,6141975522041321;;leaky_relu;0,17822918707778576;0,8831321072285225;16;;0,5049361469263169;0,010971867129642867;0,0036621047500822635;2607;17222;5194;vanilla;;13;5,0;17,0;;;0,018696045857575495;;3;adam;normalizer
88;2024-05-15 18:46:17.046530;0,6107252836227417;;leaky_relu;0,14254848090951727;0,8220864267802966;16;;0,48902015034271057;0,014575010472383701;0,0031983265596587634;2607;17222;5194;vanilla;;20;6,0;6,0;;;0,024819801220007;;3;adam;maxabs
89;2024-05-15 18:51:20.541420;0,5964506268501282;;leaky_relu;;;16;;0,3850066525735866;0,020654550443898554;0,0016227620884883397;2607;17222;5194;vanilla;0,027403174400639788;15;;;;;0,03398466493433367;True;1;sgd;maxabs
90;2024-05-15 18:59:32.434444;0,620563268661499;;selu;0,24780778552750815;0,9177786202301967;16;;0,5200292298166741;0,01764268408063084;0,004914704466147905;2607;17222;5194;vanilla;;19;5,0;11,0;;;;;3;adam;maxabs
91;2024-05-15 19:05:46.078287;0,6157407164573669;;selu;0,24645929284301465;0,9245479962483325;16;;0,44690722876982;0,01820082154532012;0,004785602416972812;2607;17222;5194;vanilla;;18;4,0;11,0;;;;;3;adam;maxabs
92;2024-05-15 19:10:40.513265;0,6195987462997437;;selu;0,1998364009528458;0,9780056467552345;16;;0,49065995440925236;0,016064079948447434;0,005787292477988261;2607;17222;5194;vanilla;;17;4,0;13,0;;;;;3;adam;maxabs
93;2024-05-15 19:17:16.077882;0,6222993731498718;;selu;0,19850735528505922;0,9978408980727311;16;;0,5281957252233992;0,02457363075616758;0,005705107342176485;2607;17222;5194;vanilla;;17;4,0;15,0;;;;;3;adam;maxabs
94;2024-05-15 19:24:06.557798;0,6213348507881165;;selu;0,24889987643094408;0,9805889251633101;16;;0,5216509987256261;0,024391906696225624;0,007468634599438718;2607;17222;5194;vanilla;;17;4,0;14,0;;;;;3;adam;maxabs
95;2024-05-15 19:31:08.770141;0,6197916865348816;;selu;0,26235392149803777;0,9790090309138911;16;;0,5245854601306679;0,024891179232516023;0,007402030289661765;2607;17222;5194;vanilla;;17;4,0;14,0;;;;;3;adam;maxabs
96;2024-05-15 19:37:00.902899;0,6190200448036194;;selu;0,24508169128497026;0,999589388952663;16;;0,5231157282494707;0,0265141487978035;0,007152576799130285;2607;17222;5194;vanilla;;17;4,0;13,0;;;;;3;adam;maxabs
