match;Date;season;Div;HomeTeam;AwayTeam;FTHG;FTAG;label;prediction;draw;home;away
15969;2020-01-01;T19-20;E0;Brighton;Chelsea;1;1;0;1;0,3368;0,3509;0,3123
15976;2020-01-01;T19-20;E0;West Ham;Bournemouth;4;0;1;1;0,2126;0,7736;0,0138
15975;2020-01-01;T19-20;E0;Norwich;Crystal Palace;1;1;0;0;0,454;0,4017;0,1442
15974;2020-01-01;T19-20;E0;Man City;Everton;2;1;1;1;0,2166;0,7624;0,0209
15977;2020-01-01;T19-20;E0;Arsenal;Man United;2;0;1;1;0,3659;0,5335;0,1007
15972;2020-01-01;T19-20;E0;Southampton;Tottenham;1;0;1;1;0,3634;0,581;0,0557
15971;2020-01-01;T19-20;E0;Newcastle;Leicester;0;3;2;2;0,1769;0,0102;0,8129
15970;2020-01-01;T19-20;E0;Burnley;Aston Villa;1;2;2;2;0,223;0,0756;0,7014
15973;2020-01-01;T19-20;E0;Watford;Wolves;2;1;1;1;0,3359;0,6292;0,0349
15978;2020-01-02;T19-20;E0;Liverpool;Sheffield United;2;0;1;1;0,0617;0,9366;0,0017
45177;2020-01-03;T19-20;SP1;Valladolid;Leganes;2;2;0;1;0,3566;0,6039;0,0394
45178;2020-01-03;T19-20;SP1;Sevilla;Ath Bilbao;1;1;0;1;0,3208;0,6575;0,0217
57589;2020-01-03;T19-20;SP2;Extremadura;Alcorcon;0;0;0;2;0,2249;0,0559;0,7192
57592;2020-01-04;T19-20;SP2;Lugo;Almeria;0;4;2;2;0,2739;0,0623;0,6639
57595;2020-01-04;T19-20;SP2;Mirandes;Santander;0;0;0;0;0,4497;0,3684;0,1819
57594;2020-01-04;T19-20;SP2;Elche;Huesca;1;1;0;0;0,4668;0,3314;0,2018
57593;2020-01-04;T19-20;SP2;Tenerife;Albacete;4;2;1;1;0,3563;0,3646;0,2791
57591;2020-01-04;T19-20;SP2;Ponferradina;Cadiz;0;0;0;2;0,2681;0,0692;0,6626
57590;2020-01-04;T19-20;SP2;Fuenlabrada;Las Palmas;0;0;0;1;0,3098;0,5385;0,1517
45182;2020-01-04;T19-20;SP1;Espanol;Barcelona;2;2;0;2;0,1874;0,0575;0,7551
45181;2020-01-04;T19-20;SP1;Ath Madrid;Levante;2;1;1;1;0,414;0,5462;0,0398
45180;2020-01-04;T19-20;SP1;Getafe;Real Madrid;0;3;2;2;0,1396;0,0435;0,8169
45179;2020-01-04;T19-20;SP1;Valencia;Eibar;1;0;1;1;0,4029;0,4823;0,1148
35068;2020-01-05;T19-20;I1;Genoa;Sassuolo;2;1;1;1;0,3782;0,5674;0,0545
45184;2020-01-05;T19-20;SP1;Sociedad;Villarreal;1;2;2;0;0,5102;0,1297;0,3601
45185;2020-01-05;T19-20;SP1;Alaves;Betis;1;1;0;1;0,4059;0,4237;0,1704
45186;2020-01-05;T19-20;SP1;Celta;Osasuna;1;1;0;2;0,3359;0,1136;0,5505
57597;2020-01-05;T19-20;SP2;Vallecano;Girona;1;0;1;1;0,1935;0,7773;0,0292
57598;2020-01-05;T19-20;SP2;Oviedo;Malaga;1;1;0;0;0,4424;0,2748;0,2828
35071;2020-01-06;T19-20;I1;Atalanta;Parma;5;0;1;1;0,3345;0,6472;0,0183
15979;2020-01-10;T19-20;E0;Sheffield United;West Ham;1;0;1;1;0,2252;0,76;0,0149
35078;2020-01-11;T19-20;I1;Inter;Atalanta;1;1;0;1;0,4292;0,5076;0,0632
35077;2020-01-11;T19-20;I1;Lazio;Napoli;1;0;1;1;0,2683;0,6845;0,0473
35076;2020-01-11;T19-20;I1;Cagliari;Milan;0;2;2;0;0,435;0,2678;0,2972
15985;2020-01-11;T19-20;E0;Wolves;Newcastle;1;1;0;0;0,4911;0,3578;0,1511
15986;2020-01-11;T19-20;E0;Tottenham;Liverpool;0;1;2;2;0,325;0,0337;0,6413
15983;2020-01-11;T19-20;E0;Leicester;Southampton;1;2;2;1;0,4387;0,5164;0,0449
15982;2020-01-11;T19-20;E0;Everton;Brighton;1;0;1;1;0,3609;0,5845;0,0546
15981;2020-01-11;T19-20;E0;Chelsea;Burnley;3;0;1;1;0,2589;0,7249;0,0162
15980;2020-01-11;T19-20;E0;Crystal Palace;Arsenal;1;1;0;1;0,3778;0,3809;0,2414
15984;2020-01-11;T19-20;E0;Man United;Norwich;4;0;1;1;0,3921;0,5676;0,0403
35084;2020-01-12;T19-20;I1;Roma;Juventus;1;2;2;2;0,2609;0,0435;0,6956
35083;2020-01-12;T19-20;I1;Verona;Genoa;2;1;1;1;0,1989;0,7831;0,018
35081;2020-01-12;T19-20;I1;Sampdoria;Brescia;5;1;1;1;0,387;0,5788;0,0343
35082;2020-01-12;T19-20;I1;Torino;Bologna;1;0;1;1;0,2273;0,7459;0,0268
35079;2020-01-12;T19-20;I1;Udinese;Sassuolo;3;0;1;1;0,3843;0,5795;0,0362
15988;2020-01-12;T19-20;E0;Aston Villa;Man City;1;6;2;2;0,2263;0,0646;0,7091
15987;2020-01-12;T19-20;E0;Bournemouth;Watford;0;3;2;0;0,4521;0,2263;0,3216
35080;2020-01-12;T19-20;I1;Fiorentina;Spal;1;0;1;1;0,1729;0,822;0,0051
35085;2020-01-13;T19-20;I1;Parma;Lecce;2;0;1;1;0,2043;0,7715;0,0241
57600;2020-01-14;T19-20;SP2;Albacete;Fuenlabrada;1;1;0;0;0,3764;0,2647;0,359
57601;2020-01-14;T19-20;SP2;Sp Gijon;Elche;1;0;1;0;0,4158;0,3061;0,2781
57602;2020-01-14;T19-20;SP2;Malaga;Ponferradina;1;0;1;0;0,4402;0,4332;0,1266
57603;2020-01-14;T19-20;SP2;Las Palmas;Zaragoza;0;1;2;2;0,3717;0,0777;0,5506
57607;2020-01-15;T19-20;SP2;Cadiz;Mirandes;3;3;0;1;0,2172;0,7509;0,0319
57606;2020-01-15;T19-20;SP2;Vallecano;Lugo;1;0;1;1;0,2361;0,7381;0,0258
57605;2020-01-15;T19-20;SP2;Huesca;Tenerife;2;1;1;1;0,2175;0,7367;0,0458
26594;2020-01-15;T19-20;F1;Nimes;Rennes;0;1;2;2;0,355;0,0687;0,5763
26595;2020-01-15;T19-20;F1;Monaco;Paris SG;1;4;2;2;0,226;0,0342;0,7398
26593;2020-01-15;T19-20;F1;Amiens;Reims;1;1;0;0;0,5044;0,3004;0,1952
57604;2020-01-15;T19-20;SP2;Alcorcon;Numancia;2;2;0;1;0,3396;0,53;0,1304
57608;2020-01-16;T19-20;SP2;La Coruna;Santander;2;1;1;0;0,5423;0,3405;0,1171
57609;2020-01-16;T19-20;SP2;Girona;Extremadura;3;1;1;1;0,1412;0,8495;0,0093
57610;2020-01-16;T19-20;SP2;Almeria;Oviedo;2;0;1;1;0,1217;0,8729;0,0055
45187;2020-01-17;T19-20;SP1;Leganes;Getafe;0;3;2;2;0,1898;0,0135;0,7967
57611;2020-01-17;T19-20;SP2;Fuenlabrada;Malaga;0;0;0;1;0,2474;0,6982;0,0544
45188;2020-01-18;T19-20;SP1;Levante;Alaves;0;1;2;2;0,3093;0,0917;0,599
45189;2020-01-18;T19-20;SP1;Real Madrid;Sevilla;2;1;1;1;0,2672;0,6848;0,048
45190;2020-01-18;T19-20;SP1;Osasuna;Valladolid;0;0;0;0;0,3958;0,3788;0,2254
57614;2020-01-18;T19-20;SP2;Ponferradina;Vallecano;1;1;0;0;0,4294;0,4142;0,1565
57612;2020-01-18;T19-20;SP2;Numancia;Sp Gijon;2;0;1;1;0,1669;0,8184;0,0147
57613;2020-01-18;T19-20;SP2;Lugo;Albacete;1;0;1;1;0,2598;0,489;0,2512
35088;2020-01-18;T19-20;I1;Napoli;Fiorentina;0;2;2;0;0,492;0,0709;0,4371
45191;2020-01-18;T19-20;SP1;Eibar;Ath Madrid;2;0;1;1;0,1992;0,7769;0,0239
35087;2020-01-18;T19-20;I1;Sassuolo;Torino;2;1;1;1;0,2418;0,7464;0,0118
15990;2020-01-18;T19-20;E0;Arsenal;Sheffield United;1;1;0;0;0,4894;0,1171;0,3935
15996;2020-01-18;T19-20;E0;Newcastle;Chelsea;1;0;1;2;0,2578;0,3362;0,4061
