version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
22;2024-05-18 05:52:12.231050;0,5291149020195007;;relu;0,03421259443432173;0,8322361063627697;32;;0,3076170068898362;0,06668644436761645;0,005614183315642413;2255;17639;5161;vanilla;;30;;;;;;;1;adam;maxabs
23;2024-05-18 05:56:24.341160;0,5277562141418457;;relu;0,3633929967699013;0,850445821511175;32;;0,16905522376495086;0,045050170896949404;0,00975627114639082;2255;17639;5161;vanilla;;25;;;;;;;1;adam;maxabs
24;2024-05-18 06:00:31.767349;0,5304735898971558;;relu;0,484875077356296;0,5308479693255276;32;;0,16722722941547036;0,058043487155335236;0,004305634988772901;2255;17639;5161;vanilla;;28;21,0;;;;;;2;adam;maxabs
25;2024-05-18 06:04:43.583253;0,53125;;relu;0,22121041659603444;0,992544864667644;32;;0,41010787607532334;0,05322590699479894;0,02492243054347414;2255;17639;5161;vanilla;;28;;;;;;;1;adam;normalizer
26;2024-05-18 06:08:35.442054;0,532421886920929;;selu;0,4648207578649025;0,7850948289351074;64;;0,05661681675418201;0,03987501884986574;0,01109752580016125;2255;17639;5161;vanilla;;20;7,0;30,0;;;;;3;adam;maxabs
27;2024-05-18 06:11:27.442408;0,527539074420929;;selu;0,5078593876945777;0,7964324067952595;64;;0,051142582364436244;0,038993670197802165;0,002075207489420887;2255;17639;5161;vanilla;;12;9,0;30,0;;;;;3;adam;maxabs
28;2024-05-18 06:14:20.143115;0,528515636920929;;selu;;;64;0,44647745314908893;0,11434786680071873;0,03276199697496026;0,0119456481981458;2255;17639;5161;dropout;0,1290750533207437;20;7,0;23,0;27,0;;;False;4;sgd;minmax
29;2024-05-18 06:17:38.169066;0,5220702886581421;;selu;;;64;;0,3145938517646609;0,045713146549307596;0,005704833142694025;2255;17639;5161;vanilla;0,8750974252393319;8;6,0;;;;;False;2;sgd;normalizer
30;2024-05-18 06:20:53.744854;0,5269798040390015;;selu;0,2773736587708504;0,6983779598125487;16;0,11036451630712907;0,11964069208059112;0,049739856280407696;0,025334720281890107;2255;17639;5161;dropout;;14;11,0;26,0;30,0;6,0;;;5;adam;minmax
31;2024-05-18 06:29:42.562151;0,5283203125;;selu;0,4393777184839837;0,8959082574122171;512;;0,2177582334915525;0,06396441706829258;0,008582323825495107;2255;17639;5161;vanilla;;24;16,0;;;;;;2;adam;maxabs
32;2024-05-18 06:31:30.535893;0,530468761920929;;relu;0,43207024364827845;0,8914007280982724;64;;0,15342894574692117;0,05117711988206121;0,007275970294314011;2255;17639;5161;vanilla;;29;26,0;19,0;;;;;3;adam;maxabs
33;2024-05-18 06:35:11.496644;0,528124988079071;;selu;0,31028049052094725;0,7644337941284544;128;;0,2560343516760148;0,043217998604747794;0,011419443416834428;2255;17639;5161;vanilla;;26;;;;;;;1;adam;maxabs
34;2024-05-18 06:37:28.938557;0,5328124761581421;;leaky_relu;0,5360421143563474;0,9935706857677873;64;;0,14718497700931624;0,03397336890397907;0,0043063112489228;2255;17639;5161;vanilla;;27;22,0;;;;0,07410972900732007;;2;adam;maxabs
35;2024-05-18 06:40:20.701883;0,5308593511581421;;leaky_relu;0,5576452075105768;0,8899176064933473;64;;0,13628279801507026;0,030044333776144624;0,003999034076944579;2255;17639;5161;batchnorm;;21;21,0;30,0;;;0,07762818557674019;;3;adam;minmax
36;2024-05-18 06:43:30.512210;0,5267578363418579;;leaky_relu;0,5148518068471198;0,7901259635570532;64;;0,061024503022281115;0,033100057377908436;0,0055760012012271275;2255;17639;5161;vanilla;;18;23,0;;;;0,06568205586113433;;2;adam;normalizer
37;2024-05-18 06:47:04.493455;0,513671875;;leaky_relu;;;64;;0,49017995018766786;0,02674042838693074;0,012845354422577693;2255;17639;5161;batchnorm;0,0039053351386730208;15;18,0;;;;0,06465861422004629;True;2;sgd;maxabs
38;2024-05-18 06:50:10.204781;0,5298827886581421;;leaky_relu;0,686819754944293;0,9101326164643707;64;;0,1705013936510114;0,03755862098613845;0,018990885698081734;2255;17639;5161;vanilla;;26;27,0;27,0;;;0,09686729514941708;;3;adam;normalizer
39;2024-05-18 06:52:59.600967;0,46015626192092896;;leaky_relu;;;256;;0,2722087216403949;0,04184766098424078;0,04077198054727915;2255;17639;5161;vanilla;0,02017360777517613;24;30,0;20,0;15,0;;0,07264140468089608;False;4;sgd;maxabs
40;2024-05-18 06:54:55.520264;0,527562141418457;;selu;0,4564346205060581;0,9223319838536542;16;;0,1977012278210254;0,022644360816714844;0,002606154133053275;2255;17639;5161;batchnorm;;27;22,0;16,0;20,0;;;;4;adam;minmax
