version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
72;2024-05-17 23:04:59.772000;0,6666015386581421;;selu;0,012055567087547542;0,5757613069102796;64;;0,9982508795788241;0,06875514592151029;0,002342729661335642;2282;17639;5161;batchnorm;;14;30,0;24,0;;;;;3;adam;normalizer
73;2024-05-17 23:09:50.292135;0,6656249761581421;;selu;0,11865558205771493;0,6167740935294407;64;;0,9435057613625449;0,05112980068396319;0,0012776572073275767;2282;17639;5161;batchnorm;;18;19,0;20,0;;;;;3;adam;normalizer
74;2024-05-17 23:14:37.911884;0,665234386920929;;selu;0,14887414373566174;0,5153227507744381;64;;0,8658563953570042;0,06257697714884268;0,0017457860418480394;2282;17639;5161;batchnorm;;16;10,0;25,0;;;;;3;adam;normalizer
75;2024-05-17 23:20:45.143622;0,617382824420929;;relu;0,2426791535014119;0,5956515684586123;512;;0,9072315790533763;0,055914393552005226;0,003967028364817386;2282;17639;5161;batchnorm;;12;28,0;11,0;;;;;3;adam;normalizer
76;2024-05-17 23:22:50.912883;0,6216796636581421;;selu;;;64;;0,9414910414370894;0,052697207523944564;0,002150498176941634;2282;17639;5161;batchnorm;0,20694989176844053;26;26,0;21,0;14,0;;;True;4;sgd;normalizer
77;2024-05-17 23:28:52.292776;0,625;;leaky_relu;0,09466992379168443;0,536955583985949;64;;0,9741522133377308;0,05839645797238751;0,0011689447541586078;2282;17639;5161;batchnorm;;17;29,0;29,0;;;0,05506939107101409;;3;adam;maxabs
78;2024-05-17 23:32:53.301734;0,6698369383811951;;selu;0,18335617841826995;0,6396255320484244;16;;0,892119593474819;0,06542058783590983;0,002827442516117328;2282;17639;5161;batchnorm;;14;16,0;;;;;;2;adam;normalizer
79;2024-05-17 23:45:01.763466;0,614062488079071;;selu;0,2233156955034203;0,4793692426944347;64;;0,853605515135647;0,04598413025964071;0,0014624240560246568;2282;17639;5161;batchnorm;;22;27,0;18,0;;;;;3;adam;minmax
80;2024-05-17 23:49:04.483184;0,6630859375;;selu;0,1382143632606455;0,6950791307205713;128;;0,9988518284852493;0,062098514857531664;0,002051287342829063;2282;17639;5161;batchnorm;;24;30,0;23,0;;;;;3;adam;normalizer
81;2024-05-17 23:53:17.956567;0,6654297113418579;;selu;0,3752889860328649;0,563148630699023;64;;0,9235292574705873;0,05589170410756353;0,0011378813871738432;2282;17639;5161;batchnorm;;24;28,0;;;;;;2;adam;normalizer
82;2024-05-17 23:58:05.451723;0,6812499761581421;;selu;0,31482791546237715;0,5447363973866752;64;;0,9541590776052168;0,03985401045529991;0,0014020788571096293;2282;17639;5161;batchnorm;;25;29,0;;;;;;2;adam;normalizer
83;2024-05-18 00:03:37.987819;0,6693359613418579;;selu;0,30698617637784326;0,5329118061673981;64;;0,9551885185487503;0,03828717556661559;0,0014245577878055006;2282;17639;5161;batchnorm;;25;29,0;;;;;;2;adam;normalizer
84;2024-05-18 00:08:35.686940;0,5015624761581421;;selu;0,2623916125669182;0,4525071881012484;64;;0,9704140589984184;0,03464304642277939;0,001615889180074485;2282;17639;5161;batchnorm;;23;;;;;;;1;adam;normalizer
85;2024-05-18 00:13:52.493433;0,577929675579071;;selu;0,19126537979086408;0,6011476250408448;64;0,34014034271197063;0,9152267059466497;0,04963888568147644;0,002359809177055524;2282;17639;5161;dropout;;29;30,0;;;;;;2;adam;normalizer
86;2024-05-18 00:18:35.525694;0,6348990797996521;;selu;0,2860883641740157;0,662786368151097;32;;0,884157047145835;0,03223028916429746;0,0018296379988260566;2282;17639;5161;batchnorm;;26;13,0;27,0;;;;;3;adam;normalizer
87;2024-05-18 00:27:19.380301;0,5933593511581421;;selu;0,05539723121612361;0,49454313255891796;256;;0,9506105022812019;0,059932959246823764;0,002695499553157425;2282;17639;5161;vanilla;;20;28,0;22,0;;;;;3;adam;normalizer
88;2024-05-18 00:30:01.973206;0,5755046606063843;;relu;;;16;;0,9726695019140901;0,04052907259437536;0,0012522678513104026;2282;17639;5161;batchnorm;0,0038386002214233915;19;29,0;24,0;;;;True;3;sgd;normalizer
89;2024-05-18 00:47:53.341579;0,689648449420929;;selu;0,22130383516521426;0,7357442719738582;64;;0,9042475463004794;0,047296554845061345;0,0010047247611846264;2282;17639;5161;batchnorm;;22;26,0;;;;;;2;adam;normalizer
90;2024-05-18 00:54:02.837989;0,6714843511581421;;selu;0,21323479330580275;0,7604537680992125;64;;0,843075093988123;0,049943273465103535;0,0010059627183124453;2282;17639;5161;batchnorm;;21;22,0;;;;;;2;adam;maxabs
91;2024-05-18 00:58:21.511430;0,6791015863418579;;selu;0,23581904306850154;0,7308007206538023;64;;0,9365156182098788;0,047722348955160344;0,001416111520471074;2282;17639;5161;batchnorm;;22;25,0;;;;;;2;adam;normalizer
92;2024-05-18 01:04:32.997915;0,6810547113418579;;selu;0,25891863750230726;0,7855038288240166;64;;0,902439438832332;0,048043210821077945;0,0014142611280778602;2282;17639;5161;batchnorm;;22;24,0;;;;;;2;adam;normalizer
93;2024-05-18 01:09:14.868114;0,678906261920929;;selu;0,247642646168267;0,7402651762088499;64;;0,8989675281818706;0,044092991335258805;0,0011635893437746154;2282;17639;5161;batchnorm;;22;24,0;;;;;;2;adam;normalizer
94;2024-05-18 01:15:05.971798;0,689648449420929;;selu;0,3196625446633686;0,7422147907436802;64;;0,9002409586133686;0,04431074059300898;0,0011501355090885882;2282;17639;5161;batchnorm;;23;22,0;;;;;;2;adam;normalizer
95;2024-05-18 01:20:07.583989;0,6771484613418579;;selu;0,3172005464244316;0,7290983896547455;64;;0,9022574997973587;0,044156706929447974;0,001236687013305792;2282;17639;5161;batchnorm;;23;22,0;;;;;;2;adam;normalizer
96;2024-05-18 01:25:28.456083;0,676953136920929;;selu;0,27167242454495943;0,7864373359755973;64;;0,8495490502145783;0,04668948300958873;0,0014149082899130225;2282;17639;5161;batchnorm;;22;24,0;;;;;;2;adam;normalizer
