match;Date;season;Div;HomeTeam;AwayTeam;FTHG;FTAG;label;prediction;draw;home;away
15751;2020-01-01;T19-20;E0;Brighton;Chelsea;1;1;0;2;0,2569;0,156;0,5871
15758;2020-01-01;T19-20;E0;West Ham;Bournemouth;4;0;1;1;0,2754;0,5604;0,1642
15757;2020-01-01;T19-20;E0;Norwich;Crystal Palace;1;1;0;2;0,2735;0,3233;0,4032
15756;2020-01-01;T19-20;E0;Man City;Everton;2;1;1;1;0,2146;0,7143;0,0711
15759;2020-01-01;T19-20;E0;Arsenal;Man United;2;0;1;1;0,3484;0,4015;0,2501
15754;2020-01-01;T19-20;E0;Southampton;Tottenham;1;0;1;1;0,3242;0,4588;0,217
15753;2020-01-01;T19-20;E0;Newcastle;Leicester;0;3;2;2;0,2392;0,1319;0,6289
15752;2020-01-01;T19-20;E0;Burnley;Aston Villa;1;2;2;0;0,3588;0,2865;0,3547
15755;2020-01-01;T19-20;E0;Watford;Wolves;2;1;1;2;0,341;0,2882;0,3708
15760;2020-01-02;T19-20;E0;Liverpool;Sheffield United;2;0;1;1;0,0446;0,9521;0,0033
44309;2020-01-03;T19-20;SP1;Valladolid;Leganes;2;2;0;1;0,32;0,5177;0,1623
44310;2020-01-03;T19-20;SP1;Sevilla;Ath Bilbao;1;1;0;1;0,2042;0,7385;0,0573
56130;2020-01-03;T19-20;SP2;Extremadura;Alcorcon;0;0;0;2;0,2608;0,2916;0,4476
56133;2020-01-04;T19-20;SP2;Lugo;Almeria;0;4;2;2;0,2597;0,284;0,4563
56136;2020-01-04;T19-20;SP2;Mirandes;Santander;0;0;0;1;0,3551;0,3805;0,2644
56135;2020-01-04;T19-20;SP2;Elche;Huesca;1;1;0;2;0,2726;0,3432;0,3841
56134;2020-01-04;T19-20;SP2;Tenerife;Albacete;4;2;1;1;0,272;0,5426;0,1854
56132;2020-01-04;T19-20;SP2;Ponferradina;Cadiz;0;0;0;2;0,2717;0,3613;0,367
56131;2020-01-04;T19-20;SP2;Fuenlabrada;Las Palmas;0;0;0;2;0,2543;0,3713;0,3743
44314;2020-01-04;T19-20;SP1;Espanol;Barcelona;2;2;0;2;0,1467;0,0631;0,7902
44313;2020-01-04;T19-20;SP1;Ath Madrid;Levante;2;1;1;1;0,2005;0,7506;0,049
44312;2020-01-04;T19-20;SP1;Getafe;Real Madrid;0;3;2;2;0,1622;0,0713;0,7665
44311;2020-01-04;T19-20;SP1;Valencia;Eibar;1;0;1;1;0,3494;0,4287;0,2219
34312;2020-01-05;T19-20;I1;Genoa;Sassuolo;2;1;1;1;0,2788;0,5094;0,2118
44316;2020-01-05;T19-20;SP1;Sociedad;Villarreal;1;2;2;1;0,3528;0,3538;0,2934
44317;2020-01-05;T19-20;SP1;Alaves;Betis;1;1;0;2;0,285;0,2607;0,4543
44318;2020-01-05;T19-20;SP1;Celta;Osasuna;1;1;0;2;0,2658;0,3167;0,4175
56138;2020-01-05;T19-20;SP2;Vallecano;Girona;1;0;1;1;0,2721;0,392;0,3359
56139;2020-01-05;T19-20;SP2;Oviedo;Malaga;1;1;0;2;0,2594;0,2983;0,4423
34315;2020-01-06;T19-20;I1;Atalanta;Parma;5;0;1;1;0,2275;0,693;0,0795
15761;2020-01-10;T19-20;E0;Sheffield United;West Ham;1;0;1;1;0,2391;0,6768;0,0841
34322;2020-01-11;T19-20;I1;Inter;Atalanta;1;1;0;2;0,258;0,364;0,378
34321;2020-01-11;T19-20;I1;Lazio;Napoli;1;0;1;1;0,2355;0,4302;0,3342
34320;2020-01-11;T19-20;I1;Cagliari;Milan;0;2;2;2;0,2012;0,0957;0,7032
15767;2020-01-11;T19-20;E0;Wolves;Newcastle;1;1;0;1;0,2453;0,6568;0,0979
15768;2020-01-11;T19-20;E0;Tottenham;Liverpool;0;1;2;2;0,2272;0,1385;0,6343
15765;2020-01-11;T19-20;E0;Leicester;Southampton;1;2;2;1;0,2203;0,4692;0,3105
15764;2020-01-11;T19-20;E0;Everton;Brighton;1;0;1;1;0,262;0,6223;0,1157
15763;2020-01-11;T19-20;E0;Chelsea;Burnley;3;0;1;1;0,2614;0,6187;0,1199
15762;2020-01-11;T19-20;E0;Crystal Palace;Arsenal;1;1;0;2;0,237;0,1261;0,6369
15766;2020-01-11;T19-20;E0;Man United;Norwich;4;0;1;1;0,1043;0,8846;0,0112
34328;2020-01-12;T19-20;I1;Roma;Juventus;1;2;2;2;0,2996;0,2279;0,4725
34327;2020-01-12;T19-20;I1;Verona;Genoa;2;1;1;1;0,3641;0,4503;0,1855
34325;2020-01-12;T19-20;I1;Sampdoria;Brescia;5;1;1;1;0,2188;0,7136;0,0677
34326;2020-01-12;T19-20;I1;Torino;Bologna;1;0;1;2;0,2817;0,2553;0,463
34323;2020-01-12;T19-20;I1;Udinese;Sassuolo;3;0;1;1;0,3648;0,3851;0,2501
15770;2020-01-12;T19-20;E0;Aston Villa;Man City;1;6;2;2;0,1531;0,0642;0,7827
15769;2020-01-12;T19-20;E0;Bournemouth;Watford;0;3;2;2;0,3371;0,3103;0,3526
34324;2020-01-12;T19-20;I1;Fiorentina;Spal;1;0;1;1;0,1565;0,8149;0,0286
34329;2020-01-13;T19-20;I1;Parma;Lecce;2;0;1;1;0,2379;0,6768;0,0853
56141;2020-01-14;T19-20;SP2;Albacete;Fuenlabrada;1;1;0;1;0,2852;0,4501;0,2647
56142;2020-01-14;T19-20;SP2;Sp Gijon;Elche;1;0;1;1;0,2826;0,4239;0,2936
56143;2020-01-14;T19-20;SP2;Malaga;Ponferradina;1;0;1;1;0,2927;0,4207;0,2866
56144;2020-01-14;T19-20;SP2;Las Palmas;Zaragoza;0;1;2;2;0,2687;0,3283;0,4029
56148;2020-01-15;T19-20;SP2;Cadiz;Mirandes;3;3;0;1;0,27;0,5738;0,1562
56147;2020-01-15;T19-20;SP2;Vallecano;Lugo;1;0;1;1;0,2652;0,5763;0,1585
56146;2020-01-15;T19-20;SP2;Huesca;Tenerife;2;1;1;1;0,276;0,5595;0,1645
26030;2020-01-15;T19-20;F1;Nimes;Rennes;0;1;2;2;0,2463;0,1414;0,6123
26031;2020-01-15;T19-20;F1;Monaco;Paris SG;1;4;2;2;0,2061;0,1151;0,6788
26029;2020-01-15;T19-20;F1;Amiens;Reims;1;1;0;2;0,2425;0,159;0,5985
56145;2020-01-15;T19-20;SP2;Alcorcon;Numancia;2;2;0;1;0,2737;0,5546;0,1717
56149;2020-01-16;T19-20;SP2;La Coruna;Santander;2;1;1;1;0,2602;0,6126;0,1271
56150;2020-01-16;T19-20;SP2;Girona;Extremadura;3;1;1;1;0,2901;0,5105;0,1995
56151;2020-01-16;T19-20;SP2;Almeria;Oviedo;2;0;1;1;0,2544;0,628;0,1176
44319;2020-01-17;T19-20;SP1;Leganes;Getafe;0;3;2;2;0,2365;0,1487;0,6148
